dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MobileBertForMaskedLM,64,48.055354,39.970112,11.720636,7.887713,24.628437,13.664246,5.197685,2.863785,21.169369,1.680313
cuda,MobileBertForQuestionAnswering,128,47.577507,39.612016,11.517389,7.719337,25.713021,14.080531,5.656538,3.159586,22.664434,1.055326
cuda,OPTForCausalLM,2,15.535829,14.000856,6.933959,2.481927,10.178308,4.102859,1.637019,0.278339,2.992456,5.818246
cuda,PLBartForCausalLM,8,9.748195,8.944729,5.028522,1.177474,7.421844,2.119554,0.835416,0.119644,1.504081,3.618543
cuda,PLBartForConditionalGeneration,4,19.824893,17.826841,7.929446,3.070795,12.240192,4.846836,2.295058,0.404176,2.584514,7.506152
cuda,PegasusForCausalLM,32,15.257992,13.529991,6.301758,2.369338,10.421038,3.618051,1.560984,0.304221,2.452519,6.588056
cuda,PegasusForConditionalGeneration,32,36.366004,32.098245,13.133963,5.272516,21.666694,9.734215,3.849243,0.857340,0.648178,14.255334
cuda,RobertaForCausalLM,16,15.699281,13.919060,6.119391,2.139742,8.795665,3.938910,1.563833,0.295380,0.690763,4.916665
cuda,RobertaForQuestionAnswering,16,14.788775,13.010348,5.273968,2.094437,7.737780,3.790397,1.515681,0.289853,4.656458
cuda,Speech2Text2ForCausalLM,256,10.242664,9.193765,5.615937,1.029763,8.208938,1.767627,1.007144,0.114648,1.336810,3.671471
cuda,T5ForConditionalGeneration,4,18.415272,15.847209,7.464245,3.141783,11.369267,4.718604,1.660608,0.294505,6.702240,7.170737
cuda,T5Small,4,18.304139,15.766344,7.392116,3.411463,11.066445,4.447355,1.652469,0.297052,6.325681,7.211909
cuda,TrOCRForCausalLM,32,15.128553,13.633371,6.359642,2.236804,9.783635,3.461979,1.512274,0.285925,1.360239,5.751666
cuda,XGLMForCausalLM,8,30.611897,27.246002,11.801406,5.087812,18.630532,7.859946,3.062748,0.790419,32.829675,12.132308
cuda,XLNetLMHeadModel,8,46.431271,42.077895,21.306537,9.638818,24.472327,14.665106,3.899592,0.847084,7.925418,13.494174
cuda,YituTechConvBert,16,23.080346,20.251304,8.704175,3.619686,14.653631,5.871018,2.312351,0.480631,8.010335,10.028603
