dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,M2M100ForConditionalGeneration,8,5.876982,11.780571,4.226462,19.239533,6.960953,3.200760,0.717964,26.025242,85.167500,37.958825
cuda,MBartForCausalLM,32,2.241838,6.281092,2.415239,9.887726,3.108926,1.819723,0.272315,5.482518,6.742314,11.615293
cuda,MBartForConditionalGeneration,16,6.136415,12.117698,6.112393,19.458739,9.072440,3.619104,1.096988,9.485325,10.688344,23.231676
cuda,MT5ForConditionalGeneration,8,4.809920,11.850186,3.620090,17.616395,5.931965,2.682992,0.432881,40.282695,59.570858,49.858094
cuda,MegatronBertForCausalLM,16,5.652661,14.308727,5.350168,19.234581,8.080818,2.906945,0.776420,15.507406,25.852299,26.020476
cuda,MegatronBertForQuestionAnswering,16,5.624159,14.042497,5.250852,18.935009,7.870424,2.852479,0.770646,13.505238,23.210181,23.882999
cuda,MobileBertForMaskedLM,32,13.064882,14.224309,5.402978,26.955144,12.327493,4.819316,2.600390,16.302984,38.854643,34.837918
cuda,MobileBertForQuestionAnswering,64,13.125717,13.906866,5.264216,26.317116,12.043963,4.787069,2.576473,7.947498,22.417286,26.021699
cuda,OPTForCausalLM,32,2.306885,5.164170,1.856964,8.242452,3.459078,1.466498,0.258238,6.269635,11.301455,5.955097
cuda,PLBartForCausalLM,32,1.178737,4.321230,1.301509,6.491387,1.614177,0.743225,0.112875,6.631248,8.475864,10.159352
cuda,PLBartForConditionalGeneration,16,3.049180,7.199008,3.212013,11.313195,4.441147,1.850002,0.386870,20.589484,23.333742,28.064718
cuda,PegasusForCausalLM,32,2.292648,6.505623,2.370468,10.450158,3.039969,1.420684,0.273118,6.181753,8.172736,12.611753
cuda,PegasusForConditionalGeneration,16,5.821105,12.086891,5.469404,19.643625,8.139235,3.636504,0.781921,12.880237,14.552760,26.184083
cuda,RobertaForCausalLM,64,2.817043,7.086454,2.428570,9.461980,3.648345,1.470337,0.289447,5.342141,10.623041,10.258973
cuda,RobertaForQuestionAnswering,128,2.855891,6.929650,2.359380,9.216916,3.477208,1.409280,0.285566,2.652173,4.956515,7.413148
cuda,Speech2Text2ForCausalLM,128,1.232866,4.878495,0.915200,7.423473,1.437984,0.716210,0.113107,6.014424,7.910349,9.524251
cuda,T5ForConditionalGeneration,4,3.266444,9.082972,2.701750,11.941310,3.830024,1.486024,0.279693,17.673257,35.056778,23.364654
cuda,T5Small,1,3.307130,8.504076,1.986227,11.583977,3.442549,1.269825,0.259603,17.303845,33.398685,22.499695
cuda,TrOCRForCausalLM,32,2.260654,6.010576,2.303677,8.762227,2.929163,1.375889,0.271391,5.910789,7.713665,11.332375
cuda,XGLMForCausalLM,8,4.803569,11.125101,5.420202,17.522721,7.304684,2.833417,0.726189,12.911724,145.383574,24.966427
cuda,YituTechConvBert,1,4.063494,8.541146,3.531856,12.620967,5.535338,1.894227,0.445586,40.316948,105.776500,48.096887
