dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MegatronBertForQuestionAnswering,8,28.806097,24.696788,9.887757,4.858197,14.597734,7.395456,2.953101,0.857188,9.768441,0.490939
cuda,MobileBertForMaskedLM,64,48.095356,39.020319,11.285004,7.886481,23.893761,12.852696,5.086124,2.948630,21.594741,1.696670
cuda,MobileBertForQuestionAnswering,128,46.184267,37.433923,11.183530,8.336531,25.060701,13.207371,5.580596,3.294382,23.282244,0.998074
cuda,OPTForCausalLM,2,15.394708,13.743599,6.715946,2.261339,9.984658,3.688794,1.581283,0.272957,2.999730,5.622473
cuda,PLBartForCausalLM,8,9.599718,8.744999,4.841125,1.079297,7.344277,1.811761,0.990020,0.120923,1.500220,3.630427
cuda,PLBartForConditionalGeneration,4,19.453912,17.403484,8.030715,2.953329,12.264893,4.710494,1.960070,0.418383,2.674872,7.315441
cuda,PegasusForCausalLM,32,15.161940,13.339028,6.693484,2.059684,10.676634,3.381409,1.511073,0.304091,2.391157,6.575972
cuda,PegasusForConditionalGeneration,32,35.474993,31.061556,12.469481,5.672984,20.352331,8.621413,3.751465,0.868115,0.641676,13.804811
cuda,RobertaForCausalLM,16,15.105223,13.087271,5.982096,2.090134,8.545402,3.662034,1.520353,0.297156,0.701282,4.754802
cuda,RobertaForQuestionAnswering,16,14.032472,12.063396,5.133112,2.039656,7.474244,3.517888,1.464436,0.289130,4.477853
cuda,Speech2Text2ForCausalLM,256,9.557210,8.516052,5.223617,0.933872,7.748547,1.680044,0.739425,0.112696,1.322310,3.506078
cuda,T5ForConditionalGeneration,4,17.941790,15.246862,7.235291,2.698113,11.052129,3.934754,1.942651,0.295322,6.467620,6.953672
cuda,T5Small,4,17.915642,15.249402,7.230885,2.677514,10.989224,4.257900,1.585587,0.293320,6.292248,6.857158
cuda,TrOCRForCausalLM,32,15.062575,13.520598,6.391638,2.202645,9.819676,3.353750,1.483544,0.287845,1.333762,6.122332
cuda,XGLMForCausalLM,8,29.757171,26.495057,11.882276,4.820701,18.431360,7.548476,2.947954,0.798206,32.326765,11.582560
cuda,XLNetLMHeadModel,8,119.951815,115.396535,95.377706,7.920722,99.516525,90.272243,3.305223,0.840322,7.959934,12.352185
cuda,YituTechConvBert,16,22.231268,19.399411,8.701219,3.816506,14.106247,5.422600,2.249555,0.496533,8.157931,9.700364
