dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,PLBartForConditionalGeneration,16,2.383454,7.990596,3.108273,11.440387,4.575310,1.665805,0.335499,2.110711,2.463748,9.056344
cuda,PegasusForCausalLM,32,1.825518,6.849725,2.217618,9.615532,2.816514,1.195341,0.216146,1.866515,1.535280,6.939820
cuda,PegasusForConditionalGeneration,16,4.570959,12.171787,5.397786,16.121550,6.435616,2.983279,0.623179,2.641198,1.045331,12.213171
cuda,RobertaForCausalLM,64,2.362339,6.752326,2.349632,8.248234,2.983854,1.215848,0.232876,0.936295,0.718110,4.875377
cuda,RobertaForQuestionAnswering,128,2.427613,6.584424,2.315329,8.237550,2.902972,1.207621,0.237698,0.729657,4.796947
cuda,Speech2Text2ForCausalLM,128,0.984252,4.934403,0.880990,7.685693,1.235510,0.605881,0.097263,1.518757,1.499176,5.194174
cuda,T5ForConditionalGeneration,4,3.331036,7.014448,2.538885,12.080591,3.314089,1.290903,0.275513,2.136496,5.432776,9.859417
cuda,T5Small,1,3.227694,6.210298,2.257218,8.425859,2.367330,1.033894,0.249310,3.674116,8.099985,8.259322
cuda,TrOCRForCausalLM,32,1.780219,6.429229,2.325062,8.828172,2.924731,1.181451,0.214641,1.457497,1.410147,6.269430
cuda,XGLMForCausalLM,8,3.728980,16.451899,5.923312,20.461256,7.194160,2.419997,0.581818,4.109311,26.218803,14.231150
cuda,YituTechConvBert,1,3.406672,8.678082,3.430315,13.253825,3.869567,1.562193,0.381088,5.594718,10.729327,13.738227
