dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MobileBertForMaskedLM,64,10.580842,6.531042,4.601892,16.844845,8.404268,3.674394,1.959681,16.071787,1.733376
cuda,MobileBertForQuestionAnswering,128,10.535354,6.588939,4.540466,18.743688,9.364899,4.152581,2.334848,17.874825,1.041650
cuda,OPTForCausalLM,2,1.884195,4.911847,2.114982,7.662897,3.022145,1.313032,0.232582,4.943113,1.116113
cuda,PLBartForCausalLM,8,0.949994,4.567133,1.040094,6.687376,1.812400,0.703112,0.107923,1.134612,3.204075
cuda,PLBartForConditionalGeneration,4,2.619169,7.824046,2.801268,11.576885,4.390582,1.724324,0.356320,1.660292,6.666266
cuda,PegasusForCausalLM,32,2.024288,6.626300,1.916279,9.585940,2.792618,1.257092,0.236434,1.884944,4.961039
cuda,PegasusForConditionalGeneration,32,4.738489,12.125859,4.281233,17.851759,8.047180,3.030005,0.651615,0.679563,10.216523
cuda,RobertaForCausalLM,16,2.371901,6.650259,1.937570,8.986183,3.525222,1.328410,0.253904,0.758974,4.364999
cuda,RobertaForQuestionAnswering,16,2.424687,6.419473,1.892848,8.710622,3.398338,1.278891,0.242888,4.270492
cuda,Speech2Text2ForCausalLM,256,1.163382,4.581780,0.731865,7.467226,1.472627,0.615850,0.098884,1.096903,3.657821
cuda,T5ForConditionalGeneration,4,3.279974,6.598480,2.195836,12.661647,3.874944,1.726576,0.287379,5.838748,8.634622
cuda,T5Small,4,3.301608,6.702190,2.481163,12.373667,3.886958,1.417673,0.289645,5.799523,8.265346
cuda,TrOCRForCausalLM,32,1.793303,6.472484,1.931269,9.348998,2.836354,1.822543,0.238721,1.060428,5.082103
cuda,XGLMForCausalLM,8,3.847470,13.274039,4.870563,18.071301,7.873757,2.529793,0.663231,22.232626,9.857191
cuda,XLNetLMHeadModel,8,6.050228,122.688158,5.186374,128.382317,9.687351,105.378151,0.863682,8.014752,11.161637
cuda,YituTechConvBert,16,3.457097,8.876424,2.844187,14.034496,4.615978,1.922851,0.429503,8.292339,8.137872
