dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MegatronBertForQuestionAnswering,8,37.251941,30.177107,12.786310,6.374418,17.656324,8.941006,3.440278,0.871128,11.472566,0.670923
cuda,MobileBertForMaskedLM,64,50.051691,41.354033,11.595037,7.935158,27.238880,14.975616,5.763124,3.374082,24.355652,1.695049
cuda,MobileBertForQuestionAnswering,128,50.215958,41.482396,11.473622,7.842298,26.761024,14.668095,5.694960,3.344506,23.894485,1.017268
cuda,OPTForCausalLM,2,19.485241,16.366995,8.127214,2.650221,11.045853,4.077466,2.029815,0.304197,2.843763,5.676620
cuda,PLBartForCausalLM,8,11.818419,10.124222,5.658377,1.270110,8.036894,2.257246,0.909095,0.136937,1.534485,3.706803
cuda,PLBartForConditionalGeneration,4,25.852955,21.583997,9.747231,3.570854,13.349514,5.184547,2.297768,0.448004,2.489477,7.322345
cuda,PegasusForCausalLM,32,19.843740,16.481919,8.001454,2.440854,11.814696,3.760017,2.113965,0.333309,2.465323,6.367742
cuda,PegasusForConditionalGeneration,32,37.852539,33.154018,12.620090,5.818786,20.477738,8.135340,3.861442,0.878279,0.659717,14.138522
cuda,RobertaForCausalLM,16,20.055346,16.163607,7.252430,2.605846,9.834065,4.078387,1.752622,0.314617,0.705952,5.304133
cuda,RobertaForQuestionAnswering,16,19.184921,15.647550,6.487109,2.548805,8.885191,3.970327,1.712995,0.307766,5.061611
cuda,Speech2Text2ForCausalLM,256,12.268656,10.289081,6.215099,1.123003,8.658241,1.991282,0.897707,0.140267,1.350457,3.624173
cuda,T5ForConditionalGeneration,4,21.556797,17.912911,8.323501,3.012240,12.363868,4.798306,1.758953,0.320235,6.467074,7.464426
cuda,T5Small,4,21.474994,17.851822,8.339134,3.032473,12.394843,4.811739,1.771643,0.324428,6.432828,7.535639
cuda,TrOCRForCausalLM,32,19.322320,16.054937,7.597286,2.339528,10.736317,3.578355,1.686443,0.315703,1.324616,5.590083
cuda,XGLMForCausalLM,8,39.240254,32.672180,14.841331,7.290524,20.323880,8.662139,3.659992,0.925742,32.128924,13.021526
cuda,XLNetLMHeadModel,8,51.322045,42.940187,19.106467,8.684615,23.647380,12.966364,3.891646,0.853876,8.020910,14.154597
cuda,YituTechConvBert,16,29.411152,24.314283,10.454280,4.987779,15.689055,6.125240,2.581422,0.528237,7.981500,10.404818
