dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,PegasusForCausalLM,32,22.280973,18.783359,15.601146,9.913711,1.649236,17.424119,2.839444,1.909568,0.188840,2.323050,9.326745
cuda,PegasusForConditionalGeneration,32,39.168149,34.854642,31.664465,16.767473,4.911590,24.850841,6.787460,3.917020,0.688598,1.887097,13.388814
cuda,RobertaForCausalLM,16,20.526915,17.010689,14.048637,7.748717,1.792215,12.241803,2.998687,2.140175,0.269449,1.643640,6.456635
cuda,RobertaForQuestionAnswering,16,20.732918,16.886935,13.842149,7.487636,2.073462,11.367780,2.922807,1.579623,0.261498,0.943152,6.122040
cuda,Speech2Text2ForCausalLM,256,17.227911,15.340971,12.355631,9.469768,0.797669,15.239513,1.798442,0.885147,0.103691,3.708246,6.653822
cuda,T5ForConditionalGeneration,4,24.522152,20.373804,17.336124,9.492450,2.391115,14.371136,3.431130,1.603559,0.283417,9.427386,7.811029
cuda,T5Small,4,25.084793,20.516775,17.469235,9.565711,2.765269,14.446075,3.463945,1.603580,0.282883,9.099819,7.867678
cuda,TrOCRForCausalLM,32,24.614993,21.135569,17.885315,11.959206,1.820368,19.788167,2.940023,1.737596,0.194358,1.593328,9.823695
cuda,XGLMForCausalLM,8,35.099283,28.620629,25.538384,13.379376,3.733098,23.199255,6.506496,3.697553,0.399426,5.425063,13.910982
cuda,XLNetLMHeadModel,8,51.678599,44.486033,41.438516,22.423359,5.678431,29.612919,15.006577,3.939690,0.851636,11.377048,13.402150
cuda,YituTechConvBert,16,29.263201,23.875552,20.716809,11.099370,3.369835,21.785258,4.810651,2.409370,0.449505,12.649143,14.319559
