dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MobileBertForMaskedLM,64,49.057733,40.565737,11.496430,7.746302,26.375124,14.541702,5.621110,3.284486,23.380696,1.713569
cuda,MobileBertForQuestionAnswering,128,49.415099,40.849393,11.508932,7.734089,26.446186,14.624350,5.631537,3.313389,23.435327,1.016611
cuda,OPTForCausalLM,2,15.816515,14.132189,6.675464,2.142745,10.032468,3.921169,1.597148,0.274969,2.994962,5.779935
cuda,PLBartForCausalLM,8,10.025508,9.140150,4.971432,1.121045,7.498851,2.054935,0.791711,0.121117,1.489851,3.697833
cuda,PLBartForConditionalGeneration,4,20.919064,18.533041,8.055391,3.055747,12.193674,4.702126,1.985261,0.404845,2.545063,7.318113
cuda,PegasusForCausalLM,32,16.077506,14.370794,6.730551,2.279845,10.688057,3.371423,1.535407,0.310007,2.340939,6.333629
cuda,PegasusForConditionalGeneration,32,36.717022,32.372244,12.415602,5.684030,19.894028,8.239009,3.781050,0.866262,0.643822,13.890812
cuda,RobertaForCausalLM,16,15.833340,13.760982,5.901970,2.407176,8.172925,3.362265,1.518552,0.294979,0.700038,4.774597
cuda,RobertaForQuestionAnswering,16,15.205645,13.124017,5.244023,2.136839,7.578872,3.567172,1.494363,0.289918,4.566673
cuda,Speech2Text2ForCausalLM,256,9.988296,9.069135,5.372138,0.956832,7.933807,1.728638,0.770008,0.119767,1.337879,3.569637
cuda,T5ForConditionalGeneration,4,18.868533,16.188773,7.509590,2.803946,11.301265,4.316415,1.604571,0.301267,6.439101,6.717743
cuda,T5Small,4,18.814193,16.118994,7.357088,2.819438,11.129457,4.305648,1.586389,0.297622,6.441487,7.029927
cuda,TrOCRForCausalLM,32,15.732166,13.940650,6.306039,2.022755,9.844610,3.495306,1.475448,0.287059,1.328512,5.658598
cuda,XGLMForCausalLM,8,31.311837,27.877202,11.746404,5.652150,18.744701,7.768136,3.186084,0.869909,32.169833,12.859495
cuda,XLNetLMHeadModel,8,45.472796,40.651055,17.601654,7.682697,21.524392,12.160403,3.433005,0.832608,7.914044,12.416277
cuda,YituTechConvBert,16,23.522189,20.566545,8.604793,3.684605,14.582058,5.414263,2.243876,0.487947,7.628772,9.815771
