dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MT5ForConditionalGeneration,16,30.814328,25.532001,11.042642,4.185908,16.693413,7.747843,2.462062,0.527276,20.148542,10.372951
cuda,MegatronBertForCausalLM,4,37.689453,30.588399,12.835479,6.677383,17.783149,9.145257,3.581837,0.912830,11.856815,0.411986
cuda,MegatronBertForQuestionAnswering,8,37.242005,30.164526,12.523187,6.401708,17.293324,8.802760,3.445726,0.911759,11.401446,0.644050
cuda,MobileBertForMaskedLM,64,50.575844,41.945105,11.619643,7.855275,26.659710,14.547682,5.662303,3.443756,23.647279,1.719001
cuda,MobileBertForQuestionAnswering,128,50.385728,41.737170,11.489365,8.299411,26.982748,14.796342,5.668719,3.474721,24.164201,1.021491
cuda,OPTForCausalLM,2,19.704425,16.604428,8.259576,2.477912,11.075110,4.624475,1.816969,0.315023,3.009878,5.588436
cuda,PLBartForCausalLM,8,11.881469,10.181898,5.599478,1.268953,7.848982,2.226173,0.910589,0.142237,1.489718,3.576577
cuda,PLBartForConditionalGeneration,4,26.004378,21.268579,9.729797,3.390525,13.196630,5.169765,2.284032,0.475155,2.653731,7.225528
cuda,PegasusForCausalLM,32,19.953543,16.590839,8.071134,2.634162,11.334480,4.098557,1.762231,0.349798,2.477812,6.261638
cuda,PegasusForConditionalGeneration,32,36.706327,32.153913,12.121058,5.752138,19.401464,8.038203,3.853407,0.895061,0.651736,13.951859
cuda,RobertaForCausalLM,16,20.354879,16.769727,7.278204,2.647000,9.785297,4.085285,1.765692,0.326150,0.713067,5.271864
cuda,RobertaForQuestionAnswering,16,19.491092,15.936230,6.527569,2.622833,8.913649,3.989516,1.721965,0.321213,5.127680
cuda,Speech2Text2ForCausalLM,256,12.171991,10.199971,5.999094,1.128342,8.370177,1.775670,0.909032,0.141610,1.345090,3.557142
cuda,T5ForConditionalGeneration,4,21.601060,17.978227,8.231463,3.032564,12.139799,4.781177,1.773809,0.336296,6.452044,7.353323
cuda,T5Small,4,21.454886,17.897656,8.258794,3.015490,12.198733,4.818286,1.771321,0.335430,6.491666,7.371248
cuda,TrOCRForCausalLM,32,19.642082,16.165245,7.594812,2.389158,10.647747,3.609476,1.706424,0.326667,1.340756,5.553726
cuda,XGLMForCausalLM,8,39.526022,32.956976,14.829056,7.457727,20.035443,8.649204,3.694434,0.962340,32.219475,12.914469
cuda,XLNetLMHeadModel,8,51.358333,42.997106,18.902792,8.792628,22.891760,12.791880,3.880202,0.899237,7.683419,13.641364
cuda,YituTechConvBert,16,29.735178,24.187473,10.645020,4.681565,15.646204,6.381981,2.597400,0.564040,8.237537,9.866548
