dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MBartForConditionalGeneration,2,31.334106,27.756001,12.854036,5.171387,18.254660,7.956488,3.086258,0.902487,0.508526,11.098805
cuda,MT5ForConditionalGeneration,16,23.585327,20.013375,8.618994,3.465613,13.925594,5.780777,1.845061,0.443817,20.437005,8.935866
cuda,MegatronBertForCausalLM,4,24.973804,21.389179,8.654372,4.474853,13.474175,6.757073,2.540815,0.613090,9.466985,0.400621
cuda,MegatronBertForQuestionAnswering,8,25.031756,21.468262,8.540406,4.432307,13.487192,6.562815,2.511187,0.624211,9.549318,0.822100
cuda,MobileBertForMaskedLM,64,35.352791,27.991456,7.244124,5.801413,20.024554,9.556851,5.118422,2.389095,18.893425,1.746007
cuda,MobileBertForQuestionAnswering,128,34.153194,27.164872,6.986030,5.687071,19.451635,9.794319,4.393898,2.439027,18.904450,1.037598
cuda,OPTForCausalLM,2,13.221882,11.864316,6.110794,2.067329,8.845992,3.320755,1.327786,0.234622,1.666689,4.883907
cuda,PLBartForCausalLM,8,8.407604,7.687893,4.445714,0.996224,6.670252,1.529988,0.688511,0.108428,1.171548,3.263961
cuda,PLBartForConditionalGeneration,4,17.153907,15.222510,7.233965,2.771316,11.486218,4.535201,1.713963,0.359212,1.655488,7.134046
cuda,PegasusForCausalLM,32,13.088727,11.705392,6.011098,1.918477,9.409106,3.092048,1.259407,0.242740,1.588285,5.400070
cuda,PegasusForConditionalGeneration,32,29.430049,25.994958,11.123335,4.289767,17.314256,7.769854,3.090301,0.664556,0.681734,10.688738
cuda,RobertaForCausalLM,16,13.092205,11.352934,5.210395,2.137558,7.776310,2.929310,1.581096,0.241000,0.751457,5.025733
cuda,RobertaForQuestionAnswering,16,12.375885,10.636770,4.506555,1.913320,7.062795,3.121177,1.256422,0.234547,4.969895
cuda,Speech2Text2ForCausalLM,256,8.486007,7.699716,4.729382,1.039571,7.456059,1.341629,0.647365,0.105595,1.101630,3.807858
cuda,T5ForConditionalGeneration,4,17.581716,14.987747,6.734853,2.124169,10.652231,4.179229,1.345209,0.281057,5.845687,6.150090
cuda,T5Small,4,17.112284,14.603882,6.783112,2.113932,10.776900,4.193524,1.349553,0.280774,5.800984,6.216639
cuda,TrOCRForCausalLM,32,12.894562,11.425036,5.722908,1.991938,8.774131,2.672814,1.236520,0.235528,1.110554,5.125282
cuda,XGLMForCausalLM,8,27.272542,24.448776,11.973912,4.535462,17.743200,7.590055,2.692803,0.712101,21.968084,10.760033
cuda,XLNetLMHeadModel,8,39.197901,35.106297,16.188172,7.461683,20.999068,11.595603,3.076515,0.743474,7.938910,12.835752
cuda,YituTechConvBert,16,19.121842,16.633912,7.358677,3.437755,12.760295,4.968193,1.879526,0.408852,7.830271,8.970831
