dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,PegasusForCausalLM,8,1.631958,6.505889,1.751424,8.875351,2.585643,1.062295,0.208155,12.391571,16.599827
cuda,PegasusForConditionalGeneration,4,4.105844,11.934947,4.162206,16.690586,6.085578,3.411931,0.635721,19.453510,28.594111
cuda,RobertaForCausalLM,4,2.154079,7.746459,2.265040,9.209018,3.277888,1.199774,0.247276,20.114947,23.935963
cuda,RobertaForQuestionAnswering,64,2.149715,7.541824,1.841206,8.906266,3.458794,1.162429,0.243996,0.418752,3.715509
cuda,Speech2Text2ForCausalLM,64,0.882403,4.680268,0.933655,7.153866,1.154961,0.580374,0.096291,8.124286,11.573973
cuda,T5ForConditionalGeneration,4,2.894299,7.832682,1.893488,12.463256,3.264279,1.228847,0.257551,16.672597,23.308967
cuda,T5Small,1,2.813868,7.245269,1.534140,9.735303,2.799883,0.988511,0.233459,17.076717,21.211112
cuda,TrOCRForCausalLM,8,1.571102,6.053768,1.776754,7.539141,2.677720,1.029618,0.212118,0.378919,3.727219
cuda,XGLMForCausalLM,1,3.394032,13.598801,3.069846,17.248804,6.434351,1.927495,0.552472,24.276252,31.181047
cuda,XLNetLMHeadModel,4,5.040424,38.314910,4.684412,42.216727,9.618038,3.022075,0.747114,8.864498
cuda,YituTechConvBert,1,3.131395,8.939586,2.689689,11.438791,4.526293,1.520946,0.383934,35.048423,40.685510
