dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MegatronBertForQuestionAnswering,16,5.602070,8.980414,5.038117,13.980651,6.978689,2.852885,0.830009,1.462159,11.730754,0.695984
cuda,MobileBertForMaskedLM,32,13.439191,9.903941,5.839450,21.806730,11.478531,4.866204,2.560074,4.334942,22.462512,3.259763
cuda,MobileBertForQuestionAnswering,64,13.393027,9.392958,5.723424,20.962502,10.770926,4.775805,2.519251,2.669888,20.347907,1.300726
cuda,OPTForCausalLM,32,2.302010,5.825246,1.839091,9.386461,3.792029,1.491038,0.265091,1.662064,2.132012,7.162827
cuda,PLBartForCausalLM,32,1.163602,4.667420,1.282080,6.730226,1.627213,0.749737,0.111755,1.672100,1.944407,5.242325
cuda,PLBartForConditionalGeneration,16,3.171066,7.269021,3.165416,11.383908,4.385634,1.860260,0.385865,2.315219,2.629557,9.745707
cuda,PegasusForCausalLM,32,2.230110,6.582217,2.334442,10.610377,3.581113,1.437684,0.289544,1.992786,1.693646,8.464299
cuda,PegasusForConditionalGeneration,16,5.728434,12.114366,5.309805,20.096368,8.763120,3.612929,0.828160,2.592960,1.051685,16.155403
cuda,RobertaForCausalLM,64,2.830742,5.946791,2.598593,8.303458,3.508232,1.446355,0.286476,0.646795,0.714111,5.716932
cuda,RobertaForQuestionAnswering,128,2.877652,5.100332,2.497222,7.252168,3.346181,1.401890,0.280582,0.355495,5.116212
cuda,Speech2Text2ForCausalLM,128,1.237022,5.390913,0.916419,7.924123,1.657329,0.718140,0.111937,1.791143,1.829007,5.295689
cuda,T5ForConditionalGeneration,4,3.452108,7.251122,2.338658,11.172325,3.893557,1.841962,0.289180,2.196213,5.671066,8.583792
cuda,T5Small,1,3.605344,6.816635,1.915038,10.303671,3.359695,1.360730,0.286477,3.645948,8.316011,9.173855
cuda,TrOCRForCausalLM,32,2.211506,6.209420,2.251695,9.585609,3.236938,1.380200,0.265701,1.471022,1.720188,7.204313
cuda,XGLMForCausalLM,8,4.655853,11.034204,4.907684,17.812815,7.592513,2.787691,0.761372,3.862690,31.147861,15.782112
cuda,YituTechConvBert,1,4.037890,8.407596,3.521572,13.155531,5.053871,1.904097,0.448772,5.342460,10.218604,14.064660
