dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MobileBertForQuestionAnswering,64,13.285270,9.953357,5.645824,21.652102,10.800751,5.406119,2.577079,3.953999,21.679357,2.625367
cuda,OPTForCausalLM,32,2.305526,5.575451,1.829602,9.096818,3.732196,1.477450,0.262547,2.925915,4.014180,8.373335
cuda,PLBartForCausalLM,32,1.184489,4.502343,1.450337,6.562751,1.623383,0.746659,0.113763,2.923822,3.544284,6.490550
cuda,PLBartForConditionalGeneration,16,3.269205,7.218607,2.852731,11.620298,4.382296,1.865602,0.386836,4.377331,5.104044,11.773125
cuda,PegasusForCausalLM,32,2.276577,6.697982,2.323165,10.710410,3.569372,1.444374,0.284975,3.133061,3.314366,9.578785
cuda,PegasusForConditionalGeneration,16,5.775045,12.257079,5.381365,20.270903,8.683155,3.647796,0.845271,2.571353,1.987630,16.238730
cuda,RobertaForCausalLM,64,2.847690,5.904416,2.613657,8.238400,3.502513,1.438815,0.286016,0.701105,0.772626,5.762072
cuda,RobertaForQuestionAnswering,128,2.791151,5.067025,2.507071,7.231785,2.987195,1.742971,0.281490,0.341802,5.123368
cuda,Speech2Text2ForCausalLM,128,1.246770,5.300057,0.908489,7.841753,1.628686,0.717332,0.115772,2.905916,3.361162,6.405180
cuda,T5ForConditionalGeneration,4,3.558339,7.166898,2.389497,11.079618,3.922438,1.829165,0.292911,3.490004,7.636984,9.920371
cuda,T5Small,1,3.521415,6.755101,1.915133,10.299611,3.358161,1.340758,0.284783,6.676462,13.508881,12.262572
cuda,TrOCRForCausalLM,32,2.205695,5.946531,2.230751,9.291330,3.486358,1.366828,0.260798,2.435796,3.092959,8.116411
cuda,XGLMForCausalLM,8,4.667015,11.081296,4.783747,17.793896,7.464555,2.760659,0.753917,6.672695,60.149438,18.399010
cuda,YituTechConvBert,1,4.142914,8.629262,3.846860,13.417951,5.101492,1.926362,0.456900,8.863036,18.506127,17.664903
