dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,OPTForCausalLM,32,1.837196,5.704409,2.145012,8.290752,2.886984,1.287022,0.219002,1.412276,1.587323,6.224641
cuda,PLBartForCausalLM,32,0.940087,4.693098,1.206774,6.685617,1.686547,0.662909,0.099230,1.269907,1.536577,4.515867
cuda,PLBartForConditionalGeneration,16,2.640157,7.864990,3.328045,11.346724,4.461319,1.683990,0.335962,2.276071,2.631655,9.204709
cuda,PegasusForCausalLM,32,1.793491,6.612382,2.219808,9.292123,2.780039,1.203280,0.214262,1.845141,1.534777,6.834866
cuda,PegasusForConditionalGeneration,16,4.569569,12.532852,5.431897,16.500734,6.179968,3.029492,0.630783,2.562624,1.064653,12.184201
cuda,RobertaForCausalLM,64,2.291383,6.773413,2.333925,8.305554,2.945975,1.231698,0.236420,0.934262,0.713859,4.893023
cuda,RobertaForQuestionAnswering,128,2.363983,6.541046,2.255095,8.156501,2.831844,1.196197,0.228157,0.646672,4.608759
cuda,Speech2Text2ForCausalLM,128,0.988437,5.131908,0.891921,7.831632,1.223048,0.608906,0.100190,1.609247,1.498494,5.244523
cuda,T5ForConditionalGeneration,4,3.253145,6.545429,2.460690,11.607431,3.248996,1.286002,0.268394,2.190164,5.434594,9.825332
cuda,T5Small,1,3.250176,6.309759,2.051550,8.509822,2.346514,1.040350,0.244206,3.774639,8.217659,8.354619
cuda,TrOCRForCausalLM,32,1.743423,6.365531,2.284254,8.664029,2.895154,1.177893,0.216887,1.335294,1.375929,6.005955
cuda,XGLMForCausalLM,8,3.748551,16.428360,5.974108,20.262585,7.144997,2.439612,0.579928,4.243034,26.404835,14.244472
cuda,YituTechConvBert,1,3.503200,8.826060,3.417944,13.320239,3.585841,1.598684,0.381544,5.638282,10.579703,13.693108
