dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MobileBertForMaskedLM,64,48.263822,40.266058,11.581447,7.386814,24.121854,13.228430,5.097558,2.893322,3.116033,23.818838,1.711062
cuda,MobileBertForQuestionAnswering,128,48.340710,40.276256,11.529871,7.840477,25.348486,13.748820,5.545540,3.129432,2.677681,25.101028,1.004572
cuda,OPTForCausalLM,2,15.244542,13.666905,6.355625,2.254113,9.562044,3.654273,1.575859,0.273506,2.505319,3.041847,8.060658
cuda,PLBartForCausalLM,8,9.486989,8.686004,4.706290,1.067470,6.937993,1.798603,0.777320,0.120065,1.346866,1.513741,4.696778
cuda,PLBartForConditionalGeneration,4,20.234463,18.210178,7.951065,2.939634,12.093220,4.662498,1.971563,0.404049,2.619923,2.693512,9.833341
cuda,PegasusForCausalLM,32,15.069130,13.502358,6.121429,2.052964,10.137501,3.326916,1.499848,0.306933,2.658140,2.465219,8.826600
cuda,PegasusForConditionalGeneration,32,35.114882,31.174581,12.066906,5.038297,19.641427,8.306273,3.734162,0.847612,2.365502,0.635385,15.430033
cuda,RobertaForCausalLM,16,15.625294,13.850809,5.903381,2.075882,8.474896,3.671845,1.507590,0.293916,0.641480,0.711621,5.392305
cuda,RobertaForQuestionAnswering,16,14.829458,13.047769,5.157263,2.034740,7.500408,3.509770,1.478541,0.290509,0.404310,4.883583
cuda,Speech2Text2ForCausalLM,256,9.479538,8.610372,4.999292,0.925140,7.405364,1.483687,0.731017,0.114885,1.482646,1.333754,4.863039
cuda,T5ForConditionalGeneration,4,18.534071,15.979633,7.256571,2.671858,10.911815,4.216237,1.593472,0.295218,3.059816,6.467181,9.513769
cuda,T5Small,4,18.707144,16.108432,7.311568,2.452471,11.269584,4.523801,1.592039,0.300629,2.944782,6.300980,9.484974
cuda,TrOCRForCausalLM,32,15.465080,13.963592,6.507976,1.954855,9.720265,3.184613,1.460027,0.284627,1.297163,1.335218,6.751724
cuda,XGLMForCausalLM,8,30.541569,27.346062,11.618717,4.963238,17.846463,7.102045,2.967331,0.802746,4.963647,32.391413,16.370075
cuda,YituTechConvBert,16,23.200940,20.420188,8.588239,3.859241,14.026370,5.535692,2.268048,0.496600,6.034993,7.704128,15.492720
