dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,ElectraForQuestionAnswering,64,13.318551,11.786062,5.732848,1.771639,8.415972,2.908544,1.249698,0.248614,4.541286,1.331168
cuda,GPT2ForSequenceClassification,4,11.733419,10.191158,4.660389,1.919541,7.083725,2.992460,1.195245,0.217124,4.419361,1.012577
cuda,GoogleFnet,16,10.175904,9.257390,6.256077,1.088481,10.292976,1.992979,0.654082,0.109292,1.766587,5.182901
cuda,LayoutLMForMaskedLM,16,13.821973,11.828434,5.893287,2.252511,8.162423,2.688929,1.256321,0.250111,4.607440,1.475214
cuda,LayoutLMForSequenceClassification,16,13.620940,11.751853,5.946145,2.195274,9.777705,3.382190,1.460073,0.247277,6.116079,7.094068
cuda,M2M100ForConditionalGeneration,16,31.250407,27.640654,12.875763,4.228970,20.841148,8.581685,3.498793,0.712702,9.072440,12.408781
cuda,MBartForCausalLM,4,14.382841,13.132799,7.272693,1.742674,10.295962,3.047700,1.163815,0.224664,1.328326,4.845511
cuda,MBartForConditionalGeneration,2,30.789943,27.370631,12.778111,5.280344,18.034836,7.944781,2.948517,0.845941,0.509987,10.746250
cuda,MT5ForConditionalGeneration,16,23.091611,19.605730,8.740319,3.434047,13.820209,5.869996,1.913319,0.458166,20.450051,8.681039
cuda,MegatronBertForCausalLM,4,23.211019,19.951249,7.898646,3.704365,12.003909,6.164971,2.462237,0.651412,7.978784,0.418397
cuda,MegatronBertForQuestionAnswering,8,22.730836,19.485085,7.640423,4.061048,11.200538,5.560931,2.398557,0.640713,7.790904,0.614718
cuda,MobileBertForMaskedLM,64,33.482418,26.789007,7.146362,5.075904,16.872592,8.290134,3.732941,1.935659,15.601240,2.571055
cuda,MobileBertForQuestionAnswering,128,33.902195,27.200505,7.271415,5.737811,19.047295,9.500263,4.331774,2.345195,17.816762,1.015938
cuda,OPTForCausalLM,2,13.104243,11.809432,6.089324,1.793452,9.190861,3.598157,1.353367,0.244695,1.683143,4.973830
cuda,PLBartForCausalLM,8,8.241154,7.558365,4.359150,1.187178,6.645683,1.545771,0.706359,0.112387,1.174062,3.519590
cuda,PLBartForConditionalGeneration,4,17.099586,15.416043,7.354285,2.689816,11.375737,4.222306,1.739851,0.375556,1.651791,6.823356
cuda,PegasusForCausalLM,32,13.373929,11.816226,6.169484,1.719179,9.819408,3.095016,1.261194,0.237787,1.564309,5.453582
cuda,PegasusForConditionalGeneration,32,29.026484,25.619596,11.178875,4.144581,16.851233,7.241015,3.056426,0.652959,0.677867,10.023003
cuda,RobertaForCausalLM,16,13.570911,12.048168,5.995221,2.273353,8.090754,2.722322,1.279819,0.247777,0.758739,4.457592
cuda,RobertaForQuestionAnswering,16,13.372443,11.854918,5.855498,2.236857,7.978267,2.631911,1.241256,0.241426,4.444852
cuda,Speech2Text2ForCausalLM,256,8.777179,8.012332,4.876053,0.824136,7.892829,1.604229,0.619589,0.100760,1.106536,3.888182
cuda,T5ForConditionalGeneration,4,16.894382,14.407046,6.782600,2.430956,12.537168,4.112057,1.414402,0.288237,5.820391,8.297857
cuda,T5Small,4,16.677550,14.263967,6.829013,2.128565,12.887625,4.402669,1.408829,0.288200,5.678528,8.300740
cuda,TrOCRForCausalLM,32,12.607113,11.382625,5.699259,1.688554,9.024565,3.108199,1.238177,0.235270,1.081642,5.092275
cuda,XGLMForCausalLM,8,26.933701,24.093936,11.775131,4.363072,17.741749,7.504370,2.545777,0.678385,22.108530,10.512384
cuda,YituTechConvBert,16,19.651284,17.290315,8.493765,3.209901,13.607185,4.472847,1.852692,0.417165,8.273998,8.754716
