dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,DebertaV2ForQuestionAnswering,2,44.586225,30.256096,27.476136,13.134254,3.364981,21.885334,6.374549,4.077384,0.607940,35.683469,48.372107
cuda,DistilBertForMaskedLM,128,18.850216,16.397879,12.479181,7.977805,1.276045,12.478706,1.956757,1.093024,0.125516,3.553383,8.334298,9.428236
cuda,DistilBertForQuestionAnswering,256,16.694215,14.320413,11.744454,7.446801,1.228708,11.742515,1.977581,1.067363,0.118222,3.839501,10.294625,9.461080
cuda,DistillGPT2,16,14.715724,12.396587,9.713905,5.924252,1.360254,9.759068,1.881571,1.007816,0.115247,0.984657,2.505860,6.270431
cuda,ElectraForCausalLM,32,32.762058,26.872804,24.243975,15.637434,2.040431,28.953691,4.437421,2.095955,0.317258,2.232191,13.761525,17.783499
cuda,ElectraForQuestionAnswering,64,28.321412,22.393955,19.758412,10.751122,2.019876,21.430076,4.177548,2.024562,0.319313,0.210568,6.883611,13.102028
cuda,GPT2ForSequenceClassification,4,24.250554,19.629476,16.210514,8.720608,2.249735,12.952009,3.824948,1.844885,0.268970,0.353520,1.910393,7.016702
cuda,LayoutLMForMaskedLM,16,31.398890,25.597357,21.928812,13.338719,2.277934,21.914902,4.056867,2.056776,0.320212,2.639246,6.837560,13.701356
cuda,LayoutLMForSequenceClassification,16,31.924924,26.171783,22.213667,13.686526,2.247672,23.636146,4.095163,2.044847,0.308674,5.541840,9.221440,17.945498
cuda,M2M100ForConditionalGeneration,16,56.072802,42.639523,39.872290,19.281901,4.989959,32.262358,9.281661,5.395627,0.703681,17.520195,23.570015,35.979203
cuda,MBartForCausalLM,4,29.662770,23.352135,20.106565,12.510900,2.057207,20.475840,3.433074,2.167972,0.226471,4.563976,2.852722,14.793328
cuda,MBartForConditionalGeneration,2,55.471401,43.738932,40.608579,19.833250,5.297032,29.983822,10.546901,5.015483,1.393900,0.526507,0.374967,16.459676
cuda,MT5ForConditionalGeneration,16,44.422313,36.760699,33.996059,19.866243,3.794304,29.323783,5.717483,2.753155,0.412611,38.252511,71.501841,52.128469
cuda,MegatronBertForCausalLM,4,48.340296,36.798439,33.731904,17.200121,4.576628,27.570823,8.614088,4.070480,0.954005,1.642817,12.589732,16.971699
cuda,MegatronBertForQuestionAnswering,8,47.398266,36.034387,32.981815,16.647032,4.443561,26.455583,8.357786,3.937742,0.961460,1.960538,11.020917,16.591164
cuda,MobileBertForMaskedLM,64,77.361279,56.663302,52.953570,20.422805,5.988978,42.394102,15.546868,7.900970,4.167532,22.629847,44.972806,51.288648
cuda,MobileBertForQuestionAnswering,128,78.216841,57.574470,53.760789,21.217001,5.912143,44.200770,15.167601,7.747529,4.142372,17.789045,37.437974,47.376567
cuda,OPTForCausalLM,2,24.882596,19.821981,16.847389,9.098389,2.048018,16.189696,3.647636,2.262578,0.225985,4.637970,2.594389,13.971589
cuda,PLBartForCausalLM,8,21.512852,18.116545,14.953787,10.899994,1.078448,16.590091,1.921621,1.136600,0.111206,2.390064,1.871856,9.262522
cuda,PLBartForConditionalGeneration,4,38.286217,29.749054,26.978744,16.530181,2.602154,24.290572,4.619478,2.700301,0.299516,4.032095,3.788967,14.643403
cuda,PegasusForCausalLM,32,26.546875,20.447880,17.851918,9.885522,2.013875,16.612855,3.396305,2.131876,0.223387,5.146339,3.430189,14.091489
cuda,PegasusForConditionalGeneration,32,46.401331,41.479953,38.723540,18.148440,5.073628,29.193808,9.575864,5.070465,0.981617,2.479156,1.889326,19.068013
cuda,RobertaForCausalLM,16,30.435230,24.485204,21.824939,12.781403,2.027114,18.419708,4.263786,2.042578,0.309979,0.554112,5.884424,8.410651
cuda,RobertaForQuestionAnswering,16,28.363199,22.488594,19.835447,10.876205,2.021931,15.978726,4.193020,1.993435,0.309693,0.214611,5.189301,7.531193
cuda,Speech2Text2ForCausalLM,256,19.129187,15.901984,13.194818,9.189168,0.921043,14.595981,1.831249,1.097298,0.114819,2.656986,3.585270,9.084570
cuda,T5ForConditionalGeneration,4,35.493805,29.695127,27.097987,16.882270,2.549841,23.950503,4.283957,2.001842,0.273422,4.071842,11.172820,13.933677
cuda,T5Small,4,35.210139,29.593499,26.835485,16.968852,2.550529,24.356375,4.296300,2.013768,0.274935,4.034184,11.245437,14.214001
cuda,TrOCRForCausalLM,32,27.899707,21.796865,19.218669,11.687071,1.855625,18.127466,3.382850,2.126165,0.216581,3.243684,1.766915,11.744277
cuda,XGLMForCausalLM,8,42.054681,32.560219,29.759428,13.898045,4.591480,23.985195,7.430258,4.544212,0.453294,9.192909,5.322974,24.281212
cuda,YituTechConvBert,16,40.434139,31.497525,28.584296,15.139686,3.796754,26.574624,6.327799,3.227770,0.548721,1.119708,18.909314,16.641939
