dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MBartForConditionalGeneration,2,6.449563,12.582149,8.142516,18.979380,8.881644,3.548002,1.089046,0.561338,14.782000
cuda,MT5ForConditionalGeneration,16,5.419949,9.742165,5.439074,15.218595,5.689807,2.492787,0.430203,19.300852,11.100301
cuda,MegatronBertForCausalLM,4,5.780806,9.456379,6.557441,14.367305,6.522540,3.630266,0.843142,11.663555,0.408755
cuda,MegatronBertForQuestionAnswering,8,5.734105,9.273047,6.417958,14.034013,6.382980,3.519576,0.831336,11.368593,0.492788
cuda,MobileBertForMaskedLM,64,13.619416,11.224158,10.496454,22.454212,11.934949,4.998577,2.627267,22.479343,1.701976
cuda,MobileBertForQuestionAnswering,128,13.495728,11.170779,11.028547,23.638385,12.303031,5.489975,2.955014,24.250307,1.015716
cuda,OPTForCausalLM,2,2.427807,6.266549,2.317606,9.441472,3.767389,1.536441,0.260989,2.275313,5.776258
cuda,PLBartForCausalLM,8,1.242072,4.453995,1.177092,6.859595,1.693067,0.964115,0.112094,1.252839,3.630368
cuda,PLBartForConditionalGeneration,4,3.428655,7.174868,3.166850,11.258197,4.407724,1.895288,0.377897,1.749266,7.372575
cuda,PegasusForCausalLM,32,2.742957,6.321408,2.414746,10.349452,3.198611,1.706658,0.289233,1.709508,6.537704
cuda,PegasusForConditionalGeneration,32,6.299618,11.843771,5.974598,20.201258,8.969215,3.618981,0.802655,0.629800,14.577118
cuda,RobertaForCausalLM,16,2.940383,5.713175,2.359254,8.117701,3.461839,1.440938,0.284092,0.708605,4.858774
cuda,RobertaForQuestionAnswering,16,2.942378,5.008665,2.294842,7.221458,3.349238,1.424361,0.276044,4.603893
cuda,Speech2Text2ForCausalLM,256,1.490284,5.074744,1.037338,7.734432,1.666934,0.720081,0.108112,1.161106,3.745448
cuda,T5ForConditionalGeneration,4,3.600412,7.153535,3.082405,10.713014,4.124835,1.520923,0.278409,5.658956,6.767859
cuda,T5Small,4,3.726531,7.537534,3.130747,11.081250,4.438551,1.536583,0.283972,5.488809,7.061700
cuda,TrOCRForCausalLM,32,2.326021,5.898484,2.196131,9.279682,3.003693,1.385585,0.266153,1.124262,5.666715
cuda,XGLMForCausalLM,8,5.273351,11.416981,6.773080,17.667108,7.247239,2.910152,0.762852,31.366831,13.230701
cuda,XLNetLMHeadModel,8,6.695748,94.245240,8.615392,97.628973,87.966700,3.281829,0.793303,7.942384,12.287956
cuda,YituTechConvBert,16,4.225733,8.247448,4.429115,13.532959,5.045628,2.171050,0.457864,10.257720,9.865493
