dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,DistillGPT2,1,1.220486,2.936045,0.883547,4.823182,1.476031,0.647861,0.105178,3.944379,6.762896,3.701075
cuda,ElectraForCausalLM,32,2.803105,6.791918,2.604614,9.771961,3.173319,1.473930,0.285289,3.556121,2.918010,9.261700
cuda,ElectraForQuestionAnswering,64,2.889933,5.096247,2.538030,7.544048,3.387165,1.425497,0.285671,1.520198,6.619341,1.191022
cuda,GPT2ForSequenceClassification,4,2.407683,4.758383,2.007898,7.394156,2.989147,1.304270,0.240962,1.542708,6.281609,1.242927
cuda,LayoutLMForMaskedLM,16,3.117790,5.100826,2.372786,7.947035,3.743111,1.428114,0.294052,1.735198,7.068228,1.428871
cuda,LayoutLMForSequenceClassification,16,3.088516,5.066549,2.524613,8.832685,4.039233,1.650011,0.283051,6.355834,12.758091,5.939511
cuda,M2M100ForConditionalGeneration,8,6.396354,12.586125,4.338859,20.795265,8.306904,3.390955,0.821785,4.809907,16.797037,17.615147
cuda,MBartForCausalLM,32,2.235969,6.461326,2.392073,9.969055,3.679048,1.417894,0.282979,1.560765,1.648613,7.567454
cuda,MBartForConditionalGeneration,16,6.033134,11.914385,5.484525,19.657258,9.409357,3.659401,1.191838,0.978969,0.577057,14.485169
cuda,MT5ForConditionalGeneration,8,5.179058,7.629995,3.899320,13.422886,6.035553,2.039431,0.475150,4.113089,13.991031,3.483920
cuda,MegatronBertForCausalLM,16,5.697390,9.020298,5.129707,14.193254,7.157683,2.909962,0.840060,2.037565,12.579224,1.221395
cuda,MegatronBertForQuestionAnswering,16,5.551857,8.852652,5.009699,13.865427,6.985832,2.835725,0.830380,1.466752,11.720746,0.694288
cuda,MobileBertForMaskedLM,32,13.111192,9.830402,5.803107,21.691652,11.466189,4.865937,2.552063,4.262722,22.313436,3.240639
cuda,MobileBertForQuestionAnswering,64,13.382246,9.383229,5.851764,21.382772,11.064330,4.888687,2.555768,2.748196,20.992650,1.257993
cuda,OPTForCausalLM,32,2.296606,5.455523,1.809330,8.986182,3.729296,1.479104,0.261063,1.665546,2.138961,7.100390
cuda,PLBartForCausalLM,32,1.185091,4.436088,1.289704,6.441215,1.630834,0.753030,0.112946,1.637189,1.980203,5.156103
cuda,PLBartForConditionalGeneration,16,3.189912,7.189479,3.132644,11.237933,4.355778,1.846317,0.386890,2.475408,2.729816,9.797296
cuda,PegasusForCausalLM,32,2.295746,6.496913,2.341144,10.418367,3.636056,1.446696,0.286695,2.033626,1.828172,8.407065
cuda,PegasusForConditionalGeneration,16,6.150648,12.129786,5.373422,20.064355,8.815850,3.678211,0.830310,2.611464,1.057410,16.198047
cuda,RobertaForCausalLM,64,2.799277,5.819727,2.627062,8.171270,3.513098,1.464662,0.282584,0.648125,0.715447,5.740657
cuda,RobertaForQuestionAnswering,128,2.785870,5.058212,2.529321,7.188974,3.360928,1.411867,0.279584,0.348409,5.120314
cuda,Speech2Text2ForCausalLM,128,1.235689,5.140453,0.901869,7.738474,1.655188,0.722487,0.114759,1.892230,1.801362,5.442385
cuda,T5ForConditionalGeneration,4,3.450653,6.978708,2.339252,10.808767,3.872687,1.805113,0.285856,2.027381,5.480502,8.323455
cuda,T5Small,1,3.421697,6.702370,1.923719,10.144171,3.355820,1.355031,0.284334,3.630725,8.318827,9.121592
cuda,TrOCRForCausalLM,32,2.257739,6.029876,2.312294,9.392500,3.558487,1.398776,0.275245,1.452801,1.665951,7.236820
cuda,XGLMForCausalLM,8,4.704487,10.928183,4.806093,17.585408,7.498752,2.789777,0.751281,3.967169,31.311831,15.662261
cuda,YituTechConvBert,1,4.015252,8.253312,3.439653,12.909629,5.000352,1.872874,0.444552,5.445205,9.694492,14.001088
