dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,PegasusForConditionalGeneration,32,35.289916,31.008130,12.243452,5.060020,20.754024,9.166830,3.820004,0.860480,0.656618,14.014063
cuda,RobertaForCausalLM,16,15.348054,13.375233,5.895169,2.073392,8.446100,3.615444,1.521555,0.294027,0.706433,4.721475
cuda,RobertaForQuestionAnswering,16,14.633409,12.647140,5.208914,2.055045,7.569804,3.536015,1.493634,0.290029,4.513219
cuda,Speech2Text2ForCausalLM,256,9.830259,8.948314,5.433918,0.932363,8.024250,1.734020,0.775972,0.120065,1.334567,3.570470
cuda,T5ForConditionalGeneration,4,18.527112,15.887019,7.481320,2.444636,11.257016,4.563867,1.597384,0.297929,6.349276,6.574111
cuda,T5Small,4,18.502383,15.896122,7.575664,2.443401,11.407791,4.545860,1.602116,0.301230,6.351646,6.629945
cuda,TrOCRForCausalLM,32,15.096712,13.568785,6.224286,1.949879,9.726562,3.210169,1.742985,0.286256,1.349007,5.543445
cuda,XGLMForCausalLM,8,30.448829,27.164999,11.708585,5.540698,18.695816,7.854607,3.188590,0.855014,31.474572,12.736782
cuda,XLNetLMHeadModel,8,42.769622,38.448531,17.854906,8.033661,21.564668,11.781880,3.385589,0.833753,7.943682,12.039623
cuda,YituTechConvBert,16,23.134473,20.316322,8.536339,3.779938,14.075764,5.405803,2.245570,0.492137,7.665373,9.470788
