dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,PegasusForConditionalGeneration,32,4.762133,10.939414,4.296309,16.258552,6.641327,3.026140,0.655380,0.685592,10.506767
cuda,RobertaForCausalLM,16,2.397037,5.943380,1.750156,8.591646,3.204139,1.263669,0.241870,0.733907,4.484908
cuda,RobertaForQuestionAnswering,16,2.387854,5.752977,1.729607,8.395829,3.148808,1.240052,0.236706,4.460948
cuda,Speech2Text2ForCausalLM,256,0.992994,4.868890,0.955484,7.572728,1.248369,0.604560,0.098348,1.107902,3.700855
cuda,T5ForConditionalGeneration,4,3.323114,6.815624,2.092842,12.732837,4.079929,1.395767,0.278367,5.673326,8.331561
cuda,T5Small,4,3.334523,6.853806,2.099876,12.779071,4.107639,1.645197,0.280246,5.810114,8.347359
cuda,TrOCRForCausalLM,32,2.026674,5.501395,2.149200,8.519103,2.583690,1.216206,0.233047,1.065343,5.250447
cuda,XGLMForCausalLM,8,3.905821,11.328421,4.292639,17.341658,7.254429,2.476352,0.658593,22.180263,10.484375
cuda,XLNetLMHeadModel,8,5.979184,89.833828,6.913412,93.949804,78.002661,2.788930,0.754086,7.902620,11.302388
cuda,YituTechConvBert,16,3.477142,8.508356,3.258810,13.639062,4.439116,1.850926,0.421987,7.791660,8.522708
