dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,OPTForCausalLM,2,25.232568,20.131196,17.021981,9.494468,2.046386,16.693086,3.621830,2.269154,0.216761,4.715290,2.528799,14.155460
cuda,PLBartForCausalLM,8,22.682712,19.228610,15.654884,11.580905,1.083287,17.667364,1.919252,1.141252,0.107009,2.454296,1.867263,9.730196
cuda,PLBartForConditionalGeneration,4,39.673442,31.034333,27.999373,17.603103,2.618169,25.953428,4.621721,2.718685,0.288708,4.189393,3.846136,15.407355
cuda,PegasusForCausalLM,32,27.169189,21.342871,18.477282,10.566988,1.999168,17.940967,3.389874,2.134372,0.218136,5.265385,3.447414,14.847681
cuda,PegasusForConditionalGeneration,32,48.514003,43.349250,40.348502,18.975836,5.006666,29.933873,9.458139,4.986048,0.949764,2.450710,1.889923,18.886245
cuda,RobertaForCausalLM,16,32.093216,26.132396,23.195175,14.184134,2.021970,20.217671,4.278027,2.029703,0.305081,0.568345,5.871663,8.815506
cuda,RobertaForQuestionAnswering,16,29.371114,23.360043,20.374643,11.366457,2.004710,16.451314,4.154275,2.014658,0.302478,0.211721,5.185567,7.493412
cuda,Speech2Text2ForCausalLM,256,19.856018,16.763662,13.906825,9.985447,0.910961,16.017376,1.808951,1.098562,0.110408,2.743482,3.922545,9.790723
cuda,T5ForConditionalGeneration,4,35.800375,30.129882,27.280022,17.770779,2.508732,25.161111,4.241724,1.992298,0.265581,3.798211,11.283011,13.941447
cuda,T5Small,4,36.407677,30.715885,27.664358,17.520381,2.520379,25.232243,4.243924,1.988153,0.270452,3.841577,10.622010,14.314523
cuda,TrOCRForCausalLM,32,29.010332,22.778601,19.897594,12.277369,1.866633,19.189512,3.383901,2.142839,0.211220,3.384533,1.772938,12.367318
cuda,XGLMForCausalLM,8,44.298036,34.371988,31.335728,14.999941,4.555590,27.221746,7.393202,4.559144,0.437372,9.003376,4.847092,26.193217
cuda,YituTechConvBert,16,40.254686,31.689208,28.469263,15.790009,3.732236,27.615759,6.246015,3.194253,0.538972,1.121367,19.394675,16.967113
