dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,LayoutLMForMaskedLM,16,3.138812,5.649523,3.319179,8.851928,4.126518,1.498203,0.317787,2.743851,9.380656,2.219083
cuda,LayoutLMForSequenceClassification,16,3.124033,5.809969,3.202745,9.843022,4.434926,2.042215,0.314073,7.403896,14.985389,6.845701
cuda,M2M100ForConditionalGeneration,8,5.721871,13.134927,6.215695,21.771127,8.957022,3.410716,0.812492,7.545480,17.202729,22.649114
cuda,MBartForCausalLM,32,2.227786,6.989822,3.275112,10.737018,4.175283,1.494026,0.323433,1.330603,1.296744,8.463492
cuda,MBartForConditionalGeneration,16,5.984550,14.621189,10.624843,22.590448,11.755807,3.917850,1.300078,3.141973,2.038001,22.015894
cuda,MT5ForConditionalGeneration,8,5.104661,8.680536,6.199674,14.600694,6.523103,2.162195,0.496193,7.487254,19.792575,6.511298
cuda,MegatronBertForCausalLM,16,5.505908,11.452002,8.731400,16.088976,8.145769,3.011041,0.908281,4.165964,17.762862,2.927179
cuda,MegatronBertForQuestionAnswering,16,5.496215,11.313246,8.694791,15.811512,8.036006,2.974588,0.913179,3.429620,16.850688,2.207444
cuda,MobileBertForMaskedLM,32,13.356518,12.489542,12.948109,29.450362,18.542091,5.029835,2.714657,7.903872,38.225872,5.520875
cuda,MobileBertForQuestionAnswering,64,13.224376,12.738693,12.481486,27.419303,16.668897,5.003924,2.735135,5.981537,33.541529,4.167865
cuda,OPTForCausalLM,32,2.260946,6.120630,2.531627,9.851959,4.138490,1.542098,0.283353,1.572498,2.350024,7.930926
cuda,PLBartForCausalLM,32,1.151532,4.728458,1.538883,6.873916,1.770474,0.771619,0.121153,1.333767,1.568511,5.246915
cuda,PLBartForConditionalGeneration,16,3.202538,8.120919,4.246622,12.537254,4.974179,2.009619,0.418320,4.031481,4.097684,12.838617
cuda,PegasusForCausalLM,32,2.263066,6.988519,3.208462,11.089482,4.009296,1.499947,0.306620,1.973007,1.478103,9.391992
cuda,PegasusForConditionalGeneration,16,5.756255,13.489059,8.150461,21.619159,9.925493,3.820087,0.894027,5.044425,2.600600,21.595222
cuda,RobertaForCausalLM,64,2.986014,6.285575,3.537065,9.106278,3.809422,1.509922,0.311880,1.653290,1.512771,8.122206
cuda,RobertaForQuestionAnswering,128,2.778078,5.498175,3.412278,8.311809,3.678682,1.465518,0.310971,1.070682,7.406681,0.524018
cuda,Speech2Text2ForCausalLM,128,1.249563,5.265204,1.075469,7.960193,1.818219,0.761346,0.122053,1.640776,1.448327,5.462429
cuda,T5ForConditionalGeneration,4,3.498768,7.581270,3.394779,11.617256,4.799300,1.567981,0.311588,3.731330,6.927147,11.288772
cuda,T5Small,1,3.408720,7.292708,2.933828,11.032322,4.292444,1.486708,0.306641,3.570033,8.021318,10.369874
cuda,TrOCRForCausalLM,32,2.230737,6.395664,3.126425,9.910454,3.633100,1.437244,0.288538,1.322606,1.341220,8.069148
cuda,XGLMForCausalLM,8,4.667315,12.535747,8.419933,19.341280,8.866618,3.023507,0.838245,4.871364,30.875480,20.330177
cuda,YituTechConvBert,1,4.267606,8.786402,4.934597,13.895475,5.597892,2.021440,0.491038,5.513574,16.207005,16.022666
