dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,LayoutLMForSequenceClassification,16,2.673103,11.045922,5.808856,1.757125,10.094457,3.813605,1.457978,0.239247,7.450486,13.581384,6.914609
cuda,M2M100ForConditionalGeneration,16,5.093679,24.934832,12.266260,4.148840,19.545475,7.457375,3.397863,0.696788,4.168245,9.296326,15.806786
cuda,MBartForCausalLM,4,2.013287,11.721544,6.886997,1.879052,9.805757,2.506705,1.142510,0.217003,1.324127,1.324275,6.206898
cuda,MBartForConditionalGeneration,2,4.956211,25.405362,12.445346,4.864617,17.503305,7.355820,3.285093,0.831484,0.949596,0.505545,11.093432
cuda,MT5ForConditionalGeneration,16,4.920979,17.758794,8.261375,3.094081,13.612973,5.682727,1.874964,0.436958,4.074651,20.572364,12.689622
cuda,MegatronBertForCausalLM,4,4.566788,17.480688,7.414087,3.891757,11.122514,5.504364,2.377163,0.636702,1.192802,8.962054,0.391246
cuda,MegatronBertForQuestionAnswering,8,4.688542,17.609735,7.346166,3.841018,11.016259,5.477027,2.334578,0.638020,1.412163,9.095307,0.523382
cuda,MobileBertForMaskedLM,64,10.680262,24.333807,6.997015,5.017894,17.230814,8.736488,3.700005,1.931828,3.102266,18.661586,1.754503
cuda,MobileBertForQuestionAnswering,128,10.630349,23.919416,6.918077,5.468393,18.066374,8.680874,4.148854,2.307509,2.702224,20.023365,1.024122
cuda,OPTForCausalLM,2,2.008336,10.466960,5.695293,1.902460,8.604606,2.958424,1.294516,0.228034,1.479933,1.727943,6.370946
cuda,PLBartForCausalLM,8,0.946233,7.026136,4.320752,0.931804,6.570772,1.677978,0.675929,0.104518,1.090703,1.171983,4.316751
cuda,PLBartForConditionalGeneration,4,2.587616,13.401095,6.775696,2.570972,10.886852,4.097367,1.685347,0.348599,1.696512,1.664092,8.492831
cuda,PegasusForCausalLM,32,1.896537,11.008233,6.124269,2.078459,9.460614,2.573997,1.236827,0.227163,1.780225,1.602244,7.277642
cuda,PegasusForConditionalGeneration,32,4.718260,23.593020,10.886448,4.048206,16.444694,6.956300,2.971797,0.650367,2.195512,0.688093,12.012930
cuda,RobertaForCausalLM,16,2.425273,11.163000,5.945653,1.778902,8.501650,3.191264,1.257575,0.242149,0.898887,0.722060,5.322681
cuda,RobertaForQuestionAnswering,16,2.451683,11.099288,5.866346,1.734333,8.449628,3.123082,1.229969,0.239569,0.476314,4.879762
cuda,Speech2Text2ForCausalLM,256,1.013175,7.366768,4.937446,0.786818,7.640109,1.242751,0.596305,0.097814,1.313979,1.103084,4.845938
cuda,T5ForConditionalGeneration,4,3.323454,13.275121,6.789589,2.099158,12.658647,4.095196,1.397532,0.282330,2.507994,5.840058,10.805055
cuda,T5Small,4,3.325914,13.322382,6.826438,2.125386,12.705640,4.099314,1.635812,0.281600,2.536777,5.859056,10.877354
cuda,XGLMForCausalLM,8,3.892402,22.097953,11.278975,3.802216,17.124682,7.128111,2.460371,0.666424,4.260147,22.080662,14.083991
cuda,XLNetLMHeadModel,8,5.918419,93.235796,77.032083,6.697754,80.912550,65.006050,2.754622,0.744301,7.950818,10.851366
cuda,YituTechConvBert,16,3.471415,16.154934,8.303130,2.915915,13.678329,4.632359,1.829495,0.412633,6.027824,8.128492,14.452806
