dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,M2M100ForConditionalGeneration,8,4.614275,11.607497,3.819067,18.240622,6.362054,2.826443,0.649430,6.663582,28.056125,17.335505
cuda,MBartForCausalLM,32,1.711303,7.291724,1.861199,9.811271,2.879192,1.172858,0.217739,1.944937,2.059587,6.413916
cuda,MBartForConditionalGeneration,16,4.688548,12.888620,4.252807,18.241186,7.519687,2.954948,0.877828,0.946850,0.734835,10.777345
cuda,MT5ForConditionalGeneration,8,4.677030,6.324012,2.853578,10.910651,4.674830,1.642802,0.424167,7.845724,15.447811,7.351986
cuda,MegatronBertForCausalLM,16,4.398412,8.424764,3.839566,11.518846,5.713949,2.295564,0.599377,3.025572,10.136897,2.289146
cuda,MegatronBertForQuestionAnswering,16,4.508435,7.938087,3.790357,10.987794,5.561326,2.271216,0.595347,2.448956,9.468379,1.715367
cuda,MobileBertForMaskedLM,32,10.613403,5.964351,4.266734,14.864965,6.991168,3.535318,1.723871,5.266864,18.740344,4.203520
cuda,MobileBertForQuestionAnswering,64,10.590201,6.032715,4.177744,14.745048,6.898868,3.528526,1.681013,3.785550,16.985230,2.581127
cuda,OPTForCausalLM,32,1.715120,4.635337,1.784044,7.266113,2.865553,1.240757,0.220659,2.266421,6.762411,1.855407
cuda,PLBartForCausalLM,32,0.895090,4.469135,1.082837,6.482343,1.707387,0.648597,0.101739,2.122095,2.817198,5.264933
cuda,PLBartForConditionalGeneration,16,2.429430,7.303419,2.360238,11.029908,4.365743,1.606444,0.334522,4.058478,4.923902,10.492275
cuda,PegasusForCausalLM,32,1.729752,6.416041,1.807787,9.286897,2.787784,1.171463,0.218066,2.468600,2.746946,7.235859
cuda,PegasusForConditionalGeneration,16,4.329845,11.677771,4.089545,16.248574,6.206718,3.151136,0.625877,2.367810,2.061385,11.251672
cuda,RobertaForCausalLM,64,2.276829,6.328517,1.874945,8.102975,2.989259,1.206683,0.235136,0.927599,0.762672,4.669884
cuda,RobertaForQuestionAnswering,128,2.255450,6.173467,1.825443,8.008149,2.835195,1.171575,0.236468,0.600807,4.350938
cuda,Speech2Text2ForCausalLM,128,0.941852,4.508808,0.786861,7.223275,1.232429,0.602645,0.096289,2.141889,2.822753,5.685396
cuda,T5ForConditionalGeneration,4,3.274359,6.546226,1.893582,11.735686,3.267775,1.235887,0.272881,3.237594,7.194999,10.431286
cuda,T5Small,1,3.236611,6.253986,1.505610,8.613902,2.440304,1.101899,0.263764,6.630496,13.102305,10.831554
cuda,TrOCRForCausalLM,32,1.671738,5.765065,1.810411,8.339003,2.828840,1.141081,0.214686,2.035894,2.403926,6.506470
cuda,XGLMForCausalLM,8,3.841133,15.671268,4.108462,20.374753,7.066595,2.663776,0.589078,6.188402,48.883720,15.187224
cuda,YituTechConvBert,1,3.404118,8.605720,2.772351,12.627630,3.841676,1.580205,0.389117,8.365105,18.278387,15.296471
