dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,GPT2ForSequenceClassification,4,11.822943,10.263542,4.677866,1.938146,7.044427,3.039917,1.207745,0.219637,4.382971,1.021940
cuda,GoogleFnet,16,10.110539,9.143249,5.988045,1.089062,9.777144,1.947715,0.656760,0.110027,1.769499,4.935997
cuda,LayoutLMForMaskedLM,16,13.940772,11.967110,5.896479,2.087668,8.154486,2.741293,1.276539,0.257885,4.628882,1.457422
cuda,LayoutLMForSequenceClassification,16,13.771780,11.863551,5.939802,2.242235,9.822601,3.479115,1.490828,0.254398,6.213554,6.464965
cuda,M2M100ForConditionalGeneration,16,30.996497,27.426056,12.681677,4.127779,20.503343,8.476918,3.439110,0.708495,9.126064,12.160090
cuda,MBartForCausalLM,4,14.632756,13.325485,7.175508,1.733393,10.176564,3.100169,1.173024,0.228763,1.330732,4.814666
cuda,MBartForConditionalGeneration,2,31.457479,27.999102,12.980614,4.893157,18.085165,7.966347,2.955519,0.860718,0.506472,10.206318
cuda,MT5ForConditionalGeneration,16,23.146466,19.742255,8.790774,3.480556,13.817645,5.987607,1.934222,0.459888,20.564497,8.677998
cuda,MegatronBertForCausalLM,4,23.526737,20.217837,7.808040,3.659622,11.866971,6.156299,2.458384,0.643305,7.886424,0.418194
cuda,MegatronBertForQuestionAnswering,8,22.740283,19.494257,7.636303,3.991380,11.140434,5.574229,2.372899,0.638647,7.665986,0.620767
cuda,MobileBertForMaskedLM,64,33.583478,26.883817,7.089992,5.135246,16.947254,8.479422,3.761847,1.970654,15.775998,1.758978
cuda,MobileBertForQuestionAnswering,128,35.034600,28.025577,7.075479,5.538176,19.060472,9.736246,4.259263,2.303623,18.315386,1.047151
cuda,OPTForCausalLM,2,13.379248,12.058529,6.226328,1.767360,9.214803,3.637758,1.335768,0.239327,1.675245,4.859837
cuda,PLBartForCausalLM,8,8.179597,7.502892,4.275789,1.175429,6.538331,1.545778,0.704098,0.109499,1.162899,3.482573
cuda,PLBartForConditionalGeneration,4,17.430141,15.670262,7.154132,2.747092,11.227244,4.318577,1.762976,0.370540,1.638651,6.932713
cuda,PegasusForCausalLM,32,12.818272,11.344632,5.788710,1.717427,9.344467,3.097435,1.271591,0.240329,1.596499,5.356194
cuda,PegasusForConditionalGeneration,32,29.520875,26.068782,11.220876,4.196734,16.972877,7.356459,3.095685,0.673960,0.676333,10.162279
cuda,RobertaForCausalLM,16,13.461405,11.955493,5.940019,1.792789,8.447394,3.187773,1.269298,0.246569,0.751871,4.384223
cuda,RobertaForQuestionAnswering,16,13.787846,12.194216,5.865376,1.796344,8.382998,3.158043,1.264868,0.244773,4.400248
cuda,Speech2Text2ForCausalLM,256,8.266797,7.517735,4.558190,0.813077,7.335184,1.487932,0.616152,0.102242,1.108081,3.632319
cuda,T5ForConditionalGeneration,4,16.687658,14.262871,6.762223,2.447306,12.542719,4.155229,1.438806,0.286538,5.819863,8.343026
cuda,T5Small,4,16.733331,14.289094,6.722147,2.152580,12.749691,4.451270,1.427244,0.290871,5.814776,8.295617
cuda,TrOCRForCausalLM,32,12.763738,11.494966,5.704181,1.703322,9.163631,3.284746,1.239307,0.242517,1.073133,5.247762
cuda,XGLMForCausalLM,8,27.719228,24.786855,12.053855,4.384111,17.506755,7.462711,2.517775,0.676095,22.041162,10.292402
cuda,YituTechConvBert,16,19.504627,17.161970,8.342749,3.207784,13.372378,4.525143,1.851110,0.418086,8.684677,8.369963
