dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MBartForCausalLM,4,17.242994,13.779334,6.741025,2.126348,10.137155,3.556403,1.431141,0.318159,2.271222,5.620934
cuda,MBartForConditionalGeneration,2,40.280934,31.357731,13.253340,6.538559,19.697115,9.320092,3.651867,1.161491,0.570695,13.232843
cuda,MT5ForConditionalGeneration,16,28.381390,21.621880,9.624771,3.968370,15.836875,6.263788,2.201831,0.485257,20.271378,10.369824
cuda,MegatronBertForCausalLM,4,31.140121,23.737624,9.729952,4.995488,14.518095,7.315014,2.999068,0.853140,10.300807,0.407348
cuda,MegatronBertForQuestionAnswering,8,30.929300,23.577469,9.409925,4.973305,14.385804,7.253509,2.916590,0.846410,10.147099,0.522529
cuda,MobileBertForMaskedLM,64,55.138429,37.661805,11.220063,7.344663,24.340016,13.297139,5.103976,2.981211,20.838593,1.697640
cuda,MobileBertForQuestionAnswering,128,58.206226,39.426152,11.370508,7.935616,26.278099,13.874410,5.610972,3.243562,23.216498,0.970075
cuda,OPTForCausalLM,2,16.696255,13.221439,6.519305,2.100211,9.907643,4.069445,1.569631,0.273632,2.865944,5.587177
cuda,PLBartForCausalLM,8,10.350259,8.483858,4.507021,1.096813,6.962155,2.047592,0.790170,0.123427,1.490502,3.603477
cuda,PLBartForConditionalGeneration,4,22.346485,17.486262,7.447750,2.791578,11.726457,4.726889,1.987350,0.403416,2.693105,7.199033
cuda,PegasusForCausalLM,32,16.958832,13.617100,6.740763,2.098749,10.752211,3.580225,1.713425,0.303270,2.406634,6.208091
cuda,PegasusForConditionalGeneration,32,38.695171,30.255877,12.576712,5.126274,20.987807,9.101903,3.770603,0.849900,0.652970,13.785942
cuda,RobertaForCausalLM,16,17.194530,13.395767,6.272388,2.089201,8.856057,3.999533,1.539479,0.291731,0.696455,4.771855
cuda,RobertaForQuestionAnswering,16,16.134173,12.280666,5.142725,2.094790,7.496487,3.587875,1.496318,0.290535,4.546151
cuda,Speech2Text2ForCausalLM,256,11.093263,9.031724,5.471323,0.948864,7.942698,1.727386,0.749176,0.114386,1.344460,3.470849
cuda,T5ForConditionalGeneration,4,20.234484,15.700770,7.333544,2.510332,11.469489,4.729416,1.588816,0.294695,6.286821,6.796317
cuda,T5Small,4,19.704238,15.351933,7.244810,2.420833,11.195133,4.458664,1.566334,0.295055,6.306455,6.495247
cuda,TrOCRForCausalLM,32,16.814299,13.190273,5.947391,1.984465,9.368826,3.444535,1.462080,0.284123,1.330617,5.499885
cuda,XGLMForCausalLM,8,33.267483,26.232052,11.760358,5.259398,18.163359,7.670871,2.974275,0.797407,31.489168,12.175931
cuda,XLNetLMHeadModel,8,138.197236,129.561541,109.267944,7.767005,113.161866,103.901441,3.309685,0.857096,7.958358,11.957104
cuda,YituTechConvBert,16,25.462919,19.892656,9.011299,3.861718,14.400497,5.873717,2.264742,0.505784,7.388492,9.405172
