dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MBartForConditionalGeneration,2,6.508679,12.766716,5.987466,19.390862,9.055285,3.532906,1.154359,0.575975,13.203654
cuda,MT5ForConditionalGeneration,16,5.482884,9.324761,3.830397,15.615782,6.401154,2.150385,0.462529,20.203798,10.302862
cuda,MegatronBertForCausalLM,4,5.672268,9.297527,4.852459,14.245290,7.187121,2.931087,0.832786,10.281962,0.406375
cuda,MegatronBertForQuestionAnswering,8,5.801332,9.440360,4.911078,14.185598,7.090099,2.886830,0.837023,10.157821,0.496264
cuda,MobileBertForMaskedLM,64,13.669654,11.179195,7.180571,23.843166,13.009526,5.023883,2.865996,20.683990,1.687544
cuda,MobileBertForQuestionAnswering,128,13.706434,11.329311,8.133331,25.393180,13.669517,5.528383,3.170553,22.564073,1.008996
cuda,OPTForCausalLM,2,2.627550,6.005890,1.989892,9.517123,3.771625,1.539822,0.267829,2.988745,5.591650
cuda,PLBartForCausalLM,8,1.240916,4.443563,1.213253,6.835956,1.822752,0.768951,0.116940,1.456881,3.656136
cuda,PLBartForConditionalGeneration,4,3.415091,7.284025,2.673380,11.685847,4.542725,1.931785,0.398289,2.569201,7.200409
cuda,PegasusForCausalLM,32,2.419348,6.662473,2.186625,10.492712,3.444033,1.458896,0.292819,2.451744,6.109893
cuda,PegasusForConditionalGeneration,32,6.171903,11.957431,5.447052,19.814518,8.413483,3.646791,0.819229,0.655554,13.542843
cuda,RobertaForCausalLM,16,2.943282,5.760024,2.294080,8.076871,3.242653,1.484732,0.291009,0.705179,4.708275
cuda,RobertaForQuestionAnswering,16,3.051826,5.089365,2.037856,7.487803,3.535495,1.472158,0.286001,4.532270
cuda,Speech2Text2ForCausalLM,256,1.290380,5.354802,0.900108,7.871545,1.634249,0.721938,0.112149,1.348559,3.464068
cuda,T5ForConditionalGeneration,4,3.646574,7.044855,2.348964,11.037230,4.329073,1.542368,0.281968,6.331866,6.465480
cuda,T5Small,4,3.697879,7.189935,2.718047,10.956611,4.155543,1.565340,0.296698,6.274975,6.607609
cuda,TrOCRForCausalLM,32,2.533832,6.016267,1.931587,9.580842,3.411827,1.450166,0.285201,1.315772,5.589452
cuda,XGLMForCausalLM,8,4.926080,11.473781,5.086427,17.917549,7.366777,2.920216,0.790366,32.163376,12.030656
cuda,XLNetLMHeadModel,8,6.779859,96.586312,8.557188,99.917849,90.580235,3.371577,0.833009,7.957864,12.184003
cuda,YituTechConvBert,16,4.277782,8.887331,3.844473,14.437456,5.844841,2.239052,0.483165,7.579374,9.544982
