dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,DebertaForQuestionAnswering,8,28.827958,21.863594,13.340245,2.869705,17.211769,4.673809,2.228888,0.348377,1.785214,6.963781
cuda,DebertaV2ForMaskedLM,1,43.683563,31.382998,16.724207,3.836117,19.842345,5.393486,2.628518,0.601435,1.530466,7.323689
cuda,DebertaV2ForQuestionAnswering,2,44.002733,31.808906,17.089405,5.088813,20.614277,6.188080,3.158120,0.625419,0.489119,8.992052
cuda,DistilBertForMaskedLM,128,9.119240,7.693856,3.961308,1.419966,5.591211,1.703299,0.800335,0.123421,3.104912,1.198307
cuda,DistilBertForQuestionAnswering,256,9.161012,7.762661,3.762753,1.172736,5.775354,1.941896,0.805218,0.120831,3.239877,0.595975
cuda,DistillGPT2,16,11.321712,9.877686,6.232346,1.256911,8.213435,1.720336,0.822077,0.107024,2.181043,3.288053
cuda,ElectraForCausalLM,32,18.215868,14.844822,7.822639,2.567540,13.699883,4.026162,1.599977,0.272953,3.082806,8.553894
cuda,ElectraForQuestionAnswering,64,16.558630,13.239851,6.184931,2.587473,11.036260,3.348378,1.804349,0.276543,7.783597,1.734213
cuda,GPT2ForSequenceClassification,4,17.402841,14.581421,8.352271,2.326391,10.954518,3.845418,1.422329,0.229531,1.481997,5.021435
cuda,GoogleFnet,16,12.178845,10.502304,6.882836,1.285048,10.713979,1.775991,0.971358,0.123566,1.752110,5.183733
cuda,LayoutLMForMaskedLM,16,18.530063,15.050151,8.064675,2.352366,10.838780,3.653250,1.556990,0.274775,1.875519,5.425982
cuda,LayoutLMForSequenceClassification,16,18.922417,15.152096,8.135604,2.846200,12.690400,4.559407,1.829524,0.271466,6.770117,7.509744
cuda,M2M100ForConditionalGeneration,16,40.505226,32.464089,16.074056,5.910294,22.250843,9.037725,3.765300,0.769312,8.622411,12.343030
cuda,MBartForCausalLM,4,18.300083,14.861510,8.496137,2.197274,11.535367,3.600390,1.514730,0.268813,1.328781,5.336556
cuda,MBartForConditionalGeneration,2,41.624588,33.823692,17.047725,7.642209,20.603639,9.167034,3.742840,0.991314,0.498292,11.457155
cuda,MT5ForConditionalGeneration,16,27.666751,22.311018,10.098763,3.790441,15.366545,6.273981,2.098742,0.495920,20.351094,9.240949
cuda,MegatronBertForCausalLM,4,32.115052,25.674500,11.926667,5.429434,15.896554,8.217111,3.015749,0.683104,9.610948,0.413662
cuda,MegatronBertForQuestionAnswering,8,31.796308,25.321699,11.496976,5.330378,15.676968,7.919000,2.974394,0.680924,9.713767,0.809242
cuda,MobileBertForMaskedLM,64,35.061511,27.908864,7.345336,5.931030,20.290960,10.484635,4.351383,2.403605,19.187083,1.737206
cuda,MobileBertForQuestionAnswering,128,35.116849,27.970217,7.322896,5.868634,19.917727,10.216851,4.303263,2.382162,18.773423,1.005258
cuda,OPTForCausalLM,2,17.060901,14.284278,7.510429,2.199674,10.315351,3.971399,1.575799,0.264790,1.688586,5.101348
cuda,PLBartForCausalLM,8,10.320452,8.809929,5.242809,1.378332,7.188384,1.751836,0.811824,0.128545,1.191950,3.588786
cuda,PLBartForConditionalGeneration,4,21.917983,17.769684,8.906243,3.305439,12.796060,4.769466,2.366773,0.403707,1.637391,7.331249
cuda,PegasusForCausalLM,32,17.137803,14.082272,7.502375,2.127781,10.623041,3.521963,1.495645,0.272015,1.589482,5.636979
cuda,PegasusForConditionalGeneration,32,31.328737,27.658254,11.631731,4.396590,17.888646,7.938860,3.151980,0.685668,0.673784,10.865334
cuda,RobertaForCausalLM,16,16.724829,13.496034,6.599288,2.542821,8.882714,3.371251,1.825377,0.277488,0.757607,5.173918
cuda,RobertaForQuestionAnswering,16,15.905392,12.726590,5.881482,2.304720,8.126539,3.557075,1.502214,0.268776,5.075704
cuda,Speech2Text2ForCausalLM,256,10.333679,8.790197,5.633727,1.181380,8.319952,1.547458,0.759337,0.120185,1.103644,3.919895
cuda,T5ForConditionalGeneration,4,20.013235,16.563168,8.235501,2.369732,12.127879,4.880635,1.523266,0.310974,5.812592,6.386698
cuda,T5Small,4,20.035120,16.566423,8.182553,2.725503,11.765522,4.535075,1.529939,0.311142,5.662609,6.431047
cuda,TrOCRForCausalLM,32,16.859149,13.434678,7.056613,2.383873,9.970523,3.096279,1.484653,0.267108,1.078634,5.398044
cuda,XGLMForCausalLM,8,34.994772,29.099857,15.208514,6.155739,19.739588,8.360054,3.188721,0.789282,21.953616,11.193896
cuda,XLNetLMHeadModel,8,47.288196,40.202277,19.738504,8.152247,24.052982,13.648524,3.502438,0.823751,7.928500,13.146024
cuda,YituTechConvBert,16,24.907430,19.872747,9.491596,4.130570,14.527593,5.678066,2.243436,0.456208,8.261144,9.330860
