dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,GPT2ForSequenceClassification,4,13.673950,11.933652,5.134944,2.507303,7.363253,2.917794,1.408621,0.255366,5.081082,1.248804
cuda,LayoutLMForMaskedLM,16,15.433507,13.189987,5.246853,2.110818,8.083426,3.641123,1.502513,0.294283,5.045880,1.430811
cuda,LayoutLMForSequenceClassification,16,15.131098,12.961304,5.136724,2.332847,8.934930,3.988802,1.727895,0.294749,6.228506,5.859164
cuda,M2M100ForConditionalGeneration,16,33.389031,29.616179,12.447647,4.416347,20.865115,8.584701,3.442412,0.740442,10.693528,13.055469
cuda,MBartForCausalLM,4,15.683656,14.177687,6.674757,2.044237,9.904091,3.258326,1.426182,0.295244,2.261987,5.827631
cuda,MBartForConditionalGeneration,2,37.233211,33.150267,13.351874,6.521081,20.049891,9.561090,3.665625,1.180934,0.600004,13.467068
cuda,MT5ForConditionalGeneration,16,25.970910,22.331481,9.161692,4.013781,15.728544,6.603467,2.206471,0.481035,20.163213,10.773114
cuda,MegatronBertForCausalLM,4,28.997973,25.237989,9.753009,5.219600,14.766230,6.879069,3.019803,0.863912,10.431712,0.397958
cuda,MegatronBertForQuestionAnswering,8,28.806370,25.062520,9.741626,4.747658,14.516219,7.277547,2.970771,0.863214,9.714191,0.515084
cuda,MobileBertForMaskedLM,64,49.146075,40.990861,12.076051,7.886210,24.583028,13.526032,5.151729,2.974781,21.444160,1.692071
cuda,MobileBertForQuestionAnswering,128,50.906445,42.314152,11.617028,7.912928,25.430808,13.774721,5.588055,3.209233,22.471989,1.010054
cuda,OPTForCausalLM,2,15.120268,13.584667,6.335189,2.250374,9.656397,3.742738,1.607852,0.282373,2.974376,5.920476
cuda,PLBartForCausalLM,8,9.786127,8.940953,4.789555,1.081273,7.070151,1.821741,0.787055,0.122708,1.465018,3.411388
cuda,PLBartForConditionalGeneration,4,20.069503,18.052244,7.830072,2.924252,11.902146,4.638058,1.951125,0.413782,2.649086,7.120390
cuda,PegasusForCausalLM,32,15.906332,14.073661,6.307193,2.055963,10.114610,3.327846,1.518973,0.312524,2.288830,6.389408
cuda,PegasusForConditionalGeneration,32,36.144004,31.722878,12.208380,5.054083,20.366388,9.001252,3.727567,0.851144,0.638458,13.647914
cuda,RobertaForCausalLM,16,15.485050,13.711412,5.826677,2.071929,8.359964,3.626885,1.519775,0.310353,0.692604,4.702567
cuda,RobertaForQuestionAnswering,16,14.744897,12.976631,5.110160,2.044116,7.473672,3.551364,1.488714,0.292953,4.503420
cuda,Speech2Text2ForCausalLM,256,9.579770,8.706837,4.946206,0.923912,7.517921,1.490356,0.922800,0.115107,1.337230,3.543861
cuda,T5ForConditionalGeneration,4,18.299835,15.772158,7.158827,2.955398,10.660028,3.938708,1.579525,0.299922,6.421881,6.585584
cuda,T5Small,4,18.831223,16.271929,7.299289,2.763575,10.933594,4.245764,1.593258,0.294804,6.520635,6.526717
cuda,TrOCRForCausalLM,32,15.508399,13.990385,6.417029,1.955111,9.759696,3.197604,1.467912,0.289234,1.313017,5.579868
cuda,XGLMForCausalLM,8,31.563028,28.198674,11.850862,5.019938,18.210073,7.224618,2.979737,0.796296,32.661013,11.595089
cuda,YituTechConvBert,16,23.281714,20.242141,8.569049,3.813163,13.916502,5.463582,2.247300,0.495003,8.058720,9.311542
