dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,DebertaV2ForQuestionAnswering,2,42.571463,32.442652,16.362912,4.520362,21.013588,6.775437,3.500689,0.638976,45.268878,0.574455,54.864176
cuda,DistilBertForMaskedLM,128,8.379605,7.578085,3.423553,1.112429,5.285381,1.855969,0.817145,0.127148,1.432860,4.460166,1.140544
cuda,DistilBertForQuestionAnswering,256,8.297076,7.500177,3.419962,1.079910,5.334403,1.851113,0.794989,0.124027,0.948996,3.996027,0.550746
cuda,DistillGPT2,16,8.872593,7.959592,4.268892,1.194444,6.173738,1.896465,0.779778,0.112282,2.169945,2.268180,5.322146
cuda,ElectraForCausalLM,32,16.640999,14.836888,6.952749,2.071926,10.584128,3.447643,1.890101,0.300692,3.134503,2.544891,8.942869
cuda,ElectraForQuestionAnswering,64,15.883456,13.934795,5.524653,2.085216,7.972277,3.588483,1.505411,0.297033,1.722762,6.561579,1.329794
cuda,GPT2ForSequenceClassification,4,13.670332,11.917403,5.108891,2.471296,7.593708,3.176834,1.392369,0.252355,1.792328,6.840928,1.414746
cuda,LayoutLMForMaskedLM,16,15.247063,13.063555,5.196335,2.091405,8.075251,3.626445,1.499040,0.295853,1.793708,6.868261,1.417817
cuda,LayoutLMForSequenceClassification,16,15.383698,13.169762,5.236996,2.072040,9.292715,4.262525,1.716194,0.293473,6.425915,12.656060,6.043102
cuda,M2M100ForConditionalGeneration,16,37.991592,33.584283,13.738523,5.359364,22.235269,8.846879,3.975664,0.898210,4.908847,12.267754,19.023893
cuda,MBartForCausalLM,4,15.998868,14.484603,6.783391,2.040778,10.206975,3.243749,1.415153,0.290993,2.223835,2.317627,7.787001
cuda,MBartForConditionalGeneration,2,37.554863,33.358988,13.376291,5.911009,19.849341,9.300017,3.652967,1.137293,0.989618,0.590180,13.633799
cuda,MT5ForConditionalGeneration,16,26.214123,22.484827,9.252556,3.624116,15.703085,6.530495,2.198714,0.475638,4.238962,20.225018,14.509931
cuda,MegatronBertForCausalLM,4,29.927726,25.959058,9.774805,4.778849,14.572609,7.352232,2.996059,0.855938,1.161741,10.943020,0.410095
cuda,MegatronBertForQuestionAnswering,8,29.112928,25.292924,9.839770,4.788516,14.503146,7.287379,2.971574,0.850474,1.243950,10.901829,0.456509
cuda,MobileBertForMaskedLM,64,48.517455,40.392979,11.626800,7.408440,24.493514,13.537630,5.137125,2.888993,3.127955,24.174578,1.687627
cuda,MobileBertForQuestionAnswering,128,48.965317,40.814210,11.653049,7.912351,25.519391,13.865282,5.566257,3.173064,2.831053,25.382115,0.998877
cuda,OPTForCausalLM,2,15.537307,13.943339,6.516638,2.260491,9.769632,3.693128,1.596165,0.278504,2.503153,3.081482,8.111831
cuda,PLBartForCausalLM,8,9.630041,8.790682,4.671602,1.083094,6.878604,1.843203,0.785348,0.121161,1.312529,1.519284,4.654544
cuda,PLBartForConditionalGeneration,4,20.374888,18.298981,7.878255,2.971493,11.920738,4.398360,1.980222,0.416039,2.706279,2.668416,9.851428
cuda,PegasusForCausalLM,32,15.375187,13.801202,6.357492,2.032047,10.381938,3.557415,1.510180,0.303297,2.702277,2.451384,8.858221
cuda,PegasusForConditionalGeneration,32,35.189803,31.242418,12.060910,4.982038,19.659783,8.306108,3.712671,0.849001,2.337980,0.644807,15.364768
cuda,RobertaForCausalLM,16,16.174400,14.357370,6.184911,2.116297,8.688643,3.874798,1.523684,0.300537,0.796184,0.708624,5.751116
cuda,RobertaForQuestionAnswering,16,14.955364,13.164625,5.199968,2.031669,7.573992,3.589632,1.473210,0.288336,0.309237,4.814847
cuda,Speech2Text2ForCausalLM,256,9.979194,9.088462,5.452566,0.943795,7.830642,1.503498,1.085248,0.115075,1.594011,1.343886,4.966615
cuda,T5ForConditionalGeneration,4,18.477711,15.901840,7.183634,2.661566,10.835949,4.204090,1.600083,0.296608,3.065890,6.464832,9.508085
cuda,T5Small,4,18.500670,15.929388,7.245806,2.638154,10.876525,4.189242,1.553845,0.292953,2.891299,6.285140,9.287378
cuda,TrOCRForCausalLM,32,15.438008,13.898715,6.361865,2.344705,9.482390,3.323076,1.457183,0.283442,1.425473,1.361824,7.000810
cuda,XGLMForCausalLM,8,30.355289,27.200052,11.605460,4.948168,17.887131,7.440216,2.961836,0.802182,4.592831,32.196873,16.036210
cuda,YituTechConvBert,16,23.111109,20.346492,8.620540,3.832318,13.869273,5.478369,2.222548,0.485355,6.114551,8.103822,15.355384
