dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MegatronBertForCausalLM,4,24.486781,21.076241,8.660915,4.443618,13.464371,6.651686,2.543890,0.611652,9.415580,0.412355
cuda,MegatronBertForQuestionAnswering,8,24.578525,21.188068,8.589359,4.415069,13.546533,6.599196,2.497238,0.628422,9.545457,0.820637
cuda,MobileBertForMaskedLM,64,34.671735,27.567562,7.230427,5.804342,19.920581,9.557765,5.026167,2.383975,18.806831,1.737938
cuda,MobileBertForQuestionAnswering,128,34.405876,27.345894,6.991804,5.613530,18.500769,8.986573,4.274768,2.364462,18.243737,1.004230
cuda,OPTForCausalLM,2,13.325873,11.949126,6.134568,2.084100,8.965935,3.405599,1.342262,0.235932,1.715505,4.994896
cuda,PLBartForCausalLM,8,8.587117,7.863684,4.560369,1.023429,6.795605,1.566900,0.699255,0.112157,1.159754,3.302676
cuda,PLBartForConditionalGeneration,4,17.274352,15.312592,7.239233,2.807951,11.538309,4.624887,1.755620,0.362374,1.661513,7.218762
cuda,PegasusForCausalLM,32,13.448693,12.038444,6.189653,1.955848,9.669868,3.136873,1.280155,0.237936,1.584039,5.522456
cuda,PegasusForConditionalGeneration,32,29.850454,26.365219,11.294764,4.401541,17.552459,7.864553,3.154698,0.669964,0.680639,10.867562
cuda,RobertaForCausalLM,16,13.328415,11.562611,5.308517,2.159787,7.928438,2.966906,1.575748,0.242358,0.756973,5.107256
cuda,RobertaForQuestionAnswering,16,12.597440,10.822700,4.593223,1.956624,7.225386,3.149729,1.281116,0.240933,5.099633
cuda,Speech2Text2ForCausalLM,256,8.466461,7.696585,4.831299,1.050708,7.600457,1.361976,0.653839,0.106840,1.106431,3.862538
cuda,T5ForConditionalGeneration,4,17.230134,14.677250,6.750561,2.134326,10.760046,4.218186,1.356385,0.281259,5.834823,6.251037
cuda,T5Small,4,17.339658,14.788530,6.814823,2.146294,10.864605,4.262163,1.373513,0.282268,5.830932,6.303566
cuda,TrOCRForCausalLM,32,13.449298,11.908561,5.873039,2.030060,8.965768,2.699334,1.259526,0.236375,1.095069,5.205458
cuda,XGLMForCausalLM,8,27.572168,24.697063,12.036315,4.592200,17.916283,7.570174,2.725627,0.725231,22.134279,10.928437
cuda,XLNetLMHeadModel,8,39.813619,35.658697,16.413950,7.469850,21.366173,11.827442,3.131315,0.740982,7.928116,12.984042
cuda,YituTechConvBert,16,19.440613,16.935606,7.562346,3.474023,13.049803,5.036723,1.904638,0.405378,8.207863,9.097786
