dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,DistillGPT2,1,1.225807,3.110990,1.042142,5.026179,1.519393,0.662173,0.110268,3.423009,6.428794,3.173687
cuda,ElectraForCausalLM,32,2.855212,7.387745,3.496162,11.293699,3.906718,1.565251,0.312981,4.486012,3.661226,12.005258
cuda,ElectraForQuestionAnswering,64,2.912322,5.594894,3.454697,8.607759,3.719879,1.497172,0.309296,2.532160,9.111284,2.011742
cuda,GPT2ForSequenceClassification,4,2.594472,5.264648,2.572604,7.829641,3.064031,1.345490,0.246879,1.815784,7.056808,1.357989
cuda,LayoutLMForMaskedLM,16,3.183202,5.824723,3.410232,9.002422,4.142926,1.519320,0.321853,2.736570,9.439634,2.217926
cuda,LayoutLMForSequenceClassification,16,3.149767,5.898417,3.224448,10.080492,4.488665,2.065673,0.315658,7.334983,15.091103,6.781966
cuda,M2M100ForConditionalGeneration,8,5.733208,13.471496,6.250857,22.203627,8.953539,3.383637,0.818283,7.293685,17.417813,22.523892
cuda,MBartForCausalLM,32,2.273983,7.100638,3.326945,10.894916,4.174236,1.520896,0.314249,1.327428,1.278065,8.560527
cuda,MBartForConditionalGeneration,16,5.952410,14.734041,10.679718,22.603262,11.650297,3.884723,1.310902,3.837847,2.219192,22.670849
cuda,MT5ForConditionalGeneration,8,5.140038,8.809914,6.232017,14.853947,7.056740,2.202064,0.500163,7.626660,20.090735,6.470575
cuda,MegatronBertForCausalLM,16,5.554809,11.043083,8.372334,16.274589,8.822221,3.063671,0.916308,4.152940,17.989617,2.949417
cuda,MegatronBertForQuestionAnswering,16,5.566324,11.408776,8.651618,16.034303,8.069224,2.999096,0.905531,3.587059,17.091035,2.398350
cuda,MobileBertForMaskedLM,32,13.458030,12.904266,13.008326,28.052834,16.954046,5.046004,2.738976,7.465652,36.026920,5.657689
cuda,MobileBertForQuestionAnswering,64,13.363682,12.725900,12.690935,27.715815,15.908847,5.897687,2.701711,6.252684,34.330532,3.995217
cuda,OPTForCausalLM,32,2.341159,6.262172,2.557557,10.020418,4.152467,1.546268,0.280298,1.449990,2.361575,7.862327
cuda,PLBartForCausalLM,32,1.187625,4.681497,1.531945,6.856060,1.762557,0.775604,0.120606,1.282057,1.576641,5.220531
cuda,PLBartForConditionalGeneration,16,3.266874,8.100255,4.253564,12.761844,4.990276,1.975163,0.432172,3.760891,3.734467,12.819342
cuda,PegasusForCausalLM,32,2.291146,7.181553,3.237174,11.456832,4.059426,1.503124,0.311702,1.975062,1.473839,9.597485
cuda,PegasusForConditionalGeneration,16,5.750238,13.694381,8.125191,22.071949,9.970492,3.820122,0.887100,5.082929,2.560370,21.859371
cuda,RobertaForCausalLM,64,2.824317,6.434095,3.581119,9.411566,3.902117,1.519704,0.324711,1.646871,1.513634,8.320875
cuda,RobertaForQuestionAnswering,128,2.763091,5.611232,3.403232,8.425138,3.651755,1.464027,0.312843,1.064558,7.392059,0.525289
cuda,Speech2Text2ForCausalLM,128,1.232621,5.348908,1.100899,8.192046,1.797128,0.751975,0.121194,1.550466,1.451874,5.544475
cuda,T5ForConditionalGeneration,4,3.423783,7.589737,3.369368,11.790176,4.789284,1.566076,0.314244,3.989608,7.109289,11.686449
cuda,T5Small,1,3.493183,7.185839,2.907066,10.984504,4.153418,1.363058,0.290512,3.467797,7.914587,10.298859
cuda,TrOCRForCausalLM,32,2.207239,6.607149,3.163874,10.168927,3.594164,1.455676,0.288444,1.264506,1.322298,8.095645
cuda,XGLMForCausalLM,8,4.719230,12.804737,8.530623,19.725744,8.921156,3.048110,0.835430,4.454446,30.658893,20.138499
cuda,YituTechConvBert,1,4.034026,8.598565,5.129411,13.956497,5.542540,1.953185,0.477441,5.433039,16.739990,16.085535
