dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,DistilBertForMaskedLM,128,15.136430,13.633728,10.506666,7.197654,0.944525,11.451644,1.610421,1.052437,0.115088,8.351637,5.284615
cuda,DistilBertForQuestionAnswering,256,14.912597,13.182766,10.581541,7.215334,0.933761,11.526171,1.814824,0.868473,0.110500,10.267522,5.329428
cuda,DistillGPT2,16,14.845407,13.016375,9.726970,6.587960,1.001300,10.788693,1.932502,0.890091,0.101729,2.137179,5.280476
cuda,ElectraForCausalLM,32,27.593682,23.611449,20.944467,14.301792,1.740448,26.665387,3.649312,1.691992,0.272530,11.982751,14.267456
cuda,ElectraForQuestionAnswering,64,23.515998,19.558876,16.862485,10.221199,1.719624,19.781615,3.453581,1.610060,0.268486,6.683195,11.441338
cuda,GPT2ForSequenceClassification,4,20.526715,17.396092,14.260449,8.244461,2.334015,11.401528,3.103710,1.609977,0.241782,1.536522,5.641936
cuda,GoogleFnet,16,16.348926,14.370449,11.605113,8.291971,1.060856,15.656345,1.852158,0.890910,0.114761,2.030095,8.530857
cuda,LayoutLMForMaskedLM,16,25.134327,21.299880,18.608267,11.810220,1.770492,19.872598,3.507575,1.642930,0.270130,6.343531,9.999269
cuda,LayoutLMForSequenceClassification,16,24.771868,21.032415,18.316822,11.696480,1.712628,20.504443,3.394458,1.609529,0.266766,8.757916,10.684382
cuda,M2M100ForConditionalGeneration,16,45.448777,36.349056,33.600177,18.434255,4.780756,29.419731,7.945965,4.248529,0.576255,21.581975,16.174226
cuda,MBartForCausalLM,4,24.113516,20.842518,17.491111,11.522849,1.681703,18.970721,3.290533,1.742954,0.196243,1.799458,9.293621
cuda,MBartForConditionalGeneration,2,42.211669,35.221123,32.561509,16.530878,4.790613,23.879280,8.125035,3.918494,1.042288,0.379833,12.531578
cuda,MT5ForConditionalGeneration,16,39.433787,33.396459,30.581244,18.393864,3.153046,27.710316,4.694893,2.236991,0.385293,74.423204,13.107774
cuda,MegatronBertForCausalLM,4,38.880071,30.246974,27.569737,14.797507,3.718888,22.885687,6.912119,3.208030,0.700601,11.954939,12.124750
cuda,MegatronBertForQuestionAnswering,8,38.770157,30.130582,27.322066,14.569018,3.705967,22.972054,6.721108,3.153175,0.697409,9.875632,12.428863
cuda,MobileBertForMaskedLM,64,56.870733,39.735358,36.232086,14.782526,5.086361,31.903150,9.587988,5.674513,2.422943,40.583605,22.777003
cuda,MobileBertForQuestionAnswering,128,55.608963,38.890657,36.230260,15.087752,4.993176,32.414232,9.395010,5.565990,2.432975,34.618561,22.875124
cuda,OPTForCausalLM,2,20.289830,17.061537,14.215145,8.462094,1.668428,15.361321,3.379005,1.854114,0.199370,1.603541,8.732080
cuda,PLBartForCausalLM,8,18.160969,16.198143,13.402058,10.226776,0.926309,15.887377,1.881778,0.907412,0.103843,1.535752,6.677048
cuda,PLBartForConditionalGeneration,4,30.275760,25.350307,22.490708,14.287529,2.234013,22.250459,4.046550,2.421531,0.276016,2.117140,10.411611
cuda,PegasusForCausalLM,32,21.174339,18.027939,15.198197,9.331294,1.653834,15.988748,3.236214,1.720668,0.196193,2.292306,8.474036
cuda,PegasusForConditionalGeneration,32,38.576910,34.688342,31.892380,16.633790,4.636736,24.702974,7.074030,3.875019,0.706083,1.863677,13.090811
cuda,RobertaForCausalLM,16,25.504206,21.569299,18.862037,12.268443,1.695525,17.728673,3.474336,1.618726,0.267247,5.415795,7.316520
cuda,RobertaForQuestionAnswering,16,23.077386,19.167017,16.495527,9.916795,1.684115,14.622109,3.391973,1.581357,0.263525,4.702856,6.552938
cuda,Speech2Text2ForCausalLM,256,18.697676,16.918608,13.456391,10.231818,0.788875,16.309717,1.620926,0.874631,0.105346,3.489324,6.950734
cuda,T5ForConditionalGeneration,4,30.805993,26.745216,24.052768,15.719210,2.106724,22.384762,3.820264,1.640419,0.258782,11.139212,9.261549
cuda,T5Small,4,33.823948,29.632100,26.062661,17.216808,2.141774,24.404379,4.117955,1.659595,0.256927,10.692290,9.543226
cuda,TrOCRForCausalLM,32,23.604858,20.360741,17.374007,11.276433,1.801509,17.618399,2.846437,1.698299,0.196492,1.551590,8.307960
cuda,XGLMForCausalLM,8,34.847491,28.910592,26.205910,13.423738,3.950046,22.837533,6.198883,3.926163,0.412820,4.967420,13.709735
cuda,XLNetLMHeadModel,8,53.398992,45.650127,42.616384,22.899868,6.583072,29.525664,15.654539,5.360847,0.499293,3.956831,13.950793
cuda,YituTechConvBert,16,31.951429,26.247482,23.264080,13.673315,3.203882,24.951065,4.895285,2.498102,0.462998,17.060407,14.731256
