dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MegatronBertForQuestionAnswering,8,22.506104,19.244809,7.764235,3.653227,11.813689,6.003944,2.411387,0.644162,7.872939,0.608481
cuda,MobileBertForMaskedLM,64,33.268210,26.437505,7.162741,5.406836,19.008070,9.571873,4.260880,2.299936,18.047588,1.734018
cuda,MobileBertForQuestionAnswering,128,33.144394,26.350954,7.118258,5.425982,18.821994,9.450319,4.246270,2.317986,17.921061,1.006087
cuda,OPTForCausalLM,2,12.878904,11.570477,6.022785,1.768367,9.085845,3.517735,1.330785,0.239592,1.649690,4.910603
cuda,PLBartForCausalLM,8,8.482847,7.767836,4.480609,0.960810,6.726669,1.513142,0.691816,0.108241,1.191102,3.250647
cuda,PLBartForConditionalGeneration,4,16.847040,14.973973,7.282612,2.717089,11.302728,4.191358,1.736971,0.363391,1.709861,6.849321
cuda,PegasusForCausalLM,32,12.874827,11.539584,5.949550,2.149970,9.212405,2.653615,1.270213,0.239477,1.581971,5.494959
cuda,PegasusForConditionalGeneration,32,28.782006,25.494041,11.205999,4.129964,17.585658,7.849002,3.075729,0.662822,0.673191,10.720461
cuda,RobertaForCausalLM,16,13.308556,11.624355,5.949522,2.255194,8.063695,2.728330,1.274430,0.250950,0.754490,4.458044
cuda,RobertaForQuestionAnswering,16,13.575779,11.811022,5.821775,2.208522,7.945242,2.649544,1.246712,0.245375,4.419769
cuda,Speech2Text2ForCausalLM,256,8.285455,7.547814,4.856462,1.012985,7.663823,1.344675,0.654547,0.106455,1.102417,3.861866
cuda,T5ForConditionalGeneration,4,16.524120,14.057264,6.818889,2.153072,12.957527,4.460541,1.436581,0.287926,5.647638,8.402834
cuda,T5Small,4,16.576845,14.094208,6.810790,2.411906,12.563884,4.119386,1.413382,0.287728,5.774240,8.277578
cuda,TrOCRForCausalLM,32,12.750093,11.488153,5.852178,1.722721,9.264533,2.913958,1.256366,0.237087,1.092567,5.215142
cuda,XGLMForCausalLM,8,26.615894,23.890015,11.764150,4.449252,18.159691,7.628601,2.744982,0.727628,21.850706,11.029574
cuda,XLNetLMHeadModel,8,45.358360,41.368516,23.545372,6.705823,27.266256,11.221513,2.878612,0.768443,7.911107,10.701194
cuda,YituTechConvBert,16,20.037370,17.640209,8.961932,3.000395,14.218061,4.856305,1.879488,0.419379,7.818030,8.612129
