dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,DistilBertForMaskedLM,128,0.915988,3.480547,1.010635,5.252509,1.844177,0.712635,0.112326,1.496012,4.326034,1.189884
cuda,DistilBertForQuestionAnswering,256,0.942578,3.364323,0.993096,5.137689,1.810853,0.710834,0.106355,0.908698,3.721020,0.573441
cuda,DistillGPT2,16,1.119810,4.620509,0.922316,6.524545,1.566184,0.927941,0.097815,2.055255,2.685247,4.923763
cuda,ElectraForCausalLM,32,2.408428,8.662090,1.947870,12.046907,3.339406,1.357921,0.250745,3.500254,2.921160,8.927474
cuda,ElectraForQuestionAnswering,64,2.389278,6.505265,1.918865,8.982625,3.167062,1.606728,0.256872,1.766751,6.256581,1.321357
cuda,GPT2ForSequenceClassification,4,2.440224,4.500626,1.946822,7.125516,2.642129,1.593595,0.228100,1.394828,6.056662,1.016165
cuda,GoogleFnet,16,1.280302,9.412842,1.075064,12.471988,1.554176,0.644080,0.105875,3.793911,1.777350,7.994077
cuda,LayoutLMForMaskedLM,16,2.739053,6.619846,1.995567,9.117879,3.308269,1.646538,0.253657,1.907422,6.494291,1.420659
cuda,LayoutLMForSequenceClassification,16,2.744359,6.486975,1.945503,10.595667,4.232374,1.513222,0.257311,7.148421,13.295484,6.689830
cuda,M2M100ForConditionalGeneration,16,4.923594,11.524450,3.711068,19.027342,7.401299,3.099758,0.695780,4.096374,9.266802,15.514187
cuda,MBartForCausalLM,4,1.827242,7.868863,1.966079,10.048283,2.989829,1.193107,0.222315,1.402936,1.331894,5.851703
cuda,MBartForConditionalGeneration,2,4.996493,13.187147,4.716863,18.028519,8.128832,2.903919,0.833262,0.993232,0.496768,10.776979
cuda,MT5ForConditionalGeneration,16,4.949201,8.408844,3.013073,13.946830,5.946465,1.918623,0.457919,3.965427,19.281391,12.685544
cuda,MegatronBertForCausalLM,4,4.624242,9.137580,4.184050,12.283015,6.512088,2.485370,0.661594,1.119062,8.629796,0.395622
cuda,MegatronBertForQuestionAnswering,8,4.850474,8.925404,4.144274,12.046686,6.415944,2.413986,0.667230,1.375154,8.820724,0.564779
cuda,MobileBertForMaskedLM,64,10.883654,6.770061,4.662156,17.344126,8.630894,3.762986,2.082157,3.039047,19.002562,1.760416
cuda,MobileBertForQuestionAnswering,128,11.150836,6.807965,5.267305,18.999963,9.368741,4.260943,2.399706,3.018504,21.226218,1.030151
cuda,OPTForCausalLM,2,1.881549,4.996891,1.887091,8.032191,3.039214,1.612757,0.235203,1.545477,6.548908,1.114080
cuda,PLBartForCausalLM,8,0.995566,4.634012,1.060957,6.785639,1.850976,0.717139,0.108272,1.095756,1.175000,4.355366
cuda,PLBartForConditionalGeneration,4,2.707338,7.805684,2.856462,11.492658,4.393935,1.744931,0.359827,1.744027,1.694548,8.405810
cuda,PegasusForCausalLM,32,1.915368,6.706476,1.974328,9.709391,2.839027,1.285820,0.238130,1.829351,1.586787,6.896046
cuda,PegasusForConditionalGeneration,32,4.767936,12.223261,4.362037,17.350979,7.370236,3.079438,0.665388,2.202560,0.673919,11.915814
cuda,RobertaForCausalLM,16,2.402793,7.090007,2.009056,9.437188,3.551924,1.771973,0.252181,0.871731,0.712937,5.328994
cuda,RobertaForQuestionAnswering,16,2.437625,6.640825,1.960773,8.897853,3.161177,1.601099,0.247515,0.455367,4.764352
cuda,Speech2Text2ForCausalLM,256,1.037823,4.736611,0.759615,7.547318,1.332587,0.641168,0.101078,1.395946,1.108416,5.010158
cuda,T5ForConditionalGeneration,4,3.326072,6.669734,2.223039,12.582959,4.163722,1.412435,0.287339,2.515686,5.826491,10.766183
cuda,T5Small,4,3.353492,6.785860,2.228105,12.688798,4.160978,1.414004,0.286793,2.373847,5.700055,10.618488
cuda,XGLMForCausalLM,8,3.934241,13.252519,4.921865,17.961566,7.761123,2.558862,0.669071,4.387857,22.020435,14.211877
cuda,XLNetLMHeadModel,8,5.963592,98.533735,5.151301,104.102076,9.600439,81.128038,0.869882,8.002249,10.999556
cuda,YituTechConvBert,16,3.452096,8.693439,2.497235,13.922544,4.885275,1.917879,0.428662,6.405441,8.432778,14.270798
