dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,PLBartForCausalLM,8,9.792256,8.959694,4.786981,1.077280,7.106689,1.815825,0.782379,0.120111,1.491498,3.446199
cuda,PLBartForConditionalGeneration,4,20.473051,18.422758,7.938177,2.959385,12.102988,4.382929,1.961328,0.411711,2.666581,7.250391
cuda,PegasusForCausalLM,32,15.981202,14.145722,6.696123,2.072355,10.684038,3.416982,1.518729,0.306935,2.383868,6.609428
cuda,PegasusForConditionalGeneration,32,36.482764,32.066074,12.490408,5.659141,20.117553,8.430305,3.756180,0.867088,0.657410,13.742116
cuda,RobertaForCausalLM,16,15.910370,14.070850,5.989736,2.086516,8.602525,3.673157,1.518029,0.295997,0.710424,4.797957
cuda,RobertaForQuestionAnswering,16,15.458969,13.500403,5.301104,2.082681,7.866128,3.766808,1.491322,0.296122,4.750339
cuda,Speech2Text2ForCausalLM,256,10.461039,9.361615,5.440326,0.938534,7.991790,1.738266,0.734103,0.120462,1.339063,3.539054
cuda,T5ForConditionalGeneration,4,19.631286,16.798021,7.359426,2.712919,11.095753,4.270441,1.598304,0.299482,6.439949,6.892480
cuda,T5Small,4,19.107095,16.378274,7.415259,3.065189,10.849211,3.982679,1.610767,0.303993,6.429299,6.629255
cuda,TrOCRForCausalLM,32,15.476287,13.956721,6.205630,1.963223,9.723689,3.202141,1.463084,0.290252,1.337399,5.575255
cuda,XGLMForCausalLM,8,31.390760,27.981772,11.866076,5.105206,18.350220,7.259574,2.990846,0.822428,33.066670,11.800538
cuda,XLNetLMHeadModel,8,124.668402,120.129796,97.997168,7.551378,102.155494,92.881223,3.317282,0.851757,7.971855,12.599341
cuda,YituTechConvBert,16,23.555669,20.662119,8.716845,3.852493,14.601805,5.856921,2.285695,0.500634,7.672796,9.891500
