dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,ElectraForQuestionAnswering,64,16.046261,12.877894,5.948777,2.493722,10.597795,3.511514,1.515174,0.283177,2.291231,9.545686,1.729152
cuda,GPT2ForSequenceClassification,4,17.476157,14.599636,8.136326,2.388377,10.788423,3.610192,1.442507,0.244520,1.310407,1.505448,6.448775
cuda,GoogleFnet,16,12.236741,10.539037,7.070990,1.485631,10.494142,1.842036,0.800766,0.129541,5.040621,1.766375,10.030837
cuda,LayoutLMForMaskedLM,16,18.521621,14.972289,7.755329,2.408748,10.474474,3.645587,1.572366,0.289000,1.960968,1.836392,7.392203
cuda,LayoutLMForSequenceClassification,16,19.485748,15.842294,8.313207,2.390551,12.701728,4.457516,1.791720,0.280533,7.019818,6.871123,14.098807
cuda,M2M100ForConditionalGeneration,16,40.323599,32.591571,15.772400,5.596542,21.379880,8.353873,3.782506,0.790349,3.667618,8.500400,15.405568
cuda,MBartForCausalLM,4,18.457323,15.453612,8.718860,2.260830,11.684927,3.612632,1.513988,0.279897,1.385710,1.335442,6.719770
cuda,MBartForConditionalGeneration,2,42.311884,34.424431,17.093920,7.191919,20.731288,9.189350,3.807351,1.044177,0.925298,0.514135,12.029894
cuda,MT5ForConditionalGeneration,16,27.592210,22.586868,10.123615,3.831156,15.273598,6.206405,2.126227,0.516507,3.760873,20.350952,12.933222
cuda,MegatronBertForCausalLM,4,32.420049,25.851457,11.836056,5.111510,15.465360,7.747005,3.032954,0.698531,1.212849,10.442843,0.395975
cuda,MegatronBertForQuestionAnswering,8,32.237085,25.736495,11.832375,5.053759,15.653003,7.658676,3.007679,0.722682,1.652757,11.008319,0.772493
cuda,MobileBertForMaskedLM,64,35.986644,28.778759,7.458710,5.956585,19.538718,9.602158,4.352149,2.439596,3.003214,21.374251,1.710134
cuda,MobileBertForQuestionAnswering,128,35.898893,28.719328,7.420599,5.864095,19.414101,9.540445,4.343345,2.446639,2.780488,20.971589,0.996035
cuda,OPTForCausalLM,2,17.085063,14.275806,7.609243,2.239638,10.370825,4.000118,1.591836,0.281767,1.466876,1.715067,6.571271
cuda,PLBartForCausalLM,8,10.626327,9.083889,5.399295,1.168249,7.558686,1.736443,0.823380,0.128972,1.083678,1.203267,4.468538
cuda,PLBartForConditionalGeneration,4,21.970844,18.119941,8.990518,3.081844,12.739603,5.002791,2.038249,0.412382,1.656837,1.708903,8.634521
cuda,PegasusForCausalLM,32,16.949176,13.914420,7.383850,2.330781,10.612353,3.524683,1.525916,0.278924,1.810945,1.597493,7.479293
cuda,PegasusForConditionalGeneration,32,30.452793,26.932913,11.526284,4.456864,17.288002,7.371506,3.159004,0.700334,2.000960,0.687133,12.446291
cuda,RobertaForCausalLM,16,16.979744,13.724258,6.628392,2.540650,8.869814,3.604451,1.562581,0.291594,0.868737,0.722417,5.763892
cuda,RobertaForQuestionAnswering,16,16.190231,12.989335,5.967967,2.522484,8.156183,3.531754,1.513693,0.277239,0.560822,5.383313
cuda,Speech2Text2ForCausalLM,256,10.568851,8.986245,5.713775,1.026101,8.432397,1.548720,0.778512,0.126184,1.301129,1.098537,5.100966
cuda,T5ForConditionalGeneration,4,20.009723,16.519819,7.908033,2.373308,11.739848,4.464535,1.521881,0.319410,2.449480,5.802284,8.783003
cuda,T5Small,4,20.051374,16.554041,7.970203,2.414309,11.858230,4.537278,1.540701,0.323647,2.452929,5.824692,8.885213
cuda,XGLMForCausalLM,8,35.229839,29.285029,15.047310,5.466377,20.077056,8.754763,3.218483,0.809339,4.125804,22.083286,14.850445
cuda,XLNetLMHeadModel,8,47.669014,40.573680,19.750697,8.322299,23.536495,13.482904,3.489303,0.843132,7.618620,12.782096
cuda,YituTechConvBert,16,24.922975,20.252268,9.609708,4.164603,14.590255,5.398047,2.519920,0.498140,5.813330,7.681783,15.130078
