dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MBartForConditionalGeneration,16,6.228494,14.013525,9.404468,21.964351,11.284262,3.845944,1.293643,3.163762,2.179931,20.801668
cuda,MT5ForConditionalGeneration,8,5.252134,8.455127,5.748764,14.410041,6.926305,2.183681,0.499079,7.580568,19.470706,6.715577
cuda,MegatronBertForCausalLM,16,5.656726,10.252835,7.435436,15.631604,7.997254,3.010852,0.907202,3.857935,16.901503,2.770263
cuda,MegatronBertForQuestionAnswering,16,5.678115,10.319554,7.898703,15.197992,7.934122,2.991160,0.906526,3.292543,16.298146,2.218647
cuda,MobileBertForMaskedLM,32,13.442592,11.667431,11.110942,26.420794,15.801528,4.991298,2.689575,7.491988,33.743151,5.561926
cuda,MobileBertForQuestionAnswering,64,13.457342,11.641758,10.867390,26.370192,15.819098,4.978978,2.667283,6.066486,32.051205,4.178567
cuda,OPTForCausalLM,32,2.336799,5.941562,2.387321,9.671245,4.038035,1.534010,0.277509,1.405970,2.427768,7.617903
cuda,PLBartForCausalLM,32,1.204289,4.493087,1.664073,6.605618,1.764680,0.776274,0.121711,1.203010,1.485060,5.035404
cuda,PLBartForConditionalGeneration,16,3.335673,7.826232,3.922667,12.281911,4.828756,1.949600,0.415483,4.207513,4.290430,12.724706
cuda,PegasusForCausalLM,32,2.321949,6.803591,3.064550,10.964181,4.010921,1.518748,0.311834,1.882805,1.435267,9.218681
cuda,PegasusForConditionalGeneration,16,5.970628,13.239917,7.601035,21.575447,9.883053,3.852379,0.901025,4.919274,2.593924,21.129615
cuda,RobertaForCausalLM,64,2.870346,6.137808,3.348005,9.009069,3.790504,1.521553,0.314172,1.613798,1.508309,7.944831
cuda,RobertaForQuestionAnswering,128,2.857185,5.324671,3.238960,8.134060,3.657517,1.473947,0.307882,1.022224,7.181306,0.520459
cuda,Speech2Text2ForCausalLM,128,1.253311,5.043116,1.051238,7.628175,1.773450,0.742624,0.122028,1.458300,1.452395,5.143211
cuda,T5ForConditionalGeneration,4,3.523704,7.432111,3.217620,11.581155,4.828034,1.574574,0.313861,3.672619,6.974191,11.166116
cuda,T5Small,1,3.482957,6.824107,2.728849,10.611562,4.158444,1.376746,0.294474,3.488552,8.065892,10.130585
cuda,TrOCRForCausalLM,32,2.284461,6.245051,2.942678,9.706826,3.879206,1.443277,0.294578,1.270103,1.351289,7.779942
cuda,XGLMForCausalLM,8,4.810163,12.178533,7.697288,19.256103,8.690622,2.988204,0.833470,4.390616,31.011164,19.399941
cuda,YituTechConvBert,1,4.145423,8.485254,4.910059,13.702503,5.195767,2.303781,0.487423,5.468122,17.575508,15.762525
