dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,OPTForCausalLM,32,2.328953,5.648792,1.871953,8.971874,3.549433,1.519530,0.263978,2.741918,3.666713,8.033455
cuda,PLBartForCausalLM,32,1.196575,4.501420,1.304208,6.672771,1.640671,0.749417,0.113056,2.882272,3.449513,6.414578
cuda,PLBartForConditionalGeneration,16,3.280931,8.056707,2.857440,12.165192,4.455527,1.872071,0.389362,4.552671,4.977844,11.979013
cuda,PegasusForCausalLM,32,2.305864,6.386239,2.359857,10.163564,3.068308,1.462464,0.285576,3.003633,3.147595,9.252584
cuda,PegasusForConditionalGeneration,16,5.710216,11.802165,5.317642,19.187825,8.054195,3.614817,0.814580,3.232420,1.996136,16.213757
cuda,RobertaForCausalLM,64,2.877516,5.996537,2.405675,8.206872,3.517526,1.446219,0.292310,0.846641,0.777644,5.578274
cuda,RobertaForQuestionAnswering,128,2.861562,5.220982,2.330208,7.288322,3.428928,1.422969,0.284493,0.485465,4.995753
cuda,Speech2Text2ForCausalLM,128,1.266912,4.988845,0.922034,7.498524,1.478072,0.726391,0.115799,2.897409,3.316828,6.381443
cuda,T5ForConditionalGeneration,4,3.446826,7.361803,2.385788,10.186565,3.596680,1.528835,0.297111,4.080020,7.965492,9.722857
cuda,T5Small,1,3.473905,7.030878,2.000616,9.765583,3.291719,1.410411,0.286474,6.610739,13.406202,11.791988
cuda,TrOCRForCausalLM,32,2.261667,6.144483,2.297910,8.921564,2.958115,1.392597,0.271628,2.592488,2.950365,8.035666
cuda,XGLMForCausalLM,8,4.696973,10.949317,5.266965,17.298099,7.190059,2.778340,0.759235,6.902405,60.797153,18.751279
cuda,YituTechConvBert,1,4.039216,8.267272,3.501274,12.770026,4.873133,1.920229,0.449215,10.358921,22.578761,18.529706
