dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,ElectraForQuestionAnswering,64,13.381079,11.586200,5.576044,1.816249,7.780463,2.710060,1.264492,0.254834,4.552240,1.343618
cuda,GPT2ForSequenceClassification,4,12.113383,10.282699,4.670040,1.931431,7.045131,3.008831,1.193347,0.221693,4.385848,0.994534
cuda,GoogleFnet,16,10.304125,9.311277,6.142665,1.101415,10.028847,1.985467,0.661002,0.110865,1.774990,5.051372
cuda,LayoutLMForMaskedLM,16,14.730874,12.583231,6.010973,1.849431,8.756812,2.738829,1.560959,0.256529,4.680856,1.474517
cuda,LayoutLMForSequenceClassification,16,14.069030,11.966511,5.694727,1.795589,10.057142,3.407759,1.478656,0.248100,6.505839,5.571371
cuda,M2M100ForConditionalGeneration,16,30.257654,26.656500,12.229286,3.893461,19.295084,7.465504,3.070560,0.652546,8.574359,11.168465
cuda,MBartForCausalLM,4,14.765835,13.207099,7.321760,2.282184,10.137959,2.721798,1.300381,0.240344,1.329422,5.183692
cuda,MBartForConditionalGeneration,2,33.040382,29.399478,13.006992,5.599807,18.849628,8.463164,3.160905,0.912504,0.509959,12.025069
cuda,MT5ForConditionalGeneration,16,23.163157,19.617368,8.718645,3.160340,13.728588,5.822613,1.911448,0.460251,20.512868,8.597739
cuda,MegatronBertForCausalLM,4,22.768245,19.435632,7.642512,4.012804,11.285216,5.643171,2.425065,0.642740,7.825680,0.414302
cuda,MegatronBertForQuestionAnswering,8,24.088665,20.544600,8.191446,3.767460,12.281831,6.427548,2.476148,0.659164,8.042073,0.566912
cuda,MobileBertForMaskedLM,64,34.199614,27.024589,7.125382,5.036293,18.942436,9.420443,4.243764,2.355248,18.043291,1.682039
cuda,MobileBertForQuestionAnswering,128,34.354727,27.153635,7.070696,4.979968,18.770083,9.377716,4.215180,2.332916,17.872545,0.989048
cuda,OPTForCausalLM,2,13.311829,11.923349,6.065646,2.053073,8.889985,3.072829,1.341156,0.237558,1.678486,4.959292
cuda,PLBartForCausalLM,8,8.649251,7.898001,4.569207,0.970897,6.810075,1.521646,0.695212,0.107453,1.170182,3.256513
cuda,PLBartForConditionalGeneration,4,17.367638,15.302546,7.208081,2.721352,11.283110,4.211950,1.739060,0.359840,1.648428,6.913394
cuda,PegasusForCausalLM,32,13.364635,11.937550,5.999963,1.709146,9.704602,3.085815,1.256601,0.243088,1.571641,5.496882
cuda,PegasusForConditionalGeneration,32,29.847039,26.365240,11.268426,4.125643,17.039469,7.264167,3.082140,0.665734,0.686072,10.107094
cuda,RobertaForCausalLM,16,13.644443,11.873953,5.917261,2.244020,8.018384,2.715585,1.273631,0.252196,0.752092,4.434200
cuda,RobertaForQuestionAnswering,16,13.539974,11.770238,5.809989,2.211273,7.912575,2.644417,1.249242,0.244756,4.400718
cuda,Speech2Text2ForCausalLM,256,8.556443,7.748978,4.758696,1.008847,7.455120,1.342173,0.645495,0.106154,1.103059,3.748110
cuda,T5ForConditionalGeneration,4,16.951548,14.394480,6.821361,2.164196,12.858309,4.421564,1.424811,0.284464,5.763643,8.312754
cuda,T5Small,4,16.983930,14.427387,6.871052,2.438836,12.663330,4.127211,1.424619,0.292560,5.689385,8.343100
cuda,TrOCRForCausalLM,32,12.817837,11.508308,5.647094,1.692634,8.993353,2.871543,1.241696,0.238667,1.087548,5.121282
cuda,XGLMForCausalLM,8,27.391422,24.518094,11.647867,4.467873,17.919522,7.597278,2.724822,0.726314,22.085972,10.928652
cuda,XLNetLMHeadModel,8,46.402863,42.135823,23.422446,6.425803,27.087565,11.032942,2.915965,0.765517,7.881855,10.717577
cuda,YituTechConvBert,16,20.302107,17.495149,8.450059,3.269730,13.518519,4.547719,1.872242,0.416662,8.018118,8.472529
