dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,PegasusForCausalLM,32,1.769099,6.736707,1.802754,9.694654,2.821365,1.171494,0.215862,1.767529,1.517052,6.617205
cuda,PegasusForConditionalGeneration,16,4.290869,11.882967,4.109238,16.494362,6.464849,2.973094,0.627453,2.362590,1.060786,11.307004
cuda,RobertaForCausalLM,64,2.236580,6.394120,1.871547,8.161255,2.979297,1.221280,0.234736,0.898065,0.716000,4.629145
cuda,RobertaForQuestionAnswering,128,2.284799,6.168764,1.839186,8.018344,2.843592,1.183525,0.236336,0.629038,4.410052
cuda,Speech2Text2ForCausalLM,128,0.942744,4.687323,0.789395,7.375787,1.236902,0.761706,0.096265,1.470487,1.509138,4.991025
cuda,T5ForConditionalGeneration,4,3.165044,6.519313,2.125147,11.555576,3.266494,1.235993,0.268620,2.365530,5.771760,9.638716
cuda,T5Small,1,3.114291,5.953008,1.509919,8.704215,2.442174,1.096716,0.268733,3.646771,8.148470,8.018774
cuda,TrOCRForCausalLM,32,1.655702,6.055434,1.817433,8.590772,2.843775,1.138952,0.216634,1.327154,1.409667,5.768209
cuda,XGLMForCausalLM,8,3.632236,15.556362,4.115797,20.237159,7.090210,2.684650,0.594322,3.836379,26.406365,12.818997
cuda,YituTechConvBert,1,3.317008,8.780294,2.760849,12.855508,3.525425,1.565040,0.382586,5.204721,10.650293,12.179126
