dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,PegasusForConditionalGeneration,32,37.755632,33.559447,30.910729,16.098874,4.055232,25.743124,8.501159,4.061753,0.719488,1.889961,14.100334
cuda,RobertaForCausalLM,16,19.981801,16.500160,13.956642,7.678916,1.804993,11.882905,3.550311,1.647743,0.273640,1.633184,6.178759
cuda,RobertaForQuestionAnswering,16,19.754282,16.264883,13.719183,7.443717,1.801260,11.329891,3.452439,1.599688,0.267725,0.927466,5.857302
cuda,Speech2Text2ForCausalLM,256,16.099071,14.031367,11.266845,8.515510,0.814377,13.889657,1.475877,1.074610,0.105996,3.779447,6.276610
cuda,T5ForConditionalGeneration,4,24.038024,19.872486,17.267421,9.292397,2.805541,13.879771,3.527383,1.648674,0.297361,9.075708,7.611841
cuda,T5Small,4,24.134323,19.907298,17.294429,9.297957,2.255031,14.294927,3.561310,1.990758,0.303559,9.390519,8.009380
cuda,TrOCRForCausalLM,32,24.885541,21.453872,18.702642,12.877666,1.620469,18.948381,2.867595,1.930908,0.199327,1.591589,7.861683
cuda,XGLMForCausalLM,8,34.871990,28.585282,25.817376,13.657451,3.788017,23.568982,6.796103,3.754399,0.413146,5.543691,14.060447
cuda,XLNetLMHeadModel,8,50.110263,43.104804,40.497452,21.720510,5.641788,28.747491,14.834459,3.951033,0.870574,10.845477,13.205535
cuda,YituTechConvBert,16,28.069462,22.912275,20.261256,10.784970,3.046185,21.404695,5.184495,2.449057,0.447208,12.366196,13.918067
