dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,PLBartForCausalLM,8,8.535962,7.198354,4.173142,0.983657,6.512067,1.536308,0.693986,0.107656,1.092407,1.193008,4.460979
cuda,PLBartForConditionalGeneration,4,17.599093,14.108268,6.945616,2.656016,10.936439,4.171739,1.702595,0.351190,1.747621,1.700006,8.511854
cuda,PegasusForCausalLM,32,13.811885,11.312275,6.074525,1.957720,9.628283,2.676532,1.260933,0.239091,1.757921,1.603817,7.357291
cuda,PegasusForConditionalGeneration,32,31.753151,25.345716,11.777121,4.309148,17.349161,7.308881,3.107180,0.684146,2.344111,0.678946,12.447950
cuda,RobertaForCausalLM,16,14.439837,11.436071,6.021138,1.991494,8.354836,2.957741,1.272335,0.249775,0.898697,0.712139,5.313665
cuda,RobertaForQuestionAnswering,16,14.624492,11.512686,5.794846,1.817167,8.363042,2.963788,1.266382,0.243067,0.484824,4.962145
cuda,Speech2Text2ForCausalLM,256,8.955227,7.609962,4.967696,0.832673,7.729619,1.295264,0.622315,0.101907,1.347857,1.104583,4.986580
cuda,T5ForConditionalGeneration,4,17.639331,13.611953,6.742723,2.365852,12.531684,4.151646,1.399200,0.278232,2.377511,5.723386,10.648849
cuda,T5Small,4,18.253301,14.107907,7.014506,2.437792,12.943571,4.338320,1.443465,0.289887,2.643003,5.851449,11.137766
cuda,XGLMForCausalLM,8,29.343443,23.994298,12.322921,4.098169,18.132427,7.497815,2.554157,0.678355,4.419865,22.040979,14.519687
cuda,XLNetLMHeadModel,8,115.315225,107.754162,90.092195,6.893295,93.920408,77.827176,2.808846,0.762799,7.968365,10.999639
cuda,YituTechConvBert,16,21.321717,16.990090,8.620853,3.033346,14.017448,4.782747,1.847458,0.420198,6.369177,8.263678,14.937265
