dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,OPTForCausalLM,2,2.399179,5.920959,2.290143,9.247469,3.740176,1.526980,0.258371,2.287451,5.705581
cuda,PLBartForCausalLM,8,1.257383,4.306603,1.173542,6.690166,1.706240,0.998320,0.110932,1.253666,3.604791
cuda,PLBartForConditionalGeneration,4,3.435467,7.124477,3.199955,11.076558,4.456867,1.899831,0.384395,1.962350,7.273424
cuda,PegasusForCausalLM,32,2.620812,6.190136,2.373261,10.011824,3.358335,1.438693,0.280498,1.801974,6.289293
cuda,PegasusForConditionalGeneration,32,6.322608,11.675460,5.954771,19.966687,8.871325,3.633687,0.799099,0.662287,14.485932
cuda,RobertaForCausalLM,16,2.935056,5.746136,2.680040,7.817757,3.181722,1.463352,0.285273,0.708345,4.847642
cuda,RobertaForQuestionAnswering,16,2.933172,4.957033,2.307635,7.182057,3.366404,1.434577,0.280706,4.626426
cuda,Speech2Text2ForCausalLM,256,1.457521,4.893488,1.009812,7.484356,1.618460,0.717770,0.108176,1.168223,3.648034
cuda,T5ForConditionalGeneration,4,3.586098,7.082425,3.082280,10.596778,4.137930,1.515848,0.276514,5.628762,6.716210
cuda,T5Small,4,3.555250,6.982776,3.092378,10.483931,4.090857,1.508593,0.275760,5.658144,6.718248
cuda,TrOCRForCausalLM,32,2.322251,5.706538,2.230022,9.029968,3.255592,1.395364,0.263786,1.106682,5.642159
cuda,XGLMForCausalLM,8,4.982621,11.413666,7.097246,17.483356,6.524686,2.847498,0.746140,31.232088,13.371125
cuda,XLNetLMHeadModel,8,6.759930,97.565178,8.457639,101.444878,92.559966,3.262969,0.803622,7.955611,12.661283
cuda,YituTechConvBert,16,4.172481,8.361697,4.617564,13.652840,5.256430,2.192838,0.470304,9.759345,10.063998
