dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MobileBertForMaskedLM,64,48.094744,39.938584,11.726769,7.451882,24.616893,13.475907,5.131805,3.009561,21.094435,1.692994
cuda,MobileBertForQuestionAnswering,128,48.095728,39.984785,11.654839,7.955886,25.822800,13.891160,5.665335,3.259310,22.869340,1.008081
cuda,OPTForCausalLM,2,15.132435,13.527804,6.302927,2.278377,9.554321,3.708540,1.589438,0.277232,2.839907,5.882006
cuda,PLBartForCausalLM,8,9.742768,8.878190,4.673886,1.074157,7.148808,1.811817,0.989980,0.120134,1.515373,3.597801
cuda,PLBartForConditionalGeneration,4,20.016783,17.981471,7.900720,2.945532,12.008600,4.430874,1.972959,0.416423,2.675558,7.182119
cuda,PegasusForCausalLM,32,15.727055,13.953949,6.496494,2.034772,10.550306,3.567524,1.512483,0.304064,2.334757,6.187057
cuda,PegasusForConditionalGeneration,32,37.599082,33.369243,12.751678,5.349267,21.121008,9.419958,3.782423,0.864110,0.650887,13.971735
cuda,RobertaForCausalLM,16,15.746339,13.929322,6.003819,2.169989,8.636474,3.724693,1.558634,0.309940,0.703753,4.904695
cuda,RobertaForQuestionAnswering,16,14.973787,13.150115,5.223609,2.072274,7.556401,3.564598,1.494761,0.292011,4.504701
cuda,Speech2Text2ForCausalLM,256,10.004639,8.931553,5.136471,0.956513,7.842430,1.504059,0.745968,0.119123,1.344305,3.711881
cuda,T5ForConditionalGeneration,4,18.549604,15.919122,7.326717,2.747694,11.006901,4.223664,1.586836,0.299754,6.399687,6.554522
cuda,T5Small,4,18.560970,15.923060,7.320558,2.730283,10.996397,3.904987,1.585334,0.295950,6.841317,6.532392
cuda,TrOCRForCausalLM,32,14.971731,13.453710,6.074823,2.138159,9.402938,2.895798,1.757325,0.286817,1.343940,5.819801
cuda,XGLMForCausalLM,8,30.719796,27.279128,11.706629,5.386190,18.242438,7.012551,3.652421,0.815242,32.148576,12.128335
cuda,XLNetLMHeadModel,8,44.422528,39.753549,17.306206,8.079300,21.538290,12.341941,3.359488,0.835170,7.927358,12.617992
cuda,YituTechConvBert,16,23.386968,20.598422,9.039100,4.213723,14.595917,6.072915,2.262560,0.500763,7.874693,9.933486
