dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,GPT2ForSequenceClassification,4,2.031332,4.092426,1.850877,6.222726,2.367693,1.120904,0.202747,1.374208,5.439806,1.021632
cuda,GoogleFnet,1,1.191709,4.647087,0.938722,7.777446,1.405733,0.691506,0.113469,4.488538,8.622133,0.630014
cuda,LayoutLMForMaskedLM,16,2.658646,6.254821,1.898752,8.248784,2.974609,1.214072,0.242749,1.969642,5.957151,1.407434
cuda,LayoutLMForSequenceClassification,16,2.676005,6.250615,1.886812,9.760586,3.633992,1.429778,0.238487,6.754395,12.245245,6.277955
cuda,M2M100ForConditionalGeneration,8,4.546466,11.563750,3.753567,18.228437,6.270434,2.801919,0.651800,4.440069,15.096863,15.077538
cuda,MBartForCausalLM,32,1.705413,7.142175,1.845695,9.588690,2.844432,1.156493,0.216242,1.353414,1.267361,5.733692
cuda,MBartForConditionalGeneration,16,4.572443,12.398624,4.244599,17.729455,7.888444,2.923306,0.850528,0.967014,0.483380,10.768275
cuda,MT5ForConditionalGeneration,8,4.706376,6.337540,2.859061,10.842165,4.981716,1.633717,0.432099,4.178939,11.706687,3.725493
cuda,MegatronBertForCausalLM,16,4.393804,8.453119,3.858597,11.477792,5.695803,2.288023,0.605021,2.046931,9.108724,1.322863
cuda,MegatronBertForQuestionAnswering,16,4.435597,7.962350,3.788105,10.946593,5.607331,2.254416,0.590674,1.542949,8.494419,0.819987
cuda,MobileBertForMaskedLM,32,10.507042,6.000910,4.248461,14.724734,6.920445,3.497466,1.701001,3.481390,16.761781,2.286548
cuda,MobileBertForQuestionAnswering,64,10.571178,6.048541,4.170511,14.768458,6.883438,3.522716,1.732229,2.734906,15.933025,1.392249
cuda,OPTForCausalLM,32,1.727731,4.631231,1.779372,7.197722,2.854380,1.229106,0.222849,1.415483,5.842624,0.994946
cuda,PLBartForCausalLM,32,0.896312,4.366178,1.075066,6.314037,1.687274,0.638344,0.100172,1.284155,1.585272,4.354315
cuda,PLBartForConditionalGeneration,16,2.412924,7.168590,2.344755,10.775729,4.311581,1.588031,0.331437,2.334981,2.574570,8.633024
cuda,PegasusForCausalLM,32,1.767222,6.484370,1.804446,9.333169,2.814266,1.165558,0.215604,1.756129,1.509857,6.498259
cuda,PegasusForConditionalGeneration,16,4.306573,11.650419,4.079433,16.203020,6.213886,3.163416,0.630882,2.367382,1.048440,11.223858
cuda,RobertaForCausalLM,64,2.239338,6.281395,1.867311,8.082191,2.962204,1.210507,0.235249,0.868417,0.720876,4.629259
cuda,RobertaForQuestionAnswering,128,2.239807,6.187965,1.807230,8.008662,2.817179,1.174627,0.233973,0.622723,4.342735
cuda,Speech2Text2ForCausalLM,128,0.953312,4.553773,0.784810,7.179783,1.238808,0.595016,0.095327,1.498401,1.695451,4.952416
cuda,T5ForConditionalGeneration,4,3.407783,6.433277,1.895723,11.673503,3.260257,1.248701,0.268620,2.132616,5.414352,9.382494
cuda,T5Small,1,3.154909,6.049489,1.500755,8.555122,2.440860,1.093708,0.263373,3.744874,8.212065,7.860601
cuda,TrOCRForCausalLM,32,1.654403,5.730863,1.807398,8.234015,2.829343,1.138351,0.216088,1.356134,1.411484,5.753966
cuda,XGLMForCausalLM,8,3.598928,15.393026,4.053733,20.033549,7.021516,2.646963,0.593086,3.827852,26.200848,12.709134
cuda,YituTechConvBert,1,3.266081,8.533827,2.764851,12.247579,3.810987,1.546394,0.378443,5.232085,10.138697,11.845992
