dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,MobileBertForQuestionAnswering,128,47.222367,33.992094,30.863334,11.420268,5.653646,27.390649,9.053904,5.671374,2.372426,29.957635,22.190372
cuda,OPTForCausalLM,2,20.226756,17.082921,13.993984,8.891596,1.922421,15.888793,3.202842,2.289061,0.200540,1.618307,9.085257
cuda,PLBartForCausalLM,8,19.758114,17.706538,14.165249,11.047936,0.956709,17.209105,1.761195,0.940502,0.106549,1.523129,7.211763
cuda,PLBartForConditionalGeneration,4,31.912360,26.728189,23.246895,15.548823,2.478719,24.137530,4.142514,2.214220,0.276432,2.114500,11.286679
cuda,PegasusForCausalLM,32,21.970363,18.698642,15.530663,10.200857,2.065115,17.068932,3.114831,1.766626,0.197797,2.282343,9.105370
cuda,PegasusForConditionalGeneration,32,38.333595,34.315040,31.131520,17.125155,4.324955,26.121794,7.647846,3.962605,0.706332,1.849583,13.715633
cuda,RobertaForCausalLM,16,21.272264,17.772419,14.468399,8.028132,1.818677,12.422344,3.575317,1.660050,0.275478,1.650539,6.382162
cuda,RobertaForQuestionAnswering,16,21.283917,17.546384,14.174706,7.807506,2.059953,11.534127,2.927341,1.591096,0.266905,0.915647,5.952680
cuda,Speech2Text2ForCausalLM,256,17.456176,15.563619,12.458440,9.718191,0.819645,15.655585,1.669506,1.100968,0.106887,3.465879,6.850595
cuda,T5ForConditionalGeneration,4,25.890547,21.435472,17.742162,9.663528,2.781532,14.679619,3.513389,1.641093,0.294817,8.882176,8.014189
cuda,T5Small,4,25.116355,21.039354,17.860247,9.844897,2.191037,14.958664,3.474491,1.611115,0.286880,9.540304,7.519807
cuda,TrOCRForCausalLM,32,23.819661,20.378543,17.271874,11.335226,1.630694,18.054196,2.867635,1.740305,0.199988,1.548931,8.520831
cuda,XGLMForCausalLM,8,35.071916,29.236364,26.002346,14.571495,3.755905,25.003040,6.969640,3.730010,0.414451,5.224415,14.549769
cuda,XLNetLMHeadModel,8,51.272582,44.211431,41.038613,22.462644,5.267930,30.053576,15.232522,3.958806,0.863379,10.705524,13.394156
cuda,YituTechConvBert,16,29.273097,24.054304,20.929610,11.395994,3.343744,22.506879,4.835665,2.451123,0.457249,12.239807,14.710502
