dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MobileBertForQuestionAnswering,128,32.492680,25.579100,7.324534,5.773297,19.268826,9.731393,4.386410,2.373455,18.020289,1.039804
cuda,OPTForCausalLM,2,12.622424,11.335366,6.066339,1.763622,9.179471,3.625804,1.360668,0.234065,1.677132,4.953788
cuda,PLBartForCausalLM,8,7.830183,7.166616,4.277478,1.171299,6.569746,1.574492,0.713651,0.109568,1.185826,3.508444
cuda,PLBartForConditionalGeneration,4,16.089348,14.436920,7.226452,2.660354,11.342373,4.314343,1.779044,0.361242,1.689283,6.887924
cuda,PegasusForCausalLM,32,12.376865,11.073429,6.022450,1.691844,9.650683,3.305186,1.288000,0.240827,1.582066,5.400071
cuda,PegasusForConditionalGeneration,32,28.086223,24.854738,11.564744,4.137353,17.953514,8.043385,3.400641,0.664623,0.671436,10.738412
cuda,RobertaForCausalLM,16,12.991769,11.286778,5.967040,2.226600,8.140498,2.800681,1.312192,0.249970,0.763393,4.489039
cuda,RobertaForQuestionAnswering,16,13.039630,11.281932,5.919729,2.255127,8.091437,2.751260,1.292046,0.247272,4.516451
cuda,Speech2Text2ForCausalLM,256,7.956464,7.087279,4.584506,0.807230,7.418387,1.501392,0.629741,0.101090,1.107846,3.684128
cuda,T5ForConditionalGeneration,4,16.125875,13.640775,6.831903,2.143778,12.973809,4.512579,1.475287,0.287961,5.845698,8.399389
cuda,T5Small,4,16.148050,13.633343,6.778702,2.152017,12.915147,4.548922,1.471750,0.281413,5.841035,8.402550
cuda,TrOCRForCausalLM,32,12.142924,10.922353,5.683933,1.697251,9.085849,3.210304,1.284483,0.237954,1.072288,5.179695
cuda,XGLMForCausalLM,8,25.859964,23.216612,12.199780,4.384777,17.476506,7.212572,2.589007,0.672140,22.468985,10.116727
cuda,XLNetLMHeadModel,8,98.789065,94.639428,77.572367,6.662492,81.394959,65.183598,2.936922,0.761793,7.948705,10.754729
cuda,YituTechConvBert,16,19.660127,17.199301,8.571872,3.282274,13.746333,4.633270,1.936164,0.423219,7.526323,8.589275
