dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,PLBartForCausalLM,8,8.012683,7.339971,4.444510,0.961734,6.813872,1.586326,0.723651,0.108965,1.089052,1.185596,4.466470
cuda,PLBartForConditionalGeneration,4,16.478546,14.775883,7.309216,2.452641,11.670917,4.644177,1.786829,0.359549,1.730570,1.760151,8.661881
cuda,PegasusForCausalLM,32,12.410265,11.118532,6.051250,1.707250,9.767133,3.073996,1.288226,0.236074,1.742794,1.601540,7.251237
cuda,PegasusForConditionalGeneration,32,27.972465,24.767497,11.531836,4.143614,17.320371,7.080144,3.678290,0.671589,2.210941,0.688984,12.361298
cuda,RobertaForCausalLM,16,13.034191,11.317984,5.964076,1.971272,8.377414,3.049707,1.324399,0.249519,0.883365,0.718344,5.357567
cuda,RobertaForQuestionAnswering,16,13.051508,11.315905,5.920840,1.938956,8.371569,3.003994,1.294949,0.245952,0.483339,4.961849
cuda,Speech2Text2ForCausalLM,256,8.482919,7.691052,4.873958,0.818852,7.593003,1.324757,0.640902,0.101698,1.290319,1.104740,4.872259
cuda,T5ForConditionalGeneration,4,16.270109,13.756496,6.872913,2.139231,12.986665,4.511569,1.473865,0.286817,2.496733,5.805757,10.866313
cuda,T5Small,4,16.221542,13.727069,6.901194,2.128642,13.005894,4.508902,1.460865,0.282489,2.591142,5.818978,10.939677
cuda,XGLMForCausalLM,8,26.018033,23.359427,12.272476,3.967643,17.998306,7.721231,2.619097,0.675976,4.273702,22.077289,14.421013
cuda,XLNetLMHeadModel,8,100.421810,96.315497,79.288058,6.649796,83.201405,67.083312,2.951788,0.768380,7.937189,10.841308
cuda,YituTechConvBert,16,19.038862,16.620037,8.448601,3.217066,13.572150,4.594754,1.920786,0.430044,6.185893,8.258838,14.663058
