dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MBartForCausalLM,4,15.776101,14.097600,6.844064,2.045625,10.329976,3.522724,1.429645,0.297811,2.133632,5.627371
cuda,MBartForConditionalGeneration,2,36.426833,32.273409,13.361152,6.408297,20.172941,9.308879,3.640257,1.145823,0.566875,13.465162
cuda,MT5ForConditionalGeneration,16,25.599114,21.915346,9.233758,3.625624,15.759801,6.594057,2.197688,0.479561,20.488227,10.334976
cuda,MegatronBertForCausalLM,4,28.408955,24.646568,9.892244,4.793241,14.921539,7.543968,3.077356,0.863222,10.018633,0.411718
cuda,MegatronBertForQuestionAnswering,8,29.522579,25.552482,9.878304,4.718731,14.668795,7.320678,2.956892,0.848953,9.703724,0.529889
cuda,MobileBertForMaskedLM,64,47.310587,39.175441,11.573168,7.720811,24.585717,13.566830,5.167387,2.905324,21.100765,1.695991
cuda,MobileBertForQuestionAnswering,128,47.286903,39.191938,11.504128,7.782571,25.692585,14.005256,5.634936,3.179294,22.718526,1.021021
cuda,OPTForCausalLM,2,15.235902,13.653427,6.363575,2.026969,9.842054,3.950156,1.588645,0.281169,2.972297,5.598380
cuda,PLBartForCausalLM,8,9.821548,8.957300,4.808150,1.066939,7.278036,2.046656,0.782629,0.121376,1.513417,3.585125
cuda,PLBartForConditionalGeneration,4,19.907625,17.673578,7.810043,2.683516,11.965106,4.712559,1.972245,0.411900,2.508518,7.185421
cuda,PegasusForCausalLM,32,15.443118,13.840966,6.585260,2.167713,10.564088,3.362919,1.750742,0.305587,2.411151,6.244896
cuda,PegasusForConditionalGeneration,32,35.262074,30.993305,12.103495,5.020146,20.762447,9.151521,3.794015,0.855525,0.659549,13.928103
cuda,RobertaForCausalLM,16,15.436842,13.469524,5.940517,2.078596,8.499424,3.644959,1.526639,0.301046,0.705760,4.736194
cuda,RobertaForQuestionAnswering,16,14.594011,12.628802,5.171679,2.033659,7.575537,3.540237,1.487025,0.294912,4.535988
cuda,Speech2Text2ForCausalLM,256,9.756945,8.884996,5.390890,0.909013,7.848220,1.700928,0.734738,0.116175,1.346683,3.414075
cuda,T5ForConditionalGeneration,4,18.507661,15.907765,7.506533,2.651588,11.324511,4.321048,1.601389,0.301176,6.470449,6.592911
cuda,T5Small,4,18.551789,15.945980,7.564557,2.447397,11.426198,4.356370,1.886500,0.301900,6.449758,6.667162
cuda,TrOCRForCausalLM,32,15.197192,13.509119,6.295062,1.921780,9.790433,3.466548,1.470986,0.290410,1.312762,5.509004
cuda,XGLMForCausalLM,8,30.356367,27.108128,11.741059,5.463647,18.289462,7.070292,3.618710,0.810187,31.848911,12.221051
cuda,XLNetLMHeadModel,8,42.716455,38.354147,17.521718,8.132061,20.992482,11.753932,3.335366,0.831630,8.515895,11.894174
cuda,YituTechConvBert,16,22.846429,20.074737,8.787459,3.800588,13.959650,5.496576,2.234795,0.494352,7.582382,9.443573
