dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,DistilBertForQuestionAnswering,256,6.795689,6.160758,3.071171,0.930444,4.982378,1.437468,0.865396,0.106609,2.885359,0.591011
cuda,DistillGPT2,16,8.412894,7.611842,4.715724,1.007812,6.523870,1.441827,0.681428,0.096547,2.666052,2.856304
cuda,ElectraForCausalLM,32,14.907988,13.231996,7.617939,2.198859,10.830255,2.816682,1.311825,0.250765,2.928407,5.501083
cuda,ElectraForQuestionAnswering,64,12.931555,11.257102,5.598099,1.778616,7.850051,2.676464,1.265890,0.252611,4.543955,1.335905
cuda,GPT2ForSequenceClassification,4,11.514886,9.813878,4.618637,1.898259,7.064722,2.799674,1.191132,0.213079,4.423442,1.026212
cuda,GoogleFnet,16,9.877970,8.966824,6.054690,1.067770,9.799481,1.723001,0.647060,0.107364,1.779369,5.061761
cuda,LayoutLMForMaskedLM,16,13.731405,11.826146,5.922863,1.809705,8.722600,3.266537,1.267147,0.249135,4.698973,1.470487
cuda,LayoutLMForSequenceClassification,16,13.704430,11.814971,5.959497,1.767428,10.299108,3.695771,1.718233,0.245663,6.193611,6.739266
cuda,M2M100ForConditionalGeneration,16,29.202887,25.435977,11.862685,3.815610,18.838718,7.062075,3.034802,0.654341,8.698122,10.987371
cuda,MBartForCausalLM,4,14.105309,12.710628,7.256079,2.124830,9.874369,2.567824,1.152563,0.220789,1.296807,4.825611
cuda,MBartForConditionalGeneration,2,30.489108,27.093039,12.869109,4.981733,18.028606,7.829416,2.949279,0.845356,0.496995,10.648084
cuda,MT5ForConditionalGeneration,16,22.663399,19.283828,8.521408,3.525818,13.404822,5.452935,1.899940,0.453563,20.568861,8.577588
cuda,MegatronBertForCausalLM,4,23.472587,19.962975,8.502429,3.799782,12.172814,6.278989,2.475362,0.651797,8.023492,0.417012
cuda,MegatronBertForQuestionAnswering,8,22.961781,19.666442,8.451157,3.734437,12.413401,6.548774,2.395208,0.659715,8.159950,0.611320
cuda,MobileBertForMaskedLM,64,32.932637,26.198708,7.133626,5.090004,17.605695,8.312051,3.729084,1.934588,16.347073,1.707846
cuda,MobileBertForQuestionAnswering,128,33.160501,26.419056,7.176003,5.611921,19.316719,9.853719,4.305025,2.310084,18.551869,1.017630
cuda,OPTForCausalLM,2,13.068522,11.762416,6.178625,1.994875,9.055740,3.075469,1.332410,0.236665,1.652136,4.950993
cuda,PLBartForCausalLM,8,8.216646,7.536745,4.415804,0.963690,6.726981,1.539645,0.700295,0.109537,1.179751,3.523712
cuda,PLBartForConditionalGeneration,4,16.948578,15.072656,7.321142,2.683757,11.402279,4.233264,1.731617,0.365524,1.715082,6.877958
cuda,PegasusForCausalLM,32,13.099231,11.771160,6.235621,2.076432,9.586907,2.904323,1.257233,0.238558,1.589513,5.513099
cuda,PegasusForConditionalGeneration,32,29.235611,25.943012,11.496058,4.159954,17.345425,7.414796,3.106680,0.668364,0.676635,10.221200
cuda,RobertaForCausalLM,16,13.599294,11.835168,6.075578,1.816084,8.236994,2.734419,1.284745,0.249428,0.751105,4.545935
cuda,RobertaForQuestionAnswering,16,13.285396,11.596116,5.885316,2.032949,8.058903,2.687855,1.265368,0.246745,4.493159
cuda,Speech2Text2ForCausalLM,256,8.459229,7.718805,4.960869,0.993285,7.659519,1.302477,0.614727,0.103413,1.101810,3.735671
cuda,T5ForConditionalGeneration,4,16.662664,14.190696,6.864388,2.432740,12.696604,4.190393,1.431231,0.289822,5.780410,8.377006
cuda,T5Small,4,16.800657,14.336529,7.007787,2.446247,12.848525,4.196609,1.437426,0.289003,5.646120,8.401169
cuda,TrOCRForCausalLM,32,12.747407,11.344739,5.862550,2.201314,8.860339,2.705374,1.248104,0.241642,1.077582,5.282258
cuda,XGLMForCausalLM,8,26.901012,24.164142,12.095119,4.413234,17.938292,7.008629,3.126831,0.690202,21.993553,10.713075
cuda,XLNetLMHeadModel,8,45.764931,41.769991,23.906408,6.448584,27.522935,11.357714,2.881480,0.749155,7.894632,10.704978
cuda,YituTechConvBert,16,20.105381,17.706078,8.932769,3.043035,14.198046,4.845653,1.892538,0.423347,8.235704,8.664546
