dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,DistillGPT2,16,1.305478,4.109564,1.061729,6.420978,1.902759,0.794202,0.110642,2.366378,3.418843
cuda,ElectraForCausalLM,32,3.028180,7.118562,2.681190,10.956886,4.028804,1.595259,0.297325,2.345953,6.629900
cuda,ElectraForQuestionAnswering,64,3.040310,5.376746,2.634778,7.959715,3.598053,1.534370,0.295767,5.607731,1.282463
cuda,GPT2ForSequenceClassification,4,3.000927,4.941244,2.080011,7.964041,3.549139,1.417732,0.251864,5.192226,1.369619
cuda,LayoutLMForMaskedLM,16,3.261952,5.429361,2.733903,8.286047,3.769252,1.589066,0.300683,6.016661,1.411924
cuda,LayoutLMForSequenceClassification,16,3.200318,5.383466,2.631429,9.318683,4.251652,1.765976,0.293345,6.950633,5.859458
cuda,M2M100ForConditionalGeneration,16,6.707313,12.101471,4.555947,21.220946,8.322406,3.573518,0.790092,11.896569,13.901576
cuda,MBartForCausalLM,4,2.374141,6.737692,2.814442,9.905008,3.491179,1.471575,0.288160,2.259254,6.085441
cuda,MBartForConditionalGeneration,2,6.437834,12.759017,5.677258,20.142404,9.546013,3.573278,1.094364,0.586126,13.324962
cuda,MT5ForConditionalGeneration,16,5.412926,9.442013,3.763756,15.947153,6.687663,2.206536,0.485610,19.262563,10.455093
cuda,MegatronBertForCausalLM,4,5.784124,10.089233,5.434679,15.243446,7.557132,3.481870,0.859286,10.807232,0.392144
cuda,MegatronBertForQuestionAnswering,8,6.040029,10.080181,5.437299,15.116055,7.944625,3.045102,0.847530,10.688248,0.527633
cuda,MobileBertForMaskedLM,64,13.450504,10.690067,7.009207,24.293119,13.437305,5.066698,2.935863,20.979321,1.712443
cuda,MobileBertForQuestionAnswering,128,13.577987,10.742213,7.137583,25.757712,13.857976,5.576758,3.317835,22.916472,1.015400
cuda,OPTForCausalLM,2,2.424814,5.848290,1.986600,9.414197,3.899895,1.588681,0.276881,2.413866,5.643097
cuda,PLBartForCausalLM,8,1.245549,4.759648,1.469948,7.097570,1.990093,0.818074,0.119575,1.475750,3.862221
cuda,PLBartForConditionalGeneration,4,3.410995,7.779528,3.459299,12.218782,4.964918,2.016883,0.400194,2.650784,8.034758
cuda,PegasusForCausalLM,32,2.593278,6.808043,2.504529,10.853764,3.806196,1.545179,0.296817,2.417289,6.657125
cuda,PegasusForConditionalGeneration,32,6.155021,12.360479,5.676755,21.235578,9.171186,4.436879,0.827693,0.656821,14.827060
cuda,RobertaForCausalLM,16,2.901968,6.121109,2.991332,8.557435,3.736991,1.576109,0.295674,0.717865,5.537994
cuda,RobertaForQuestionAnswering,16,2.900956,5.286146,2.599295,7.481212,3.539049,1.529264,0.288545,5.177378
cuda,Speech2Text2ForCausalLM,256,1.477870,5.049861,0.877193,7.925658,1.760666,0.746560,0.114282,1.335739,3.801836
cuda,T5ForConditionalGeneration,4,3.595476,7.208415,2.331743,11.359827,4.635290,1.591034,0.300261,6.441705,6.605575
cuda,T5Small,4,3.694849,7.369167,2.318496,11.499817,4.636850,1.599100,0.298734,6.404283,6.572345
cuda,TrOCRForCausalLM,32,2.355593,6.278336,2.696939,9.443574,3.426399,1.505647,0.286089,1.320013,5.962155
cuda,XGLMForCausalLM,8,5.283315,12.135200,5.817002,19.157670,8.414826,3.034227,0.778016,32.511423,13.075684
cuda,XLNetLMHeadModel,8,6.692132,98.564605,6.371188,105.229894,10.578373,88.642014,0.938569,7.965903,13.764775
