dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MT5ForConditionalGeneration,16,5.416823,9.383057,3.876725,15.754409,6.481841,2.175747,0.477453,19.782155,10.430455
cuda,MegatronBertForCausalLM,4,5.677681,9.426390,4.904053,14.344275,7.218238,2.978095,0.835937,10.309049,0.394514
cuda,MegatronBertForQuestionAnswering,8,5.711004,9.408261,4.868260,14.231031,7.192913,2.902470,0.834333,10.175778,0.493225
cuda,MobileBertForMaskedLM,64,13.601356,11.272484,7.183881,24.085835,13.086288,5.036692,2.921889,20.848413,1.707031
cuda,MobileBertForQuestionAnswering,128,13.662245,11.247254,8.229188,25.254342,13.595843,5.519531,3.206824,22.605022,1.003134
cuda,OPTForCausalLM,2,2.579920,6.114552,2.035206,9.590135,3.841014,1.564730,0.274783,2.970045,5.602046
cuda,PLBartForCausalLM,8,1.214985,4.494679,1.203600,6.923073,1.811046,0.778800,0.116888,1.515567,3.680350
cuda,PLBartForConditionalGeneration,4,3.416502,7.272112,2.678047,11.670582,4.565159,1.943841,0.398849,2.627727,7.200388
cuda,PegasusForCausalLM,32,2.547876,6.504686,2.180601,10.483357,3.524038,1.488295,0.295475,2.344214,6.257938
cuda,PegasusForConditionalGeneration,32,6.054158,11.925015,5.424644,19.873982,8.411215,3.668860,0.825987,0.650905,13.613693
cuda,RobertaForCausalLM,16,2.900473,5.752519,2.318609,8.060121,3.256685,1.488592,0.290116,0.701214,4.724824
cuda,RobertaForQuestionAnswering,16,2.864052,4.997268,1.993959,7.398676,3.445335,1.440692,0.283091,4.488014
cuda,Speech2Text2ForCausalLM,256,1.300746,5.402911,0.910909,7.943401,1.658978,0.731641,0.112087,1.337929,3.497860
cuda,T5ForConditionalGeneration,4,3.543431,7.079692,2.375130,11.090340,4.370709,1.551414,0.290939,6.406715,6.511124
cuda,T5Small,4,3.574654,7.105244,2.677538,10.836614,4.099832,1.553713,0.286762,6.348621,6.534458
cuda,TrOCRForCausalLM,32,2.545717,5.936951,1.953426,9.506509,3.393636,1.462936,0.287398,1.329812,5.613282
cuda,XGLMForCausalLM,8,4.957922,11.453580,5.150409,18.002087,7.505983,2.914765,0.791494,32.021255,12.206440
cuda,XLNetLMHeadModel,8,6.763631,85.103688,8.591760,88.202268,78.968625,3.315363,0.814237,7.935406,11.997516
cuda,YituTechConvBert,16,4.226768,8.784047,3.793367,14.376146,5.461736,2.566019,0.485314,8.133868,9.535702
