dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MegatronBertForCausalLM,4,22.904061,19.614374,7.734595,3.656475,11.771140,6.082622,2.444027,0.644490,1.277664,9.146581,0.394623
cuda,MegatronBertForQuestionAnswering,8,22.878727,19.603884,7.683182,3.624472,11.608858,6.008312,2.364009,0.648235,1.436524,9.161426,0.569264
cuda,MobileBertForMaskedLM,64,33.617690,26.894375,7.079352,5.052544,17.472046,8.936942,3.734805,1.974727,3.057197,18.820388,1.741430
cuda,MobileBertForQuestionAnswering,128,33.991409,27.172856,7.168845,5.189223,19.264118,9.899587,4.263814,2.306235,2.780921,20.386827,1.045894
cuda,OPTForCausalLM,2,13.498608,12.148921,6.249760,1.823938,9.292606,3.393193,1.338637,0.237768,1.466236,1.699864,6.416962
cuda,PLBartForCausalLM,8,8.212030,7.515693,4.278783,0.958762,6.503930,1.527056,0.696432,0.108524,1.127866,1.196652,4.358803
cuda,PLBartForConditionalGeneration,4,16.959299,15.250237,7.197156,2.420128,11.435627,4.499360,1.731358,0.355917,1.719707,1.704804,8.494595
cuda,PegasusForCausalLM,32,12.841701,11.506292,5.888932,1.715945,9.477050,2.876347,1.248551,0.236108,1.743307,1.595105,7.137068
cuda,PegasusForConditionalGeneration,32,28.165507,24.971317,10.700150,4.123298,16.356932,6.824135,3.060216,0.675688,2.246522,0.677825,12.242359
cuda,RobertaForCausalLM,16,13.393057,11.891797,5.953104,1.979630,8.352711,2.729544,1.568377,0.247830,0.826568,0.702054,5.297428
cuda,RobertaForQuestionAnswering,16,13.474961,11.951685,5.947840,1.967608,8.360903,2.704962,1.582764,0.250018,0.505157,4.979739
cuda,Speech2Text2ForCausalLM,256,8.393925,7.632593,4.696037,0.822904,7.305980,1.284704,0.626941,0.101533,1.437942,1.101983,4.916408
cuda,T5ForConditionalGeneration,4,16.910960,14.457924,6.811625,2.153445,12.812073,4.417654,1.418993,0.287526,2.580559,5.847308,10.851622
cuda,T5Small,4,16.469658,14.064134,6.674052,2.115189,12.648444,4.369561,1.404719,0.287753,2.499422,5.817653,10.704862
cuda,TrOCRForCausalLM,32,12.682093,11.449941,5.681076,1.701227,8.993962,3.188561,1.249679,0.235746,1.216279,1.082811,6.314533
cuda,XGLMForCausalLM,8,26.684757,23.985636,11.847606,3.921410,17.317135,7.368641,2.531040,0.668319,4.158098,22.040920,14.002609
cuda,YituTechConvBert,16,19.914475,17.536116,8.505790,3.253567,13.526033,4.512518,1.857713,0.419448,6.095491,7.977941,14.507059
