dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MobileBertForMaskedLM,64,33.562614,26.757220,7.066665,5.118910,16.810545,8.357886,3.752990,1.924480,15.648841,2.538431
cuda,MobileBertForQuestionAnswering,128,33.692565,26.966082,7.181088,5.687462,18.828422,9.325117,4.277578,2.362584,17.634952,0.989720
cuda,OPTForCausalLM,2,13.641103,12.301163,6.149700,1.828043,9.254039,3.670557,1.382571,0.237312,1.660742,5.012265
cuda,PLBartForCausalLM,8,8.163999,7.471895,4.244266,1.187612,6.517572,1.523857,0.692074,0.109396,1.186935,3.505373
cuda,PLBartForConditionalGeneration,4,17.087185,15.389802,7.321196,2.678598,11.235018,4.173378,1.718277,0.364891,1.651207,6.702277
cuda,PegasusForCausalLM,32,12.978127,11.446650,5.915002,1.692692,9.452341,3.059914,1.236460,0.238528,1.583580,5.313230
cuda,PegasusForConditionalGeneration,32,28.956590,25.526347,11.084510,4.152626,16.788186,7.261400,3.060890,0.663346,0.677504,10.064242
cuda,RobertaForCausalLM,16,13.365626,11.866316,5.925840,2.247487,7.970409,2.708492,1.258612,0.243680,0.752675,4.377843
cuda,RobertaForQuestionAnswering,16,13.212045,11.706784,5.769802,2.175295,7.871169,2.613781,1.242522,0.243309,4.362691
cuda,Speech2Text2ForCausalLM,256,8.205904,7.470755,4.567908,0.803747,7.376006,1.475007,0.624897,0.103011,1.105230,3.654252
cuda,T5ForConditionalGeneration,4,16.420246,14.039463,6.710949,2.399989,12.458973,4.075755,1.397041,0.286031,5.813203,8.261878
cuda,T5Small,4,16.409412,14.032248,6.673321,2.131628,12.708278,4.388006,1.420244,0.290654,5.819550,8.281351
cuda,TrOCRForCausalLM,32,12.807232,11.568414,5.757547,1.714515,9.134495,3.199346,1.262544,0.244835,1.089634,5.174581
cuda,XGLMForCausalLM,8,26.950844,24.059261,11.766572,4.376201,17.614059,7.043325,3.055969,0.680577,22.080141,10.404978
cuda,YituTechConvBert,16,19.782516,17.375166,8.481720,3.213959,13.546771,4.492320,1.847979,0.421263,7.561700,8.696341
