dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,GPT2ForSequenceClassification,4,2.044901,7.474797,1.769374,9.558840,3.354635,1.187408,0.207046,4.855037,11.939358,8.793370
cuda,GoogleFnet,1,1.188350,4.691195,0.942783,8.001830,1.416334,0.630613,0.104979,6.837285,11.158072,2.452715
cuda,LayoutLMForMaskedLM,16,2.520757,7.514183,2.212896,9.109610,3.429860,1.227943,0.239627,9.277445,11.535206,13.182461
cuda,LayoutLMForSequenceClassification,16,2.609366,7.566184,2.193479,10.472767,4.090165,1.448015,0.237443,34.738688,37.149616,39.935981
cuda,M2M100ForConditionalGeneration,8,4.294923,13.355898,3.500731,19.851256,5.992930,2.656519,0.613535,26.476782,81.241188,36.685314
cuda,MBartForCausalLM,32,1.676862,7.396040,1.919760,9.888362,2.947602,1.207417,0.214880,3.995701,4.787254,8.497081
cuda,MBartForConditionalGeneration,16,4.521334,12.919537,4.783418,18.247388,7.647411,3.515709,0.874804,8.461734,9.198783,18.807344
cuda,MT5ForConditionalGeneration,8,4.495032,10.206915,3.240695,13.450272,4.096047,1.644993,0.406538,38.941896,57.043304,45.597611
cuda,MegatronBertForCausalLM,16,4.400494,15.335426,3.709721,17.846761,7.641075,2.404981,0.615985,14.186404,21.254836,20.983067
cuda,MegatronBertForQuestionAnswering,16,4.408539,15.276397,3.671834,17.727827,7.584831,2.375403,0.609360,13.120032,20.234093,19.815031
cuda,MobileBertForMaskedLM,32,10.416300,9.656103,3.868564,19.101773,7.337893,4.245751,1.714416,11.793406,32.632787,25.434407
cuda,MobileBertForQuestionAnswering,64,10.374047,9.618796,3.779072,19.125670,8.028897,3.567755,1.731804,7.723201,18.508945,21.333640
cuda,OPTForCausalLM,32,1.704209,4.740660,1.614318,7.571923,3.153655,1.242230,0.222700,4.844061,9.372111,4.395567
cuda,PLBartForCausalLM,32,0.898615,4.412936,1.293092,6.165008,1.517479,0.652304,0.100149,4.620177,6.430812,7.717377
cuda,PLBartForConditionalGeneration,16,2.266977,8.012531,2.436223,11.888957,4.139609,1.604388,0.336747,18.793486,21.488069,25.226394
cuda,PegasusForCausalLM,32,1.732632,6.432037,1.847124,9.197936,2.850213,1.170621,0.217698,4.569235,6.345973,9.272479
cuda,PegasusForConditionalGeneration,16,4.221692,11.307299,4.156340,16.411144,6.474577,2.923829,0.632148,10.246762,12.842736,19.736493
cuda,RobertaForCausalLM,64,2.175461,7.714559,1.941199,9.496671,3.727919,1.241912,0.241739,4.192189,7.219803,8.009479
cuda,RobertaForQuestionAnswering,128,2.204207,7.571551,1.874898,9.413161,3.616101,1.216656,0.238709,2.455962,3.726810,6.266792
cuda,Speech2Text2ForCausalLM,128,0.938949,4.844968,0.807383,7.513461,1.419583,0.591657,0.100755,4.261499,6.153534,7.785593
cuda,T5ForConditionalGeneration,4,3.143493,7.841161,1.913186,12.502756,3.259050,1.228358,0.261920,15.715312,32.015909,22.403672
cuda,T5Small,1,3.062465,7.242015,1.553587,9.729724,2.811289,1.010572,0.239323,17.702708,32.619308,21.856698
cuda,TrOCRForCausalLM,32,1.622605,5.840315,1.848510,8.341642,2.901348,1.137941,0.220763,4.036261,5.606999,8.474674
cuda,XGLMForCausalLM,8,3.597478,44.879715,3.812412,49.609025,6.916785,2.896078,0.594554,12.562748,130.091645,21.681728
cuda,YituTechConvBert,1,3.185651,8.442085,3.064507,11.086513,4.289195,1.531440,0.381717,54.305332,88.145789,60.154626
