dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,DebertaForQuestionAnswering,8,32.984596,25.895846,22.771686,15.160469,2.035623,25.554752,4.500870,2.279037,0.301142,4.041090,12.702937
cuda,DebertaV2ForMaskedLM,1,49.141872,34.504389,31.109328,16.633651,3.272940,26.364974,5.469542,3.711327,0.572912,1.342907,13.507205
cuda,DebertaV2ForQuestionAnswering,2,48.428116,33.006383,29.595627,14.113230,3.253846,24.046665,6.534882,3.997489,0.589542,14.003377
cuda,DistilBertForMaskedLM,128,18.338167,15.954847,12.421937,7.937206,1.259795,12.585880,2.170016,1.074337,0.123543,8.496303,6.005735
cuda,DistilBertForQuestionAnswering,256,18.137140,15.771761,12.237487,7.808150,1.091739,13.028009,2.373686,1.067756,0.117919,10.072350,6.409786
cuda,DistillGPT2,16,16.884863,14.563295,11.158204,7.394628,1.352682,12.060403,2.071540,1.004182,0.114387,2.518342,6.106219
cuda,ElectraForCausalLM,32,36.283049,30.160656,26.594818,17.729291,2.276063,32.786005,4.410848,2.093246,0.313058,13.662129,17.524868
cuda,ElectraForQuestionAnswering,64,30.028024,23.777983,20.184086,11.293088,2.236310,22.699933,3.683077,2.359030,0.317339,6.737053,14.090924
cuda,GPT2ForSequenceClassification,4,24.739553,20.197114,16.703729,8.844522,2.249147,13.295859,3.859385,1.822605,0.267637,2.081273,6.876137
cuda,LayoutLMForMaskedLM,16,32.137284,26.101993,22.637313,13.586971,2.271353,22.607888,4.029054,2.025633,0.314678,6.813780,11.751970
cuda,LayoutLMForSequenceClassification,16,31.701792,25.577739,22.130138,13.089921,2.251700,22.887273,3.948744,2.046375,0.312537,9.013798,12.239605
cuda,M2M100ForConditionalGeneration,16,59.650244,45.791173,42.409944,21.301769,4.957943,36.396536,10.270251,5.440267,0.698717,23.586622,20.535803
cuda,MBartForCausalLM,4,31.448862,25.205383,22.007416,13.766124,2.078632,22.334701,4.131224,2.207994,0.229098,2.835173,10.842303
cuda,MBartForConditionalGeneration,2,56.161591,43.949961,40.949046,19.924441,5.928152,29.824855,10.801981,5.104325,1.460578,0.367143,16.310049
cuda,MT5ForConditionalGeneration,16,46.924670,38.985817,35.602428,21.461980,4.090158,32.605515,6.111710,2.740261,0.415203,72.538035,15.576855
cuda,MegatronBertForCausalLM,4,48.226080,36.360541,33.543718,16.465832,4.621974,27.654968,8.900322,4.157851,0.962638,11.994658,16.196634
cuda,MegatronBertForQuestionAnswering,8,49.049018,36.518290,33.649631,16.180730,4.279289,26.526800,8.602674,4.083529,0.984419,10.947234,15.012532
cuda,MobileBertForMaskedLM,64,75.401848,55.402929,51.690477,21.001819,7.018138,41.540882,14.509498,7.760566,4.043933,44.473770,28.230919
cuda,MobileBertForQuestionAnswering,128,75.571123,55.449018,52.493343,21.382445,7.115504,42.607364,14.652322,7.877728,4.116002,38.120506,29.009448
cuda,OPTForCausalLM,2,25.807930,20.532919,17.609547,9.893477,2.279532,17.391911,4.150625,2.485565,0.223921,2.648810,9.964302
cuda,PLBartForCausalLM,8,21.677996,17.882065,15.179240,11.012464,1.302366,16.636450,2.150414,1.157710,0.112461,1.852747,7.028999
cuda,PLBartForConditionalGeneration,4,40.667135,31.715860,28.768545,17.658821,2.905577,26.452581,4.781151,3.213237,0.302579,3.501200,11.947610
cuda,PegasusForCausalLM,32,27.183098,21.244387,18.513327,10.567770,2.241456,18.177484,3.848758,2.162573,0.228941,3.357084,10.043741
cuda,PegasusForConditionalGeneration,32,47.613405,42.668255,39.678916,18.625996,5.291872,29.974298,9.520898,5.089215,0.991870,1.891245,17.103158
cuda,RobertaForCausalLM,16,31.235656,25.230108,22.434392,14.056206,2.260692,19.904719,4.307089,2.046571,0.314185,5.900627,8.298288
cuda,RobertaForQuestionAnswering,16,28.769293,22.762867,19.846105,11.437389,2.228047,16.468943,4.180672,2.005907,0.310380,5.188702,7.448229
cuda,Speech2Text2ForCausalLM,256,20.113915,17.057063,14.333251,10.201019,0.918328,16.435505,2.185598,1.101731,0.116254,3.963382,7.250628
cuda,T5ForConditionalGeneration,4,35.765226,29.710936,26.854625,17.123248,2.527433,24.506133,4.396429,1.999330,0.275481,11.117131,10.313246
cuda,T5Small,4,36.727007,30.654435,27.783393,17.923330,2.556847,25.623236,4.421611,2.023068,0.275552,10.953696,10.663933
cuda,TrOCRForCausalLM,32,29.461115,23.439227,20.527602,12.647602,1.871597,19.705957,4.021575,2.310374,0.220018,1.762918,9.119218
cuda,XGLMForCausalLM,8,44.370815,34.594343,31.649460,15.432677,5.288048,25.878683,8.185534,4.727534,0.452047,5.302063,16.127839
cuda,XLNetLMHeadModel,8,62.389699,51.464881,48.472214,25.132119,6.555845,33.143837,17.315685,6.259844,0.514735,4.347375,15.140556
cuda,YituTechConvBert,16,40.845638,32.519117,29.149038,16.140882,3.834077,29.115277,6.619730,3.233312,0.558699,18.884893,17.100957
