dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,DistilBertForQuestionAnswering,256,18.517440,16.158662,12.490516,8.166842,1.091276,13.380350,2.169883,1.098636,0.118888,3.497435,10.203792,9.899422
cuda,DistillGPT2,16,17.563280,15.209909,11.141866,7.275933,1.374587,11.963194,1.912059,1.030388,0.117798,0.984406,2.498170,7.136956
cuda,ElectraForCausalLM,32,37.324933,31.315595,27.304255,18.490860,2.077857,34.553324,4.464274,2.147562,0.319431,2.149130,13.693985,20.488878
cuda,ElectraForQuestionAnswering,64,30.309020,24.416466,20.514118,11.771376,2.028270,23.435879,4.218815,2.028502,0.321938,0.213185,6.790475,14.099219
cuda,GPT2ForSequenceClassification,4,25.702042,21.095877,16.931089,9.340406,2.276989,13.890958,3.863245,1.875254,0.273938,0.370254,2.323930,7.372894
cuda,LayoutLMForMaskedLM,16,29.936952,24.196053,21.411118,12.736919,2.261154,20.498196,4.067963,2.061169,0.314699,2.589291,6.859193,12.812164
cuda,LayoutLMForSequenceClassification,16,31.202347,25.432083,21.880065,13.329447,2.251703,23.082466,4.043400,2.051232,0.314004,4.881084,8.953984,17.082965
cuda,M2M100ForConditionalGeneration,16,56.355510,42.969401,40.040186,19.787830,4.989869,33.432656,9.330348,5.443506,0.704905,18.006664,24.047868,37.130772
cuda,MBartForCausalLM,4,31.203670,24.804754,21.161594,13.089487,2.056112,21.172530,3.436957,2.157746,0.228079,4.496519,2.833992,14.840979
cuda,MBartForConditionalGeneration,2,55.594162,43.823817,41.018000,19.839077,5.453784,29.936985,10.701771,5.099900,1.443474,0.522073,0.374759,16.566756
cuda,MT5ForConditionalGeneration,16,45.116836,37.467014,34.646007,20.652337,3.835024,30.785553,5.784914,2.786072,0.420747,37.979348,70.758058,52.586927
cuda,MegatronBertForCausalLM,4,47.938948,36.234030,33.507926,16.733442,4.586016,27.131562,8.740806,4.128253,0.977460,1.609444,12.525079,16.983744
cuda,MegatronBertForQuestionAnswering,8,47.872016,36.222276,33.522927,16.683292,4.624022,26.253384,8.581903,4.044645,0.993634,1.955105,11.016913,16.537382
cuda,MobileBertForMaskedLM,64,77.607261,57.041549,53.290683,20.876310,5.829196,42.744168,15.131360,7.745797,4.165808,23.070841,45.007761,51.455040
cuda,MobileBertForQuestionAnswering,128,76.194467,55.720906,51.967552,21.306852,5.791813,44.346380,15.148881,7.675923,4.150214,17.928288,38.383540,47.449939
cuda,OPTForCausalLM,2,25.203115,20.020174,17.014213,9.393682,2.102356,16.614609,3.727727,2.312189,0.228027,4.889805,2.714205,14.409184
cuda,PLBartForCausalLM,8,22.436262,18.729951,15.581542,11.369024,1.118967,17.420000,1.983902,1.170492,0.114894,2.425852,1.864352,9.702307
cuda,PLBartForConditionalGeneration,4,39.611009,30.921768,28.011602,17.345157,2.663892,25.575157,4.731061,2.785526,0.306287,4.079570,3.778506,15.229549
cuda,PegasusForCausalLM,32,27.289989,21.161943,18.342295,10.534709,2.038843,17.747936,3.478319,2.195108,0.228672,5.198262,3.436961,14.658584
cuda,PegasusForConditionalGeneration,32,47.444319,42.446989,39.507594,18.613504,5.116294,29.708606,9.685637,5.134290,0.989995,2.518778,1.901858,19.209918
cuda,RobertaForCausalLM,16,30.725286,24.846912,22.105314,13.523503,2.049552,19.341641,4.308447,2.057808,0.313723,0.562091,5.870744,8.623919
cuda,RobertaForQuestionAnswering,16,28.342221,22.529703,19.749124,11.155747,2.016966,16.315181,4.200857,2.012825,0.311871,0.212171,5.180806,7.581357
cuda,Speech2Text2ForCausalLM,256,19.717944,16.647510,13.900184,9.913357,0.935548,15.814643,1.856348,1.125529,0.116586,2.703984,3.860965,9.641802
cuda,T5ForConditionalGeneration,4,37.737585,32.176450,28.765608,18.595047,2.525201,26.973633,4.274077,2.001609,0.274125,3.941927,11.052727,15.087626
cuda,T5Small,4,35.843496,30.308806,27.442955,17.709493,2.540176,24.990543,4.308478,2.016335,0.275564,3.888407,11.181176,13.953083
cuda,TrOCRForCausalLM,32,29.292250,23.169298,20.226325,12.518881,1.878348,19.467357,3.443326,2.150554,0.218371,3.282264,1.767140,12.314148
cuda,XGLMForCausalLM,8,43.219703,33.477131,30.568522,14.500908,4.611071,25.100322,7.479250,4.597595,0.455974,9.242365,5.329176,24.862792
cuda,YituTechConvBert,16,41.897307,33.159190,29.723175,16.643619,3.810672,28.923942,6.388282,3.248325,0.554353,1.117804,19.492340,17.500201
