dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MegatronBertForQuestionAnswering,8,29.689799,25.655836,9.503796,5.562290,15.402249,7.524343,3.027831,0.835645,11.655603,0.661662
cuda,MobileBertForMaskedLM,64,50.252179,41.555223,11.706811,7.967597,27.093639,14.901127,5.741055,3.291485,24.125810,1.701770
cuda,MobileBertForQuestionAnswering,128,49.916292,41.266579,11.597014,7.983823,26.770400,14.651361,5.674063,3.284477,23.919586,1.013959
cuda,OPTForCausalLM,2,15.915498,14.051723,6.464803,2.169528,9.984598,4.008574,1.626338,0.280945,2.915992,5.781290
cuda,PLBartForCausalLM,8,10.073249,9.183449,4.978210,1.124557,7.499040,2.048032,0.794315,0.122391,1.489602,3.694202
cuda,PLBartForConditionalGeneration,4,21.065624,18.656351,8.151777,3.090305,12.297199,4.746925,1.995046,0.418176,2.533479,7.362044
cuda,PegasusForCausalLM,32,16.129498,14.426973,6.734916,2.304460,10.791510,3.419843,1.552073,0.310488,2.450951,6.459915
cuda,PegasusForConditionalGeneration,32,37.126941,32.522715,12.463013,5.773548,20.464166,8.132311,3.889772,0.867292,0.645729,14.217427
cuda,RobertaForCausalLM,16,16.319389,14.210545,5.954179,2.254127,8.892265,3.694709,1.525938,0.286010,0.708572,5.291068
cuda,RobertaForQuestionAnswering,16,15.468149,13.351910,5.115593,2.232108,7.881801,3.606505,1.495353,0.280406,5.095778
cuda,Speech2Text2ForCausalLM,256,10.215536,9.273579,5.496859,0.973372,8.133672,1.755114,0.777616,0.121852,1.327739,3.658394
cuda,T5ForConditionalGeneration,4,19.457519,16.736453,7.561608,2.850497,11.843648,4.586535,1.619462,0.309875,6.324632,7.540107
cuda,T5Small,4,19.730796,17.009790,7.809788,2.599203,12.171012,4.884521,1.633379,0.301346,6.378595,7.313527
cuda,TrOCRForCausalLM,32,15.908481,14.088655,6.390336,2.044092,9.943480,3.500344,1.486140,0.290502,1.327142,5.688946
cuda,XGLMForCausalLM,8,33.188064,29.489939,11.928736,5.834970,18.924343,7.958806,3.244890,0.882819,31.792221,13.045609
cuda,XLNetLMHeadModel,8,44.605471,39.966309,17.209014,7.854944,22.552723,12.412974,3.465954,0.799833,8.026048,14.079455
cuda,YituTechConvBert,16,23.780911,20.791289,8.483894,4.064653,14.417548,5.495728,2.267086,0.476700,8.480003,10.151649
