dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,DistilBertForQuestionAnswering,64,0.896635,3.762509,1.189616,4.835255,1.433872,0.611771,0.105275,8.523523,11.255820,10.835115
cuda,DistillGPT2,1,1.025170,5.027734,0.745976,6.611906,1.474144,0.541172,0.087154,18.887620,23.110190,21.263479
cuda,ElectraForCausalLM,32,2.341992,7.808323,1.913333,9.428841,3.638641,1.244887,0.249552,15.259358,19.805474,18.886316
cuda,ElectraForQuestionAnswering,64,2.373242,7.589988,2.100868,8.935878,3.190712,1.185861,0.248830,9.565395,11.611725,13.106716
cuda,GPT2ForSequenceClassification,4,2.028605,7.370404,1.712214,9.288139,3.148931,1.151639,0.194217,4.579283,11.478253,8.291624
cuda,GoogleFnet,1,1.184089,4.588481,0.941428,7.825536,1.403001,0.627058,0.103345,6.785578,11.031833,2.469167
cuda,LayoutLMForMaskedLM,16,2.453588,7.534290,2.180344,8.994537,3.314826,1.198066,0.253815,9.037090,11.526607,12.774622
cuda,LayoutLMForSequenceClassification,16,2.540774,7.493492,2.145653,10.148690,3.880672,1.392341,0.250192,35.884510,38.494833,40.779183
cuda,M2M100ForConditionalGeneration,8,4.266546,13.151073,3.345009,19.200593,5.517661,2.528203,0.583842,25.768935,80.588434,35.366813
cuda,MBartForCausalLM,32,1.741485,7.408488,1.845957,9.673091,2.805717,1.150689,0.225227,3.872925,4.750433,8.071383
cuda,MBartForConditionalGeneration,16,4.663777,12.978143,4.597776,17.906272,7.745739,2.880812,0.858597,8.299675,9.122788,18.051452
cuda,MT5ForConditionalGeneration,8,4.461169,10.328817,3.249793,13.578319,4.117219,1.646425,0.406070,37.102968,55.773770,43.776570
cuda,MegatronBertForCausalLM,16,4.602798,14.721483,3.597234,17.336385,7.315768,2.335283,0.661961,15.230732,22.272216,21.624263
cuda,MegatronBertForQuestionAnswering,16,4.592148,15.056354,3.572806,17.210500,7.195421,2.303344,0.641897,13.335090,20.977319,19.643161
cuda,MobileBertForMaskedLM,32,10.614696,8.963691,3.898412,18.615887,7.341381,3.547985,1.718451,14.653260,34.343260,28.531988
cuda,MobileBertForQuestionAnswering,64,10.498897,9.596526,3.786978,19.035739,8.029795,3.517525,1.723044,7.608994,18.448627,21.153633
cuda,OPTForCausalLM,32,1.779805,4.743447,1.584717,7.388689,3.051753,1.208899,0.230486,4.768022,9.080203,4.347181
cuda,PLBartForCausalLM,32,0.930274,4.425780,1.075744,6.085669,1.445432,0.638278,0.103249,4.663249,6.587445,7.617240
cuda,PLBartForConditionalGeneration,16,2.349358,7.963552,2.370423,11.232098,3.965586,1.560833,0.333472,19.730721,22.678437,25.488710
cuda,PegasusForCausalLM,32,1.784060,6.541656,1.801444,9.133110,2.704838,1.137406,0.225100,4.478346,6.282482,8.960380
cuda,PegasusForConditionalGeneration,16,4.416785,11.284569,4.069904,15.978895,6.142458,2.887957,0.637870,10.582395,12.632538,19.572189
cuda,RobertaForCausalLM,64,2.294261,7.708587,1.891574,9.360517,3.606455,1.203079,0.247200,4.139266,7.367605,7.775616
cuda,RobertaForQuestionAnswering,128,2.383605,7.500918,1.847913,9.132490,3.193063,1.167667,0.245423,2.279563,3.705540,5.852250
cuda,Speech2Text2ForCausalLM,128,0.970935,4.823264,0.978477,7.417387,1.189392,0.597392,0.097666,4.225322,6.166156,7.844264
cuda,T5ForConditionalGeneration,4,3.067801,7.874058,1.928025,12.556288,3.314448,1.253002,0.267118,16.496713,32.779331,23.222280
cuda,T5Small,1,3.038885,7.262028,1.553090,9.736213,2.811640,1.001291,0.242409,15.980222,30.928406,20.120721
cuda,TrOCRForCausalLM,32,1.727778,5.956178,1.830524,8.237884,2.773035,1.130198,0.224853,3.883175,5.577456,8.082112
cuda,XGLMForCausalLM,8,3.703804,44.384685,3.770318,48.442354,6.728277,2.259658,0.593226,12.976827,131.057724,20.994867
cuda,YituTechConvBert,1,3.393720,8.546657,3.042775,11.045562,4.160458,1.508023,0.375531,59.108082,91.135025,64.789207
