dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MT5ForConditionalGeneration,16,27.385148,22.464662,10.427855,4.189265,15.121386,5.932210,2.372761,0.481589,20.487574,9.067440
cuda,MegatronBertForCausalLM,4,31.465377,25.106179,11.742353,5.287777,15.464693,7.979631,2.973021,0.671678,9.479843,0.412978
cuda,MegatronBertForQuestionAnswering,8,31.331586,24.984298,11.393591,5.810624,14.958305,7.260671,2.926910,0.683805,9.580235,0.819886
cuda,MobileBertForMaskedLM,64,34.309453,27.338686,7.149144,6.145896,19.333177,9.619817,4.309242,2.361696,18.646973,1.736390
cuda,MobileBertForQuestionAnswering,128,35.461507,28.259045,7.236675,6.264107,19.419807,9.738018,4.338650,2.404676,18.769796,1.010774
cuda,OPTForCausalLM,2,17.056700,14.286010,7.532440,2.201461,10.237885,3.963233,1.561570,0.264200,1.650438,5.003998
cuda,PLBartForCausalLM,8,10.299844,8.791193,5.235144,1.367151,7.144042,1.733449,0.805825,0.123524,1.178169,3.536025
cuda,PLBartForConditionalGeneration,4,21.932951,17.750647,8.728672,3.296915,12.596196,4.787805,2.387732,0.401401,1.674736,7.301471
cuda,PegasusForCausalLM,32,16.925729,13.900493,7.139336,2.143961,10.553742,3.518127,1.496140,0.273572,1.582223,5.659093
cuda,PegasusForConditionalGeneration,32,29.888841,26.405048,11.301518,4.327657,17.586600,7.874721,3.142621,0.676285,0.683308,10.829269
cuda,RobertaForCausalLM,16,16.408732,13.257149,6.467965,2.317733,8.677928,3.577331,1.527736,0.269863,0.754887,4.817542
cuda,RobertaForQuestionAnswering,16,15.906602,12.739084,5.938303,2.294516,8.173381,3.574938,1.515167,0.267974,5.069585
cuda,Speech2Text2ForCausalLM,256,10.189407,8.664831,5.546083,1.164608,8.228041,1.537791,0.755471,0.119952,1.107927,3.898738
cuda,T5ForConditionalGeneration,4,19.673513,16.263492,7.689861,2.611175,11.272188,4.193515,1.503907,0.304573,5.818368,6.316403
cuda,T5Small,4,19.788291,16.383442,8.111012,2.661257,11.654948,4.472445,1.503137,0.305811,5.846472,6.329142
cuda,TrOCRForCausalLM,32,16.756389,13.792399,6.975559,2.125217,10.024757,3.557942,1.476808,0.264642,1.065096,5.272425
cuda,XGLMForCausalLM,8,34.780827,28.881387,15.051831,6.016817,19.610833,8.399395,3.179320,0.789105,22.266316,11.072848
cuda,XLNetLMHeadModel,8,47.584423,40.504485,19.911873,8.155969,24.016401,13.507833,3.546565,0.830218,7.939742,12.954772
cuda,YituTechConvBert,16,24.788305,19.787626,9.503753,4.101395,14.470075,5.395958,2.490518,0.459418,8.795661,9.227359
