dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,DistilBertForQuestionAnswering,256,17.513804,15.156810,11.483128,7.695305,1.241857,12.587807,1.968890,1.080474,0.114226,3.797760,10.430744,10.028235
cuda,DistillGPT2,16,16.642275,14.285433,10.453068,7.121797,1.177161,11.819080,2.011660,0.998325,0.120344,0.990181,4.429405,6.955025
cuda,ElectraForCausalLM,32,34.672296,27.171030,23.613926,16.117709,2.295539,31.148803,4.165090,2.086727,0.307129,2.227591,9.997164,19.750342
cuda,ElectraForQuestionAnswering,64,25.268535,20.236038,16.438280,8.940938,2.038076,19.805506,4.244624,1.976358,0.297728,0.000008,3.089966,13.097904
cuda,GPT2ForSequenceClassification,4,23.571480,18.998717,15.257380,8.765022,2.216920,13.058009,3.762432,1.830766,0.259218,0.364106,2.435089,7.045663
cuda,LayoutLMForMaskedLM,16,23.922580,18.677657,15.856178,8.355470,2.054517,14.620581,4.113054,1.985365,0.301966,1.872805,2.855984,10.379737
cuda,LayoutLMForSequenceClassification,16,23.751646,18.509027,15.727274,8.221301,2.015944,15.938293,4.885016,2.212981,0.290069,6.363612,7.277379,16.283289
cuda,M2M100ForConditionalGeneration,16,53.687246,40.254273,37.191572,19.726773,5.086817,32.966418,8.949492,5.329595,0.673052,18.164733,24.152103,36.974282
cuda,MBartForCausalLM,4,28.557543,22.522070,19.512680,12.902635,2.001605,20.149758,3.377450,2.131295,0.214973,4.565137,2.783886,14.018181
cuda,MBartForConditionalGeneration,2,52.834636,41.224498,37.843377,19.532612,5.242914,29.832044,10.411802,5.000795,1.351708,0.524216,0.372861,16.537759
cuda,MT5ForConditionalGeneration,16,37.674124,29.855551,26.788492,13.368640,3.857095,21.982551,6.558694,2.714644,0.492059,39.148077,73.632175,51.970752
cuda,MegatronBertForCausalLM,4,41.426183,31.618775,28.384084,13.665520,4.257769,22.066970,8.403357,4.009892,0.906635,1.105639,3.216166,14.470571
cuda,MegatronBertForQuestionAnswering,8,40.880085,31.111526,27.903959,13.488077,4.220819,23.006967,8.297619,3.958217,0.895419,1.494095,2.857475,15.917273
cuda,MobileBertForMaskedLM,64,64.771825,48.849491,45.195887,17.367706,6.411951,35.973733,14.416886,7.790338,3.740561,22.172933,39.686332,48.289279
cuda,MobileBertForQuestionAnswering,128,64.685223,48.802252,44.925199,17.077754,6.825427,36.528345,14.311219,7.708009,3.784376,17.055584,32.479995,44.024302
cuda,OPTForCausalLM,2,24.177314,19.091672,15.954124,9.456260,2.040967,17.047598,3.613382,2.257247,0.217354,4.832194,2.661473,14.657369
cuda,PLBartForCausalLM,8,22.634874,19.017288,15.929457,12.167412,1.081356,18.642534,1.947078,1.148308,0.108857,2.479426,1.866963,10.141865
cuda,PLBartForConditionalGeneration,4,39.490269,30.561496,27.330427,17.830995,2.636910,26.359528,4.673325,2.736405,0.294180,4.795334,3.562255,16.217532
cuda,PegasusForCausalLM,32,29.292290,23.206372,20.085441,13.113083,1.999204,21.872874,3.387009,2.137755,0.216616,5.331288,3.457745,16.298929
cuda,PegasusForConditionalGeneration,32,45.906617,40.863386,37.708555,19.424556,5.028067,30.426977,9.474487,5.024902,0.961256,2.464868,1.890899,18.962915
cuda,RobertaForCausalLM,16,24.278201,19.290763,16.349121,8.860888,2.065907,13.573203,4.190897,2.018659,0.295017,0.000010,2.008983,6.967951
cuda,RobertaForQuestionAnswering,16,24.608614,19.624563,16.155354,8.691787,2.002308,12.886383,4.035135,1.931858,0.286127,0.000010,1.315288,6.386090
cuda,Speech2Text2ForCausalLM,256,22.126766,18.913721,15.131256,11.751109,0.916843,18.171545,1.833865,1.105074,0.111568,2.734110,3.775079,10.172198
cuda,T5ForConditionalGeneration,4,27.522124,22.251997,19.203866,10.488811,2.586093,16.234046,4.711828,1.963473,0.305401,3.296016,9.243666,11.866169
cuda,T5Small,4,27.539174,22.326756,19.279213,10.649624,2.572143,16.437514,4.677251,1.952746,0.305321,2.888064,9.071618,11.486564
cuda,TrOCRForCausalLM,32,30.945336,24.822607,21.835704,15.110297,1.862722,23.134617,3.354915,2.141610,0.211623,3.499187,1.776462,13.591442
cuda,XGLMForCausalLM,8,40.927727,31.429363,28.338647,14.642188,4.549002,25.595363,7.344830,4.551471,0.438539,9.354049,5.038470,25.266925
cuda,XLNetLMHeadModel,8,58.670235,48.375887,45.322031,23.933230,5.352641,31.830794,15.957151,4.798400,0.953612,11.520915,13.843468
cuda,YituTechConvBert,16,38.646614,27.774213,24.642343,13.227613,3.571928,25.314960,6.421472,2.990761,0.534356,1.112070,15.078831,17.063178
