dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,ElectraForCausalLM,32,2.350592,7.488675,1.707640,11.424763,2.681480,1.527276,0.244315,3.162105,2.596011,8.896167
cuda,ElectraForQuestionAnswering,64,2.372900,5.800798,1.732998,8.448818,3.096440,1.243388,0.244820,1.885463,6.354461,1.331334
cuda,GPT2ForSequenceClassification,4,2.372612,4.544393,2.088051,7.039800,2.501478,1.647424,0.212996,1.363145,6.033524,1.004125
cuda,GoogleFnet,16,1.326917,10.004252,1.287643,13.150783,1.623756,0.657024,0.106462,4.528146,1.741302,9.033762
cuda,LayoutLMForMaskedLM,16,2.745711,5.782406,1.771325,8.528049,3.125725,1.239794,0.243647,1.980614,6.589651,1.430544
cuda,LayoutLMForSequenceClassification,16,2.719953,5.958631,1.762232,10.477757,3.873761,1.461609,0.243359,7.129051,13.499649,6.526208
cuda,M2M100ForConditionalGeneration,16,4.857882,12.037021,3.896349,19.188106,7.373702,3.073655,0.669512,3.995284,8.541476,15.250572
cuda,MBartForCausalLM,4,1.929581,6.852983,1.832991,9.804075,2.494391,1.136456,0.217524,1.318900,1.303308,6.187747
cuda,MBartForConditionalGeneration,2,4.846992,12.402438,4.781261,17.396685,7.211550,3.267201,0.817517,0.970109,0.475042,10.960703
cuda,MT5ForConditionalGeneration,16,4.916113,8.277632,3.084041,13.565376,5.685257,1.869231,0.440277,3.960046,20.532178,12.499937
cuda,MegatronBertForCausalLM,4,4.559618,7.450287,3.886194,11.143577,5.510240,2.377002,0.622397,1.116989,8.865891,0.382724
cuda,MegatronBertForQuestionAnswering,8,4.586606,7.261517,3.759300,11.000093,5.387821,2.289641,0.626655,1.491375,9.159866,0.570457
cuda,MobileBertForMaskedLM,64,10.503118,6.927719,4.975526,17.154212,8.727388,3.666595,1.929005,3.051685,18.562793,1.763097
cuda,MobileBertForQuestionAnswering,128,10.612770,6.837462,5.518459,17.997860,8.745601,4.166434,2.298729,2.688699,20.079975,1.043480
cuda,OPTForCausalLM,2,2.000563,5.589558,1.910460,8.540705,2.965123,1.298878,0.228224,1.486119,1.738053,6.426195
cuda,PLBartForCausalLM,8,0.944593,4.194896,0.929840,6.506738,1.661102,0.673337,0.104635,1.107299,1.183559,4.393007
cuda,PLBartForConditionalGeneration,4,2.573180,6.696975,2.590475,10.774668,4.062701,1.676234,0.353524,1.709862,1.672505,8.492424
cuda,PegasusForCausalLM,32,1.856804,5.912841,2.002565,9.373038,2.548370,1.218874,0.226956,1.750265,1.592835,7.295604
cuda,PegasusForConditionalGeneration,32,4.644547,10.726406,4.040006,16.435263,6.985030,2.983270,0.651158,2.233819,0.673604,12.192812
cuda,RobertaForCausalLM,16,2.340373,5.852552,1.748253,8.417615,3.143060,1.255040,0.240307,0.884103,0.721633,5.284908
cuda,RobertaForQuestionAnswering,16,2.333598,5.780927,1.717976,8.358622,3.091171,1.218058,0.234022,0.475943,4.857324
cuda,Speech2Text2ForCausalLM,256,1.002428,4.760504,0.789565,7.416217,1.249708,0.595849,0.098151,1.303719,1.108448,4.791921
cuda,T5ForConditionalGeneration,4,3.345311,6.934633,2.093273,12.779211,4.048028,1.640895,0.281826,2.372306,5.738835,10.656257
cuda,T5Small,4,3.269037,6.816820,2.069424,12.677644,4.019589,1.610611,0.279775,2.505870,5.848254,10.766011
cuda,XGLMForCausalLM,8,3.848747,11.337574,3.815591,17.182225,7.120195,2.435259,0.644299,4.296717,22.474623,14.138109
cuda,XLNetLMHeadModel,8,5.890455,89.298235,6.724979,93.244958,77.299309,2.755658,0.741402,7.942405,10.948638
cuda,YituTechConvBert,16,3.494816,8.384555,2.908867,13.851985,4.618346,1.813531,0.410458,5.937264,8.090349,14.447086
